ability	{'taipumus', 'taito', 'valta', 'mahti', 'kyvykkyys', 'kyky', 'soveltuvuus', 'aptitude'}
sign	{'graphemes', 'huone', 'kirjoitusmerkki', 'ohjaussignaali', 'kliinisiä_oireita', 'paulingin_asteikko', 'planeettojen_talo', 'tähtimerkki', 'lääketieteellinen_merkki', 'opasteet', 'ilmoitus', 'viesti', 'allekirjoittaa', 'vastakohtaisuus', 'viittilöidä', 'viittoilla', 'tehdä_sopimus', 'kyltitys', 'viittoma', 'semiologian', 'graafinen_tunnus', 'horoskooppi_merkki', 'semioottisen', 'signaalin', 'etumerkki', 'kirjain', 'mainostaulu', 'viitottu', 'napaisuus', 'elektronegatiivisuus', 'no_regret_life', 'ennusmerkki', 'tulkinnos', 'negatiivisuus', 'sign', 'vahvistaa_nimellä', 'tulkitsin', 'elektronegatiivinen', 'merkitty', 'kiinnittää', 'ennakkoilmoitus', 'semiologia', 'interpretantti', 'astrologinen_merkki', 'jälki', 'palkata', 'polariteetti', 'plusmerkki', 'positiivisuus', 'viittoa', 'merkki', 'suojeluksessa', 'viittomakielen', 'planetaarinen_huone', 'enne', 'preindication', 'ele', 'antaa_merkkejä', 'merkinanto', 'horoskooppi', 'talo', 'viittoma-', 'tähtikuvio', 'brown_eyed_girls', 'merkkien_toinen_trikotomia', 'grapheme', 'positiivinen', 'pestata', 'allekirjoittanut', 'positiivinen_luku', 'elektropositiivisten', 'semiotiikka', 'grafeemi', '+', 'vahvistaa', 'tehdä_ristinmerkki', 'kyltti', 'ottaa_palvelukseen', 'ilmoitustaulu', 'merkitsijä', 'signaali', 'horoskooppimerkki', 'ei-negatiivinen', 'signalointi', 'elektropositiivisuus', 'siunata', 'allekirjoittamaan', 'varustaa_merkein', 'kliinisiä', 'merkkioppi', 'merkit'}
silly	{'silly', 'hidasjärkinen', 'rajoittunut', 'järjetöntä', 'pyörryksissä_oleva', 'merkityksettömyys', 'puulla_päähän_lyöty', 'tyhjä_puhe', 'nonsense', 'järjetön', 'sekopäinen', 'typerä', 'typerää', 'kevytmielinen', 'hassu', 'harkitsematon', 'tyhmeliini', 'nonsensicality', 'hölynpölyä', 'hupsu', 'hölmö', 'älytön', 'järjettömyys', 'hidasälyinen', 'hidas', 'outo', 'roska', 'naurettava', 'houkkamainen', 'hokum', 'höpsähtänyt', 'ajattelematon', 'säälittävä', 'hölynpöly', 'tyhmä'}
sin	{'changin_lentoasema', 'singalin_kieli', 'sinhala', 'syntinen', 'möhliä', 'synti', 'singaleesin_kieli', 'pahuus', 'sīn', 'syntiinlankeaminen', 'tehdä', 'ש', 'singaporen_lentoasema', 'loukata', 'munata', 'sinhalin_kieli', 'tehdä_syntiä', 'rikkoa', 'sini', 'sinhali', 'final_fantasy_x:n_ja_x-2:n_hahmot', 'helvetti-', 'šin', 'syntisyys', 'synnillisyys', 'synti-', 'syntisyyden', 'suen', 'mokata', 'töpätä', 'syntisiä', 'س', 'singaleesi', 'sinhala_kielen', 'sinifunktion', 'shin', 'langeta', 'sin', 'syntiä', 'changin_kansainvälinen_lentoasema', 'singapore_changin_lentoasema', 'sinhalan_kieli'}
sing	{'leisure', 'laulutaide', 'oopperalaulaja', 'laulaa', 'juoruilla', 'puhdasta_laulua', 'lipsauttaa', 'puhua_sivu_suun', 'päästää_suustaan', 'laulelma', 'laulajia', 'laulumusiikki', 'ujeltaa', 'parokya_ni_edgar', 'laulu', 'möläyttää_julki', 'sing', 'vocalizing', 'laulaja', 'vokaalimusiikki', 'vuotaa', 'löräyttää', 'viheltää', 'lörpötellä', 'juoruta', 'naislaulua', 'vokalisti', 'laulanta', 'laulaminen', 'harmoniaa_laulu'}
sit	{'vahtia_lapsia', 'vahtia', 'olla_jäsenenä', 'ratsastaa', 'ajaa', 'sijaita', 'jakaa', 'paikat', 'valvoa_jkta', 'lojua', 'panna_istumaan', 'olla_mallina', 'pitää_istuntoa', 'istuminen', 'istua', 'istuttaa', 'olla_vahtina_jllek', 'istuutua', 'poseerata', 'istunta', 'sijoittaa', 'istumisen_haitat', 'istua_selässä', 'olla_lapsenvahtina', 'istuskella', 'istua_mallina'}
skin	{'psykiatrinen_hoitolaitos', 'henkinen_koti', 'ray_of_light', 'mielisairaala', 'lisäosa', 'ihon_rauhanen', 'hipiä', 'kuosi', 'kuoria_puu', 'suojakerros', 'subkutaaninen', 'tegumentti', 'käsikarvat', 'r.kelly', 'päästä_vaivoin', 'piirilevyjä', 'kuori', 'raapia', 'ihon', 'piirikortti', 'kivuta', 'ponnistella', 'nahka', 'ihorauhanen', 'kuoria', 'kiivetä', 'r_kelly', 'taustakuva', 'nahkaleili', 'mielisairaalaan', 'iho', 'plugins', 'blender', 'laajennus', 'almost_human', 'r._kelly', 'teho_kone', 'kavuta', 'ruhjoa', 'rimpuilla', 'integumentum_commune', 'skinnable', 'sitrushedelmän_(ulko)kuori', 'the_world_of_skin', 'ulkoasu', 'australian_aboriginaalien_sukulaisuus', 'day_for_night', 'laajennuskortti', 'mielisairaanhoitolaitos', 'topikaalinen', 'liitännäinen', 'päällys', 'ihon_rauhaset', 'kuoripitoisuus', 'hullujenhuoneella', 'supernatural', 'add-in', 'plugin', 'vuota', 'turkis', 'ihorauhaset', 'skin', 'helpeet', 'deborah_dyer', 'ulkokuori', 'ihon_solujen', 'piirilevy', 'cutis', 'psykiatrinen_sairaala', 'mallikerta', 'iho_nahka', 'plug-in', 'naarmuttaa', 'saada_verille', 'talja', 'raapiutua'}
sky	{'thatgamecompany', 'bskyb', 'maan_ilmakehään', 'sky', 'heittää', 'kirkkaansininen', 'ilma', 'taivas', 'winx-club', 'winx', 'maan_ilmakehä', 'british_sky_broadcasting', 'taivaansininen', 'team_sky', 'winx_club', 'cerulean', 'atmosfääri', 'sky_airlines', 'azure', 'winx-klubi', 'heterosphere', 'leinikinsininen', 'ilmakehä', 'maapallon_ilmakehään', 'credo', 'taivaansini', 'musa_winx', 'ilman_kerrokset', 'safiirinsininen', 'viskata', 'lazuline', 'stacey_king'}
sleep	{'vetää_lonkkaa', 'valmiustilassa', 'lepotilaan', 'lepo', 'nokkaunet', 'nukkua', 'mahtua_nukkumaan', 'vetää_unta_palloon', 'nokoset', 'azure_ray', 'horrostila', 'yhdistelmälepotila', 'uni', 'lepotilan', 'sopor', 'strata', 'the_black_parade', 'torkut', 'koisata', 'ikuinen_lepo', 'conjure_one', 'black_parade', 'lepotilassa', 'le_sommeil', 'levyttää', 'les_dormeuses', 'sleep', 'nukkuminen', 'horros', 'lepotila', 'quietus', 'ikuiseen_uneen'}
small	{'hyvin_pieni', 'ristiselkä', 'small', 'pieni', 'pikku-', 'pienimuotoinen', 'pikku', 'kohtuullinen', 'john_kunkel_small', 'vaatimaton', 'pienessä_mitassa', 'vaatimattomasti', 'vähäpätöinen', 'taskukokoinen', 'aliarvioitu', 'heikko', 'pienen_pieni', 'alhainen', 'lannerangan', 'pien-', 'riittämätön', 'olematon', 'koruton', 'vähäinen', 'vähätelty', 'suppea', 'väheksytty', 'pieni_koko'}
smart	{'siisti', 'amerikkalaisen_vapaapainin_slangi', 'nokkela', 'älykkyys', 'täsmä-', 'älykkyyttä', 's.m.a.r.t.', 'koskea', 'hieno', 'häpeämätön', 'rikkiviisas', 'älyllinen', 'välkky', 'kipu', 'karvastelu', 'tables_ladders_chairs', 'kirvelevä', 'fiksu', 'henkistä_kapasiteettia', 'smarting', 'reipas', 'röyhkeä', 'äly', 'tehdä_kipeää', 's.m.a.r.t', 'päällekäyvä', 'luettelo_showpainin_termeistä', 'asiaton', 'inferno_match', 'showpainin_slangi', 'tuska', 'älykäs', 'vapaapainisanastoa', 'ankara', 'viisasteleva', 'nenäkäs', 'ripeä', 'nokkava', 'painipromootio', 'sotilastiedustelu', 'kirvely', 'terävä', 'muodikas', 'tyylikäs', 'smart', 'hävytön', 'särkeä', 'julkea', 'intelligenssi', 'näsäviisas'}
smell	{'haju_omaisuuden', 'hajuton', 'haju_liikennemuotojen', 'haju_käsitys', 'haiskahtaa', 'aavistaa', 'ilmapiiri', 'vaikuttaa', 'hajuaisti', 'löyhkä', 'haista', 'maistua', 'haistella', 'lemahtaa', 'havaita', 'haju', 'sävy', 'vaistota', 'haistaa', 'hajuominaisuus', 'tuoksu', 'ilme', 'hajuaistin', 'lisävaruste_hajuaistin_järjestelmä', 'henki', 'aromi', 'lemu', 'aistia', 'hajuaistimus', 'haju_tunne', 'tunne', 'tuoksua', 'tunnelma', 'tuntuma', 'haistaminen', 'epämiellyttävä_haju'}
smiling	{'virnisteleminen', 'hymyily', 'myhäileväinen', 'hymyillä', 'virnistys', 'the_beta_band', 'hymykuopat', 'hymyileväinen', 'hymyilevä', 'hymyileminen', 'irvistäen', 'virne', 'hymy'}
smoke	{'marijuana', 'kevytsavuke', 'tupakkakasvi', 'kessu', 'tupakanpoltto', 'pilvi', 'päästää', 'nicotiana', 'the_smoke', 'mary_jane', 'discreet_logic', 'savukkeen', 'sess', 'savunharmaa', 'mari', 'savukkeet', 'savuke', 'yin_yang_yo!', 'white_noise', 'mömmö', 'tupakka_kasvi', 'savua', 'magneto-optiikka_kerr-vaikutus', 'discreet', 'cigaret', 'natsa', 'tupakka', 'rööki', 'nopea_syöttö', 'tupakantumppi', 'savuttaa', 'paperossi', 'savustaa', 'ruoho', 'jointti', 'syöpäkääryle', 'tupakkakääröä', 'savustettu', 'savuta', 'sätkä', 'pössy', 'marihuana', 'kylmäsavustus', 'magneto-optiset_kerr-vaikutus', 'tupakointi', 'field_mob', 'ruoho_qualifier', 'höyry', 'sauhu', 'käry', 'tupakoimaton', 'spaddu', 'savu', 'tupakki', 'ruumisarkunnaula', 'tupakoida', 'sens', 'smoke', 'kaasua', 'fastball', 'vihreä_jumalatar', 'tumppi', 'arkun_naula', 'kärytä', 'polttaa', 'höyrytä'}
smooth	{'mineraalinen', 'lieventää', 'silotteleva', 'silottelu', 'sileä_numero', 'sujuva', 'kiillottaa', 'silotella', 'kutistuvuus', 'gerald_albright', 'tyyni', 'tasainen', 'juoheva', 'pehmeä', 'sulavakäytöksinen', 'stypsis', 'kokoon_vetäytyminen', 'sulava', 'hedelmiä', 'jälkimaku', 'tasoittaa', 'kehon', 'hienotunteinen', 'sileä', 'siloteltu', 'smooth', 'selvittää', 'kuiva'}
snake	{'mutkitella', 'hydra', 'snakes', 'käärmeet', 'hydrae', 'käärme_ruoho', 'bell_ah-1_cobra', 'vesikäärme', 'suomen_käärmeet', 'ah-1_cobra', 'käärmeitä', 'snake', 'ophidian', 'snake-joki', 'hya', 'kiemurrella', 'katala_roisto', 'gray-koodi', 'gray-koodin', 'solid_snake', 'käärmeen_vuosi', 'pujotella', 'snake_jailbird', 'matopeli', 'serpentes', 'käärmepeli', 'snake_river', 'salainen_vihollinen', 'nibbles', 'käärme'}
snow	{'sataa_lunta', 'kinos', 'huijata', 'go_fish', 'c', 'pelata_epärehellistä_peliä', 'lumisohjo', 'helmenharmaa', 'kokkeli', 'luunväri', 'c.p._snow', 'lunta', 'lumi', 'heittää_sumua_jkn_silmään', 'huiputtaa', 'vetää_nenästä', 'c._p._snow', 'baron_snow_leicester', 'suojalumi', 'charles_percy_snow', 'snow', 'murrettu_valkoinen_kimo', 'sohjo', 'norsunluunvalkoinen', 'kokis', 'hämätä', 'the_redding_brothers', 'loska', 'baron_snow_of_leicester', 'viti', 'ffmpeg', 'luonnonvalkoinen', 'nuoska', 'lumisade', 'petkuttaa', 'kar', 'likaisenvalkoinen', 'hanki', 'bluffata', 'lumihanki', 'snau', 'nenä_karkkia', 'kermanvalkoinen', 'norsunluun', 'koka'}
solution	{'yhtälön_ratkaiseminen', 'ratkaisun', 'ongelmanratkaisu', 'liuenneita_aineita', 'ratkaiseminen', 'tulos', 'lopputulos', 'juuri', 'vastaus', 'liuos', 'ratkaisu', 'solution'}
some	{'osapuilleen', 'aikamoinen', 'jotakuinkin', 'tai_niin', 'suunnilleen', 'noin', 'karkeasti', 'koko', 'likimain', 'suurin_piirtein', 'arviolta', 'palttiarallaa', 'enemmän_tai_vähemmän', 'suurinpiirtein', 'melkoinen'}
soul	{'henkevyys', 'aiúa', 'henkilö', 'sielukkuus', 'yksilö', 'soul', 'joku', 'soulmusiikki', 'soul-musiikki', 'kuolevainen', 'de_anima', 'psyyke', 'kuolematon_sielu', 'soul_music', 'henki', 'mr.mr.', 'ihminen', 'soul_calibur', 'sielunsa', 'sielusta', 'sielu', 'luonnollinen_henkilö'}
sound	{'turmeltumaton', 'ääni', 'perinpohjainen', 'äänen', 'mitata_syvyys', 'puhelin', 'fooni', 'virheetön', 'syvä', 'hyväkuntoinen', 'auditiivinen_tuntemus', 'ääniaallot', 'tecnocumbia', 'vakavarainen', 'äänteen', 'sound', 'perusteltu', 'äänen_etenemisliike', 'äänen_eteneminen', 'lahti', 'lainmukainen', 'kuulua', 'järkevä', 'terve', 'melu', 'ääniaalto', 'sikeä', 'katkeamaton', 'laulaa', 'akustinen_aalto', 'hyvä', 'kuulo_tunne', 'päästää_ääni', 'soittaa', 'pätevä', 'harkittu', 'moitteeton', 'kuulostaa', 'johdonmukainen', 'luodata', 'äänne', 'akustiset', 'voimassa_oleva', 'ääntää_soinnillisena', 'ääntää', 'laillinen', 'audio', 'akustisen_aallon', 'salmi'}
spit	{'rapista', 'niemi', 'syljeskellä', 'sylkeä', 'tihuttaa', 'varras', 'kuola', 'sylkeminen', 'hiekka_sylkeä', 'sirotella', 'vihmoa', 'varrastaa', 'ropsahdella', 'yskiminen', 'mukoosi_sylki', 'expectoration', 'sylki', 'grilliuuni', 'seroosi_sylki', 'ropista', 'paistaa_vartaassa', 'sähähtää', 'pirskua', 'sylkäiseminen', 'syljen', 'sylkäistä', 'maakaistale', 'spit', 'niemenkärki'}
split	{'jakaa_kahtia', 'poista_linkitys', 'repiminen', 'homozygoottien', 'rikkoutua', 'zygosity', 'räjähtää', 'jakaa', 'birds_of_prey', 'erota', 'repiä', 'aukko', 'erottaa', 'splitin', 'heterotsygoottisuus', 'jaettu_albumi', 'homotsygoottinen', 'heterotsygootit', 'jakautunut', 'batmanin_tytär', 'heterotsygoottisuuden', 'split-albumi', 'eripura', 'heterotsygootti', 'homotsygoottisuus', 'puhjeta', 'halkoa', 'ratkeama', 'the_universe_made_of_darkness', 'katketa', 'heterozygote', 'osuus', 'repeämä', 'hajaantua', 'jakautua', 'nimellisarvon_pilkkominen', 'hajota', 'homotsygoottisiksi', 'puolipullo', 'halkaista', 'skisma', 'halkeama', 'repäisy', 'reikä', 'heterozygosity', 'lohkaista', 'spagaati', 'lohkeama', 'homotsygootti', 'hemizygous', 'spakaatti', 'jakaantua', 'spagaatti', 'split', 'pilkottu', 'irrota', 'hajanainen', 'kohdalta', 'halkaisu', 'cipher_system_/_by_night', 'heterotsygoottinen', 'lohkoa', 'haljeta', 'sirpaloitunut'}
spoke	{'puhui', 'kieli', 'puhuminen', 'puola', 'puhuttu_kieli', 'pinnojen', 'rundle', 'ihmisen_puhetta', 'puhe', 'puhutun_kielen', 'puhunut_viestintä', 'piena', 'puheviestinnän', 'suullinen_viestintä', 'puheviestintä', 'pyörän_puola', 'spoke', 'pinna', 'ääniviestintä'}
squeeze	{'vääntö', 'tappio', 'nipistää', 'huijata', 'halata', 'nipistys', 'kiskoa', 'työntää', 'rutistaa', 'ahtautuminen', 'zugzwang', 'puristaminen', 'kompressoida', 'vääntää', 'halaaminen', 'puristaa_yhteen', 'puristus', 'tiivistää', 'puristaa', 'nipistäminen', 'squeeze', 'likviditeettikriisissä', 'vaivata', 'halaus', 'maksuvalmiuskriisi', 'syleily', 'pano', 'piinata', 'luottokriisi', 'vetää_kokoon', 'survaista', 'rusentaa', 'liiskata', 'halailu', 'halailla', 'kiristää', 'survoa', 'runnoa', 'luottolama', 'rutistus', 'syleillä', 'luottokireys', 'tiukata', 'tunkeutuminen', 'likviditeettikriisi', 'supistaa', 'painostaa', 'musertaa', 'valtapeli', 'murskata', 'työntyä', 'puristamalla', 'puristella', 'ahtautua', 'purista', 'tunkeutua', 'siirtopakko', 'pakottaa', 'pusertaa', 'ahtaa'}
stab	{'iskeä_veitsellä', 'tökätä', 'puukottaa', 'pistää', 'pisto', 'tökkäistä', 'pistos', 'veitsi_työntövoima', 'veitsenisku', 'tyrkätä', 'panos', 'pistäminen', 'yritys', 'tuikata', 'leikata', 'paloitella', 'scream_2', 'vihlaisu', 'isku', 'survaista'}
stand	{'kestää', 'jalusta', 'myyntipöytä', 'suvaita', 'orchardist', 'kannanotto', 'pitää_pintansa', 'metsikkö', 'woodlet', 'kanta', 'viljelysmetsä', 'tukikohta', 'näkökulma', 'hyväksyä', 'the_stand_–_tukikohta', 'katko', 'olla', 'istutusmetsikkö', 'jojo’s_bizarre_adventure', 'ottaa', 'pohja_qualifier', 'pysyä', 'sallia', 'torjua', 'koppi', 'stand', 'myynti_koppi', 'pöytä', 'myyntikoju', 'painaa', 'teline', 'sokeria_istutus', 'siittää', 'hedelmöittää', "jojo's_bizarre_adventure", 'soittolava', 'aitio', 'näkökanta', 'sokeria_viljelmillä', 'lehto', 'todistajanaitio', 'pystyttää', 'katsomo', 'asettaa_pystyyn', 'istutus', 'tehdä_vastarintaa', 'perustus', 'puuvilla_istutus', 'yhden_yön_suhde', 'hedelmätarha', 'seisoa', 'näkökulmasta', 'sulattaa', 'tiski', 'alive', 'olla_pitkä', 'kantaa', 'puuviljelmä', 'susan_ashton', 'seistä', 'hedelmänviljely', 'henkilöyhtiö', 'istutukset', 'alistua', 'puolustusasema', 'hedelmätarhat', 'coffee_plantation', 'koju', 'pysähdys', 'puuplantaasi', 'kärsiä', 'kumppanuus', 'lava', 'ottaa_kantaa', 'sietää', 'plantaasi', 'puutarha', 'ulkolavalla', 'kumi_istutus', 'perusta_qualifier', 'puolustaa', 'metsä', 'kahvia_istutus', 'asema', 'yritykset'}
star	{'pää-', 'ekspertti', 'huippu', 'kiintotähti', 'taitaja', 'nero', 'air', 'pääosan_esittäjä', 'star', 'johtava_toimija', 'prima', 'huippu-', 'supertähti', 'taitoniekka', 'ilean_almaguer', 'bio_kuohu', 'ässä', 'tähdellä', 'tähdet', 'tähti_kuvaaja', 'tähtimerkki', 'the_rise_and_fall_of_ziggy_stardust_and_the_spiders_from_mars', 'julkisuuden_henkilöt', 'tärkein', 'hurahtaa', 'pääosissa', 'tähden_elinkaari', 'tähtiluokitus', 'pääosassa', 'johtava_näyttelijä', 'tar', 'asteriski', 'taituri', 'velho', 'viiden_tähden_hotelli', 'ziggy_stardust', 'virtuoosi', 'estelle_swaray', 'poptähti', 'julkisuuden_henkilö', 'keltti', 'filmitähdet', 'elokuvateatteri_star', 'julkkis', 'adepti', 'adept', 'maven', 'tuntija', 'kasvu-osuuden_matriisi', 'tähdittävä', 'xerox_star', 'tar.gz', "est'elle", 'filmitähti', 'kuuluisuuksia', 'tähtitopologia', 'tape_archive', 'media_persoonallisuus', 'merkkihenkilö', 'wiz', 'tähti', 'tähden_monikulmion', 'tähden', 'merkitä_asteriskilla', 'tv-persoona', 'mavin', 'hotshot', 'tähti-', 'esiintyä_pääosassa', 'kuuluisuus', 'mestari', 'estelle', 'kuuluisa_henkilö', '*', 'päänäyttelijä', 'elokuvatähti', 'pääesiintyjä'}
stick	{'ällistyttää', 'saattaa_ymmälleen', 'pamppu', 'häkellyttää', 'tarrautua', 'pistää', 'työntää', 'manuaalivaihteisto', 'kummastuttaa', 'ohjaussauvan', 'hämmentää', 'mykistää', 'sauvaohjain', 'kävelykeppi', 'kiinni', 'juuttua_kiinni', 'saattaa_ymmälle', 'sitoa', 'viestikapulan', 'billy_klubi', 'clapstick', 'tikku', 'tukea', 'tolppa', 'joystick', 'kannabissavuke', 'kävelykepit', 'liimautua', 'rangaistus', 'daredevil', 'tarttua', 'liimata', 'pötkö', 'kiinnittyä', 'lävistää', 'marihuanasavuke', 'tarttua_yhteen', 'kinttu', 'noudattaa', 'mystifioida', 'takertua_jhk', 'ascii', 'merimiestakki', 'risu', 'pysyä', 'vakiovaihteisto', 'pysyä_tiukasti_kiinni', 'american_standard_code_for_information_interchange', 'pistellä', 'synkronoitu', 'jointti', 'ohjaussauva', 'vaihdekeppi', 'billy_club', 'koipi', 'lyhyt_shifter', 'panna', 'poliisin_viestikapulan', 'oksa', 'peliohjaimia', 'keppi', 'pitää_kiinni', 'juuttua', 'takertua', 'spliff', 'typerryttää', 'goddess', 'yhteinen', 'tanko', 'billystick', 'synkronivaihteisto', 'vakio_voimansiirto', 'ärsyttää', 'ohjainsauva', 'maila', 'kiinnittää', 'pakottaa', 'kiusata'}
stone	{'pikul', 'sisäosista', 'öykätä', 'lucy_stone', 'huumata', 'stone,_staffordshire', 'edward_durell_stone', 'harlan_f._stone', 'harlan_stone', 'kivilaji', 'crash_vegas', 'endokarppi', 'kivi-', 'rakka', 'i._f._stone', 'kivimuuri', 'juovuttaa', 'picul', 'kivet', 'ss-x-26_stone', 'kivenvärinen', 'painomitta', 'hiekka', 'rss-40_iskander', 'jalokivi', 'stone', 'musari', 'stereo_*_type_a', 'iskander-ohjus', 'poistaa_kivi', 'poistaa', 'lohkare', 'isidor_feinstein_stone', 'henry_stone', 'puolijalokivet_kivi', 'harlan_fisk_stone', 'oliver_stone', 'siirtolohkare', 'kivilohkare', 'siemen', 'kivi', 'poistaa_kivet', 'kivenlohkare', 'kiviä', 'korukivi', 'jalokiviä', 'kallio', 'puolijalokivet', 'puolijalokivi', 'kivittää', 'ss-26_stone', 'jalokivet', 'kasvattaa', 'täysin', 'harlan_fiske_stone', 'iskander', 'hiekanjyvä'}
straight	{'suorasukainen', 'siisti', 'straight', 'konventionaalinen', 'hetero-', 'suora', 'raaka', 'risti', 'tiukkapipoinen', 'suora_henkilö', 'rehti', 'sekoittamaton', 'suoristettu', 'heti', 'peräkkäinen', 'heteroseksuaali', 'johdonmukainen', 'heterous', 'heteroseksuaalisuus', 'heteroseksuaalinen_henkilö', 'heteroseksualismi', 'kuiva', 'heteroseksuaalit', 'hetero', 'heteroseksuaalinen', 'heterosexualism', 'loppusuoralla', 'suoraan'}
student	{'opiskelija', 'tieteellinen_henkilö', 'kirjakaupat', 'oppilas', 'kirjakauppa', 'kirjakaupoista', 'kirjakaupassa', 'oppinut', 'kirjakauppojen', 'oppilaan', 'kirjakauppias', 'kirjakaupasta', 'william_sealy_gosset', 'tutkija', 'oppinut_henkilö', 'fuksi_vuosi', 'bookman', 'student', 'opiskelijat', 'ylioppilas', 'christ_church'}
stupid	{'höntti', 'typertynyt', 'juntti', 'rajoittunut', 'hidasjärkinen', 'pillock', 'päästään_pyörällä_oleva', 'pökerryksissä', 'mäntti', 'typerä', 'pöllämystynyt', 'vanukas_pään', 'huono_kala', 'stupe', 'pahvipää', 'pökertynyt', 'hölmö', 'typeryys', 'raven-symoné', 'hidasälyinen', 'tollo', 'hidas', 'pudden-head', 'tyrmätty', 'urvelo', 'typerys', 'flight_360:_the_takeoff', 'ääliö', 'pahvi', 'pölkkypää', 'tyhmä', 'pässinpää', 'tyhmyys', 'tomppeli', 'kahjo', 'jurpo'}
successful	{'successful', 'tuloksellinen', 'menestyksekäs', 'onnistunut'}
suck	{'omaksua', 'vetää', 'imee', 'harrastaa_suuseksiä', 'imeä', 'olla_perseestä', 'suorittaa_fellaatio', 'imeminen', 'suck', 'imaista', 'oppia', 'imeä_itseensä', 'imettää', 'olla_syvältä'}
sugar	{'sokerit_viinin', 'sugar', 'sokeria', 'sokeripala', 'valuutta', 'sugar_e.p.', 'batman_forever', 'mammona', 'sakkaridi', 'sokeri', 'moolahissa', 'hiilihydraatteja', 'nappula', 'dinero', 'pätäkkä', 'raha', 'sokeroida', 'tuohi', 'hiilihydraatit', 'puhdistettu_sokeri', '$uga', 'fyffe', 'fariini', 'pelf', 'sokeria_kuution', 'glassheart', 'rahna', 'simoleons', 'saldo', 'taksa', 'gelt', 'simpukat', 'massi', 'hillo', 'hiilihydraatti', 'liksa', 'c6h12o6', 'kahiseva', 'kilisevä', 'sugar_ep', 'hiili_hydraatti', 'fyrkendaali', 'palasokeri', 'hinta', 'fyrkka', 'sokerit', 'mani', 'hynä', 'inverttisokeri', 'jalostettu_sokeri'}
sun	{'kiintotähti', 'auringonpaiste', 'sun', 'utu', 'the_distance_to_here', 'auringon_merkki', 'sun-hwa_kwon', 'auringonsäteily', 'kiinteä_tähti', 'cun', 'auringonpaistetta', 'auringonvalo', 'sunnuntaina', 'the_sun', 'luonnollinen_valaistus', 'sunnuntai', 'kuu', 'sun_television', 'utug', 'sol', 'seon', 'aurinko', 'pyhäpäivä', 'sonne', 'päiväntähti', 'mars', 'su', 'saada_auringonsäteilyä', 'venus', 'merkurius', 'herran_päivä', 'dominicus', 'jupiter', 'ottaa_aurinkoa', 'auringossa', 'saada_aurinkoa', 'auringon_spektrin', 'sun_microsystems,_inc.', 'paistatella', 'sun_kwon', 'herran_päivänä', 'sun_microsystems', 'auringon_säteily', 'paistatella_päivää'}
suspect	{'kyseenalainen', 'epäiltyjä', 'syytetty', 'vastaaja', 'olla_luottamatta_jhk', 'hämärä', 'suspect', 'smallville', 'kummallinen', 'pitää_mahdollisena', 'epäily', 'epäilty', 'epäilys', 'robert_crais', 'epäilyttävä', 'epävarmuus', 'arvella', 'hämäräperäinen', 'rikollinen_vastaaja', 'vastaajat', 'epäluulo', 'epäluottamus', 'tekijä', 'epäillä'}
swell	{'siisti', 'turvota', 'kummuta', 'aallokko', 'pulputa', 'keikari', 'hieno', 'mainingit', 'kohouma', 'pöhöttyä', 'paksuntua', 'aika_hyvä', 'tiny_moving_parts', 'dandies', 'selänne', 'nousta', 'kova', 'ensiluokkainen', 'paisutus', 'hienostelija', 'dandyismi', 'mahtava', 'loistava', 'dandyt', 'swell', 'muotileijona', 'fop', 'jätkä', 'pullistella', 'koreilija', 'erinomainen', 'vaatefriikki', 'hyvä', 'kasvaa', 'upea', 'kuivausteline', 'maininki', 'ei_hassumpi', 'magnapop', 'pyykinkuivausteline', 'kiva', 'dandy', 'crestless_aalto', 'aaltoilu', 'ilmetä', 'paisua', 'laajeta'}
swim	{'ray_of_light', 'swim', 'lillua', 'uinti', 'uida', 'kellua', 'uinnin', 'uiminen', 'hukkua', 'huimata'}
table	{'table', 'ylängölle', 'href', 'panna_hyllylle', 'äänikortin', 'pöytävuori', 'html-elementti', 'kaikupohja', 'taulukkomuodossa_array', 'siirtää_jkn_käsittelyä', 'relaatio', 'pöytäseura', 'pöytä', 'taulukossa', 'mesas', 'html-tunniste', 'lookup', 'siirtää', 'haku', 'taulukko', 'kaikupohjan', 'mesa', 'hakea', 'taffelivuori', 'tietokannan_taulukkoon', 'pöytävuoret', 'ateria', 'viivyttää', 'hakutaulukon', 'taulukkomuodossa', 'viivästyttää', 'taulukoida', 'tunniste', 'siirtää_tuonnemmaksi', 'iframe', 'laakiovuori', 'suhteessa', 'lykätä'}
