ability	{'inteligencia', 'šikovnosť', 'talent', 'nadanie', 'aptitude', 'schopnosť'}
mouth	{'hovorca', 'sassing', 'rima_oris', 'backtalk', 'hovoriť', 'ústna_dutina', 'verbalizovať', 'ústa', 'vrchol', 'periorálna', 'vyjadriť_sa', 'späť_talk', 'mlieť', 'vyjadrovať_sa', 'vtok', 'sass', 'ústie', 'ústnej_fisúr', 'úst', 'ústie_rieky', 'pyskom', 'právny_zástupca', 'rozprávať', 'ústny_otvor'}
movement	{'výkal', 'skupina', 'sociálne_hnutia', 'hovno', 'ľudské_výkaly', 'pohyb', 'sranec', 'husacinec', 'umeleckých_hnutí', 'hýbanie_sa', 'the_pillows', 'she_wolf', 'presun', 'defecated', 'dav', 'kravinec', 'slepačinec', 'kampaň', 'filozofické_hnutie', 'defekácia', 'lokomócia', 'tlačenica', 'koňacinec', 'zrejmý_pohyb', 'hnutia', 'výkaly', 'kakanec', 'spoločenské_hnutie', 'sociálnych_hnutí', 'trus', 'stolice', 'posuv', 'kuracinec', 'movement', 'premiestňovanie', 'chod', 'zástup', 'ťaženie', 'hnutie', 'vyprázdnenie_sa', 'vyplýva_pohyb', 'človečinec', 'prdel', 'zhluk', 'vyprázdňovanie', 'kakanie', 'ľudský_výkal', 'exkrementy', 'vtáčí_trus', 'umelecké_hnutie', 'armáda', 'fekálie', 'pohyb_čriev', 'vyprázdniť', 'hromada', 'pohybové_aktivity'}
movie	{'hlavný_film', 'veľkú_obrazovku', 'filmov', 'film', 'full-motion_video', 'filmové_predstavenie', 'pohyblivého_obrazu_zobraziť', 'pohyblivý_obrázok', 'filmu', 'pohyblivý_obraz', 'motion-picture', 'motion_picture', 'motion-picture_zobraziť', 'obrázok_zobraziť', 'filmy', 'kites'}
music	{'praveká_hudba', 'eufónia', 'hudobný_pravek', 'country_rock', 'the_music', 'music', 'muzika', 'prehistorickej_hudbe', 'hudba'}
name	{'označiť', 'gens', 'názov', 'názov_počítača', 'spomenúť', 'verejnú_postavou', 'pomenovanie', 'pomenovať', 'nominálnej', 'poukazovať', 'nazývať', 'vymenovať', 'meno', 'identifikátor', 'známa_osobnosť', 'poukázať', 'menné_frázy', 'označenie', 'identifikátory', 'vymenúvať', 'ustanoviť', 'pomenúvať', 'vlastných_mien', 'id', 'nominálnej_frázy', 'menná_frázy', 'citovať', 'vlastné_podstatné_meno', 'vlastné_meno', 'vlastné_mená', 'nazvať', 'menovať'}
narrow	{'zamerať_sa_na', 'zovrieť_sa', 'zúžiť_sa', 'zameriavať_sa_na', 'zovierať_sa', 'zovierať', 'vymedzovať', 'úzky', 'zužovať', 'stiahnuť', 'stiahnuť_sa', 'uvádzať', 'sťahovať', 'zúžiť', 'určovať', 'zužovať_sa', 'špecializovať_sa_na', 'vysvetliť', 'sťahovať_sa', 'zovrieť', 'vysvetľovať', 'určiť', 'uviesť', 'vymedziť'}
nation	{'kendrick_lamar', 'štátu', 'úžasná_plochozem', 'zem', 'pokračujte_amelia_moore_nation', 'národy', 'telo_rozvážny', 'národ', 'štátny', 'suverénny_štát', 'res_publica', 'discworld', 'národnej', 'nezávislý_štát', 'plochozem', 'štát', 'bundesland', 'krajina', 'mexickom_štáte', 'carry_nation', 'suverénnych_štátov', 'krajine', 'nation', 'spolková_krajina', 'politickej_spoločnosti', 'štáty_mexika', 'národa', 'federácia_národov', 'deklaratívny_teórie_štátnosti'}
near	{'blížiť_sa', 'skoro', 'near_shoemaker', 'takmer', 'blízko', 'near', 'blízky', 'približovať_sa', 'priblížiť_sa'}
neck	{'krk_otvorenie', 'golier', 'krk', 'šija', 'výstrih', 'krku'}
new	{'nedávno', 'dnešný', 'novo', 'mladý', 'jedinečný', 'moderný', 'nový', 'súčasný', 'new', 'práve', 'čerstvo'}
news	{'zvesť', 'novina', 'informácia', 'správa', 'reportáž', 'novinárska', 'novinky', 'novinka', 'správy', 'slovo', 'ženy_zobraziť', 'news', 'posolstvo', 'novinky_program'}
night	{'polnoc', 'nox', 'nyx', 'noc', 'noci', 'night', 'elie_wiesel', 'nočná_doba', 'nykta', 'wiesel', 'eliezer_wiesel'}
noise	{'elektronický_šum', 'zvuková_vlna', 'znieť', 'akustické_vlny', 'rušenie', 'mikrovlnové_pozadie', 'cmb', 'kozmické_mikrovlnné_žiarenie_na_pozadí', 'zvuk', 'zvukové_vlny', 'odrušovacie', 'cbr', 'hluk', 'elektrický_šum', 'zvuky', 'šum', 'rádiové_žiarenie_kozmického_pozadia', 'vesmírne_mikrovlnné_žiarenie_pozadia', 'mikrovlnové_žiarenie_pozadia', 'kozmické_mikrovlnové_žiarenie_pozadia', 'mikrovlnné_žiarenie_pozadia', 'zaznieť', 'kozmické_mikrovlnné_reliktové_žiarenie', 'náhodný_šum', 'hluku', 'noise', 'stochasticita', 'mikrovlnné_žiarenie_na_pozadí', 'zaznievať', 'zvuk_znečistenia', 'mikrovlnné_žiarenie_kozmického_pozadia', 'vesmírne_mikrovlnové_žiarenie_pozadia', 'mikrovlnové_žiarenie_kozmického_pozadia', 'mikrovlnové_žiarenie_vesmírneho_pozadia', 'elementary_os', 'kozmickej_mikrovlnnej_pozadia', 'kozmického_žiarenia_na_pozadí', 'krik', 'cmbr', 'reliktové_žiarenie', 'haphazardness', 'akustická_vlna', 'hlukové_zaťaženie', 'priemyselný_hluk', 'atmosférické_poruchy', 'atmosférický_statické', 'mikrovlnné_žiarenie_vesmírneho_pozadia', 'mikrovlnné_pozadie', 'šírenie_zvuku', 'kozmické_mikrovlnné_žiarenie_pozadia'}
nose	{'hubica', 'predok', 'aróma', 'čuchový_orgán', 'aromatické', 'aromátov', 'redolence', 'sliediť', 'vyzvedať', 'dĺžka', 'nos', 'trysiek', 'gore', 'pliesť_sa', 'zapliesť_sa', 'dýza', 'magnetické_trysky', 'vysliediť', 'vôňa', 'buket', 'strkať_nos'}
not	{'negácia', 'diskrétne_logiky', 'logický_člen', 'logický_obvod', 'hradlo', 'logické_hradlo', 'logická_spojka_and', 'logickú_negáciu', 'logická_brána', 'logická_hradla'}
obligation	{'zmenka', 'sľub', 'záväzok', 'osvedčenie_o_zadlženosti', 'dlhopisov', 'zodpovednosť', 'dlhového_nástroja', 'dlžný_úpis', 'záväzkového_práva', 'obligácia', 'povinnosť'}
old	{'nefalšovaný', 'niekdajší', 'skutočný', 'poctivý', 'old', 'skúsenejší', 'predchádzajúci', 'bývalý', 'dávny', 'starší', 'starý', 'pravý'}
one	{'eneagram', 'one', 'vertical_man', 'nevídaný', 'bezkonkurenčný', 'jednotka', 'sextuple', 'succeeder', 'planetshakers', 'jedinečný', 'armin_van_buuren', 'vampire_weekend', 'jedna', 'the_one', 'neporovnateľný', 'enneagram', 'eso', '1', 'výnimočný', 'jeden', 'n-tic', 'n-tica', 'supposed_former_infatuation_junkie', 'niečoho_dosiahol'}
other	{'ostatné', 'druhý', 'ostatný', 'iný', 'opačný'}
pain	{'ťažkosť', 'bolesť', 'bolesť_v_zadku', "game's_pain", 'utrpenie', 'bôľ', 'bolí', 'akútnej_bolesti', 'bolestivé_pocity', 'forever', 'nepríjemnosť', 'obťažovanie', 'king_of_da_ghetto', 'pain', 'bolesti', 'vnímanie_bolesti'}
personality	{'osobnosť', 'personality'}
philosophy	{'politická_náuka', 'náuka', 'myšlienkový_smer', 'doktríny', 'škola_myslenia', 'filozofické', 'doktrína', 'izmus', 'filozofiu', 'filozofie', 'filozofia', 'školy', 'filozofický_systém', 'filozofický'}
picture	{'v_duchu_vidieť', 'ilustrovaných_kníh', 'scény', 'filmov', 'pomyslieť', 'usúdiť', 'obrázok_konta', 'obrazy', 'maľba', 'ilustrovaný', 'uvidieť_predstavu', 'pomyslieť_si', 'motion_picture', 'ikona', 'motion-picture_zobraziť', 'vyjadriť', 'kreslenie', 'fotka', 'avatar', 'v_duchu_uvidieť', 'image', 'mentálnych_obrazov', 'vyobrazenie', 'premenenie', 'slovo_obrázok', 'podoba', 'filmové_predstavenie', 'vykresliť', 'cobol', 'predstaviť_si', 'vidieť_predstavu', 'oklumenciu', 'vedieť_si_predstaviť', 'fotografie', 'slovo-obraz', 'vyvolávať_si_v_duchu_obraz', 'fotografiu', 'popis', 'obrázok_zobraziť', 'zobrazenie', 'znázorniť', 'pomýšľať', 'hadím_jazykom', 'mentálny_obraz', 'vyobrazením', 'obrázky', 'hlavný_film', 'kresliarske_umenie', 'zobraziť', 'maliarstvo', 'predstavovať_si', 'zobrazovať', 'ilustrácia', 'veľkú_obrazovku', 'motion-picture', 'kiss', 'filmy', 'vyobraziť', 'usudzovať', 'maliarske_umenie', 'zviditeľniť', 'náčrt', 'ilustrácie', 'word-painting', 'film', 'vykresľovať', 'kresba', 'ilustrácií', 'pohyblivého_obrazu_zobraziť', 'pohyblivý_obrázok', 'filmu', 'animágmi', 'pohyblivý_obraz', 'fotografia', 'obrázok', 'vyjadrovať', 'obraz', 'zviditeľňovať', 'vidieť', 'maliarov', 'znázorňovať', 'vyvolať_si_v_duchu_obraz'}
pig	{'ošípaná', 'divoké_prasa', 'diviak_obyčajný', 'bravčovina', 'prasa_domáce', 'porc', 'flákač', 'domáca_ošípaná', 'sus', 'prasnička', 'sviňa', 'prasnica', 'policajt', 'špindíra', 'kanec', 'prasiatko', 'nedbalý_človek', 'shoat', 'voľne_žijúcich_ošípaných', 'zasiať', 'conjoiner', 'sus_scrofa_domestica', 'čierna_zver', 'neporiadník', 'diviak', 'prasatá', 'sviňa_domáca', 'diviak_lesný', 'brav', 'ošípané', 'scrofa', 'conjoiners', 'svine', 'prasa', 'sviňa_divá', 'bravčové_mäso', 'prasa_posteľ', 'divá_ošípaná', 'ročiak', 'pudge', 'diviaky', 'bravčové', 'sus_scrofa', 'lajdák', 'shot', 'pigging', 'liace_pole'}
plan	{'osnovať', 'vymyslieť', 'načrtnúť', 'rozvrhovať', 'návrh', 'nachystať', 'navrhnúť', 'projektová_dokumentácia', 'kresby', 'program', 'naprojektovať', 'naplánovať_si', 'mať_za_cieľ', 'projektovať', 'rozvrhnúť', 'programový_manažment', 'manažér_programu', 'architektonický_plán', 'zosnovať', 'architektonické_plány', 'plány', 'mávať_v_pláne', 'vymýšľať', 'manažérstvo_programu', 'mať_v_pláne', 'chystať', 'manažment_programov', 'nakresliť', 'plán', 'plan', 'architektonické_plánovanie', 'navrhovať', 'prichystať', 'mávať_za_cieľ', 'plánovať_si', 'stavebné_plány', 'urobiť_návrh', 'programu', 'chystať_sa', 'programové_manažérstvo', 'riadenie_programu', 'kresliť', 'robiť_návrh', 'plánovať', 'načrtávať', 'nachystať_sa', 'naplánovať', 'program_management'}
plant	{'založiť', 'sadiť', 'výrobná_linka', 'nasadiť', 'priemyselný_závod', 'priemyselné_zariadenie', 'feitoria', 'rastliny', 'zriaďovať', 'fabrika', 'továrne', 'dielňa', 'závod', 'factorij', 'zriadiť', 'vegetabilia', 'továrenský_robotník', 'výrobných_závodov', 'ustanoviť', 'zasadiť', 'vytvárať', 'plantae', 'vytvoriť', 'bežiaci_pás', 'druhov_rastlín', 'práce', 'flóry', 'kvetena', 'výrobnej_linky', 'plant', 'typ_bytosti', 'výroba', 'flóra', 'budovať', 'montážne_linky', 'manufaktúra', 'montážna_linka', 'trigun', 'rastlina', 'rastlinný_druh', 'volavka', 'zakladať', 'životnosť_elektrárne', 'vybudovať', 'továreň', 'rastlinného', 'rastlín', 'výrobný_závod'}
play	{'vystupovať', 'reakcia', 'vsadiť', 'ťah', 'divadelné_hry', 'hrací_čas', 'pohyb', 'stretnúť_sa', 'finančná_špekulácia', 'trblietanie', 'poskakovanie', 'hazardná_hra', 'dramatická_forma', 'hrať', 'stávkovanie', 'manéver', 'dráma', 'google_play', 'drama', 'gaming', 'hry', 'predstierať', 'veselosť', 'hrať_sa_na_(niekoho', 'hráčom', 'divadelných_hier', 'prehrávanie_obdobie', 'stávkovať', 'play_store', 'karban', 'hazardné_hranie', 'rozpustilost', 'hru', 'drámy', 'priniesť', 'zahrať', 'rozpustilosť', 'účinkovať', 'doba_hry', 'play', 'bláznenie', 'hra', 'rad', 'stageplay', 'hra_o_peniaze', 'pôsobiť', 'vyvádzanie', 'šerm', 'odraz', 'dramatické_umenie', 'voľnú_ruku,', 'google_play_store', 'vyhrávať', 'dramatická_hra', 'činohra', 'zahrať_si', 'stretávať_sa', 'google_store', 'hrávať', 'staviť', 'skákanie', 'zábava', 'sranda', 'android_market', 'predstavenie', 'interpretovať', 'niečo)', 'spustiť', 'hrať_sa'}
pleasure	{'radosť', 'sondre_lerche', 'pleasure_p', 'semisonic', 'potešenie'}
poor	{'chudákov', 'relatívnej_chudoby', 'ochudobňovanie', 'zbedačenie', 'biedny', 'bieda', 'opustený', 'chudobní', 'zlý', 'chudobný', 'nemajetnosť', 'chudoby', 'miera_chudoby', 'chudoba', 'núdza', 'sľub_chudoby', 'nízkymi_príjmami', 'nedostatočný', 'chudobní_ľudia', 'nedostatok', 'mestskej_chudoby'}
prison	{'pokey', 'väzniciach', 'stredne_bezpečnostné', 'jailhouse', 'nápravnovýchovný_ústav', 'minimálne_bezpečnostné', 'uväznený', 'ústav_na_výkon_trestu_odňatia_slobody', 'väzenie', 'kriminál', 'nápravno-výchovné_zariadenie', 'nápravné_inštitúcie', 'väzenia', 'uväzniť', 'tesný', 'tom_robinson', 'väznica'}
professional	{'znalec', 'odborníkov', 'profesionálny', 'expert', 'majster', 'profesionalitu', 's_profesionálnym_vzhľadom', 'profesionálnych_športovcov', 'profesionálneho_športu', 'profesionál', 'odborník'}
protection	{'útočisko', 'ochranný_kryt', 'bezpečie', 'prístrešok', 'ochrana_zahraničného_obchodu', 'protection', 'záštita', 'zabezpečenie', 'bezpečnosti', 'krytie', 'ochrana', 'finančné_krytie', 'úkryt', 'ochranu', 'patronát', 'bezpečnosť', 'istota', 'ochranný_obal'}
pull	{'ťahať', 'dopúšťať_sa', 'odtiahnuť', 'priťahovať', 'odťahovať', 'vytiahnuť', 'odpaľovanie', 'vyťahovať', 'vliecť', 'prilákať', 'ťahanie', 'spáchať', 'nohy_pohľad', 'natiahnuť', 'palkárovi', 'pritiahnuť', 'pull_výstrel', 'pull', 'dopustiť_sa', 'potiahnuť'}
push	{'confessions_on_a_dance_floor', 'gombík', 'tlačidlo', 'tlačiť', 'tisnúť', 'get-up-and-go', 'push', 'potisnúť', 'precious', 'tlačidlom', 'potlačiť', 'tlačenie', 'posunutie', 'prepínač', 'black_and_white_america', 'zatlačiť', 'balík_súborov'}
quality	{'quality', 'podstata', 'vyzerá_úplne_inak', 'kvality', 'tón', 'timbral', 'charakter', 'ráz', 'akostný', 'farba', 'farba_tónu', 'kvalitný', 'kvalita', 'rys', 'charakteristický_znak', 'sfarbenie', 'výmenu', 'vyberaný', 'zafarbenie'}
rain	{'zosielať_dážď', 'pršať', 'dažďové_zrážky', 'heavy_rain', 'rain', 'john_colton', 'dažďová_voda', 'dážď', 'in_blue', 'rozpršať_sa', 'spŕchnuť', 'dažďovej_vody', 'zoslať_dážď', 'zrážky', 'pršiavať', 'prudký', 'zapršať'}
reaction	{'reakcia', 'chemické_reakcie', 'chemickú_reakciu', 'chemicky', 'chemickej_reakcie', 'odpoveď', 'chemická_reakcia', 'odozva', 'reakcie', 'reaction'}
read	{'čítanie', 'sa', 'prečítať', 'read', 'interpretovať', 'študovať', 'čítať', 'učiť_sa', 'predčítať'}
red	{'červený_atrament', 'bolshy', 'angry_birds', 'červené', 'bolshie', 'boľševizmus', 'red_river', 'boľševici', 'anil_kapoor', 'červená_rieka', 'boľševickej_strany', 'boľševizmu', 'boľševik', 'day_&_age', 'strata', 'after_school', 'červený', 'červená', 'red'}
relationship	{'ľudskej_interakcie', 'vzťahu', 'medziľudský_vzťah', 'ľudského_vzťahu', 'dlhodobom_vzťahu', 'medziľudských_vzťahov', 'rodinné_vzťahy', 'známosť', 'vzťah', 'dlhodobý_vzťah', 'medziľudské_vzťahy', 'kontakt', 'spoločnosť', 'pokrvné_príbuzenstvo', 'súvislosť', 'ľudských_vzťahov', 'príbuzenský_vzťah', 'spojitosť'}
religious	{'náboženský', 'rehoľník'}
residence	{'residencia', 'byt', 'obyvateľ', 'príbytok', 'obydlie', 'obyvateľov', 'bydlisko', 'domov', 'dom', 'obytný_dom', 'panský_dom', 'prebývanie', 'obydlia', 'rezidencia', 'sídlo', 'miesto', 'panské_sídlo', 'naturalizovaný_cudzinec', 'bývanie', 'habitant'}
right	{'presne', 'young_americans', 'právny_nárok', 'oprávnenosť', 'náramne', 'neodňateľných_práv', 'veľmi', 'etika', 'prirodzených_práv', 'morálnej_filozofie', 'pravom', 'hrozne', 'ako_treba', 'práva', 'oprávnenie', 'etický', 'nárok', 'filozofia_morálky', 'neodňateľné_práva', 'pravičiar', 'ľavou_rukou', 'pravá_ruka', 'neodňateľné_právo', 'dávať', 'priamo', 'pravdu', 'naprávať', 'zreparovať', 'strašne', 'handedness', 'pravá_strana', 'etické_teórie', 'pravý', 'v_poriadku', 'poriadne', 'etických_otázok', 'prirodzeného_práva', 'správne', 'opravovať', 'rightism', 'ľavák', 'slušne', 'napraviť', 'reparovať', 'výborne!', 'správne!', 'pravou_rukou', 'etický_systém', 'pravé_krídlo', 'správne_a_čo_zlé', 'opraviť', 'právo', 'etiky', 'vpravo', 'korektne', 'dať_do_poriadku', 'etické', 'bezchybne', 'super!', 'pravica', 'etickým_otázkam', 'neetické', 'nescudziteľné', 'morálny_filozof', 'pravicovej_politike', 'zákonné_právo', 'správna', 'správny', 'fundamentálna_etika', 'fyzických_a_právnických_práv', 'stúpenec_politickej_pravice'}
river	{'watermark', 'riek', 'prerušovaný_prúd', 'rieka', 'sestao_river_club', 'riečne', 'revival', 'vodný_tok', 'river', 'potok', 'vodné_koryto', 'ruisseau'}
road	{'the_road', 'hrádze', 'preč_hra', 'cesta', 'ceste', 'cestná_komunikácia', 'cesty_hra', 'new', 'dráha', 'spôsob'}
root	{'tonikum_akord', 'koreň_poznámku', 'koreň_slova', 'hudobný_interval', 'hudobné_interval', 'počiatok', 'pôvodu', 'koreň', 'radix', 'root_prístup', 'prameň', 'strom', 'superpoužívateľa', 'etymon', 'tónika', 'koreň_zuba', 'hudobné_intervaly', 'zdroj', 'správca_počítača', 'predkov', 'interval', 'vlasy', 'tonika', 'stromový_graf', 'hudobných_intervalov', 'tonálne_centrum', 'koreňovom_svojom_mieste', 'predok', 'chlpatý', 'začiatok', 'nula', 'srsť', '0', 'les', 'pôvod', 'zubný_koreň', 'tonikum', 'chlp', 'root', 'cudzích_koreňov', 'zakorenenie', 'predchodca', 'vlas', 'ascendent', 'konohagakure'}
rope	{'mexická_valium', 'lana', 'laná', 'šnúra', 'rophy', 'rope', 'povraznícky', 'lanovie', 'roof', 'r-2', 'lano', 'povraz', 'zabudol_mi_liek'}
rotten	set()
round	{'stypsis', 'nábojnice', 'pästiarstvo', 'golf', 'mineralitou', 'telo', 'platných_číslic', 'vziať_si_na_paškál', 'suché', 'perióda', 'bareknuckle', 'denná_práca', 'box', 'shell_kryt', 'najvýznamnejšie_číslice', 'obdobie', 'round', 'jednotka_munície', 'číslice', 'zásobník', 'jeden_výstrel', 'päsťou', 'slovne_útočiť', 'slovne_zaútočiť', 'pustiť_sa', 'najmenej_významné_číslice', 'kotúč', 'nábojnica', 'významné_miesto', 'presnosť', 'napádať', 'denné_koleso', 'okolo', 'cyklus', 'významnejšie_postavou', 'napadnúť', 'pästné_zápas', 'okrúhly', 'ovocia', 'náboj', 'kruh', 'celý_čas', 'prizefighting', 'dookola', 'kovové_kazety', 'interval', 'rundu'}
rub	{'utierať', 'mädliť', 'šúchať', 'rub', 'trenie', 'prekážka', 'trieť', 'ruský_rubeľ', 'šúchanie'}
sad	{'smutný', 'poľutovaniahodný', 'lost_dogs', 'biedny', 'žiaľ', 'žalostný', 'zármutok', 'nešťastnosť', 'sadhu', 'smútok', 'úbohý', 'sezónne_afektívna_porucha'}
salt	{'salt', 'draselná_soľ', 'salt_ii', 'salt_i', 'kuchynská_soľ', 'nacl', 'henry_salt', 'posypovej_soli', 'limitácie_strategických_zbraní_hovorí', 'jedlá_soľ', 'sodná_soľ', 'zmluva_o_obmedzení_strategických_zbraní', 'soli', 'soľnička', 'chlorid_sodný', 'soľ', 'kryptografická_soľ', 'iontový_soľ', 'iónové_soli', 'salt-n-pepa', 'cheryl_james', 'výroby_soli', 'rokovanie_o_obmedzení_strategických_zbraní', 'strategic_arms_limitation_talks', 'draselné_soli', 'stolný_soľ'}
sand	{'barónka_dudevant', 'george_sand', 'amandine_aurore_lucile_dupinová', 'sand_am_main', 'schönenberg-kübelberg', 'amandine_aurore_dupin_lucie', 'george_sandová', 'odvaha', 'statočnosť', 'piesok', 'george_sandоvá', 'vnútornosti', 'moxie', 'amandine_aurore_lucile_dupin', 'piesku', 'sand'}
say	{'hovoriť', 'vydávať_zákaz', 'say', 'jean-baptiste_say', 'zakázať', 'konštatovať', 'prikázať', 'povedať', 'in_blue', 'osakis', 'rozkázať', 'prikazovať', 'potvrdiť', 'zaveliť', 'nariadiť', 'vydať_príkaz', 'thomas_say', 'rozkazovať', 'vydávať_príkaz', 'prehlasovať', 'poznamenávať', 'vydať_zákaz', 'zakazovať', 'tvrdiť', 'poznamenať', 'nakazovať', 'prehlásiť', 'veliť', 'nariaďovať', 'nakázať'}
science	{'empirické_vedy', 'náuka', 'veda', 'vedy', 'hlavného_prúdu_vedy', 'zručnosti', 'vedecká_disciplína', 'science'}
scratch	{'handicap', 'prachy', 'štartová_čiara', 'čmáranica', 'indurácia', 'odriekať', 'golf_handicap', 'macules', 'škrabanica', 'rušiť', 'peter_gabriel', 'kožné_stav', 'čmáranina', 'geltech', 'mušle', 'lichenifikácia', 'kožných_ochorení', 'kaz', 'exkoriácia', 'scratch_linka', 'načmárat', 'oderu', 'peniaze', 'stornovať', 'cacography', 'závod_stávok', 'kožné_ochorenie_charakterizované', 'pravopisná_nesprávnosť', 'kožný_vred', 'pľuzgiere', 'závada', 'dermatóz', 'čarbanica', 'škvrna', 'zrušiť', 'scratch', 'odvolávať', 'poškriabaniu', 'kožné_lézie', 'odrieknuť', 'kožných_lézií', 'škrabopis', 'dinero', 'odvolať', 'simoleons', 'lotov', 'golfového_handicapu', 'mamona', 'moolah', 'chyba'}
sea	{'morské_prostredie', 'oceán', '崔成希', 'more', 'kopa', '최성희', '바다', 'oceánov', 'bada', 'mesačné_more', 'mesačné_moria', 'životné_prostredie_mora', 'sea', 'čchö_song-hi', 'svetový_oceán', 'mesačný_kobyla'}
seafood	{'morská_špecialita', 'morské_plody'}
see	{'pomyslieť', 'usúdiť', 'stretnúť_sa', 'stretávať', 'uvidieť_predstavu', 'pomyslieť_si', 'pozerať_si', 'prežiť', 'preskúmať', 'prehľadávať', 'pozrieť', 'popísať', 'sledovať', 'poznať', 'skontrolovať', 'prehliadnuť', 'vnímať', 'v_duchu_uvidieť', 'dozvedieť_sa', 'pozerať', 'hyoscín', 'stretať', 'dohliadať', 'zistiť', 'poistiť', 'vidieť_predstavu', 'vedieť_si_predstaviť', 'zistiť_zmysel', 'episkopálnej_vidieť', 'uvedomiť', 'pomýšľať', 'zaoberať_sa', 'zrak', 'predstavovať_si', 'navštíviť', 'vizuálne_vnímanie', 'popisovať', 'skúmať', 'usudzovať', 'vyprevadiť', 'zviditeľniť', 'zisťovať', 'prezerať', 'dozvedať_sa', 'vyprevádzať', 'zrakový_vnem', 'postarať_sa', 'zakúsiť', 'starať_sa', 'interpretovať', 'kontrolovať', 'tycho', 'vyšetrovať', 'videnie', 'v_duchu_vidieť', 'objaviť', 'prežívať', 'skopolamín', 'prezrieť', 'navštevovať', 'považovať', 'zisťovať_zmysel', 'preveriť', 'poznávať', 'dopočuť_sa', 'uvedomovať_si', 'pozrieť_si', 'preverovať', 'arcibiskupský_vidieť', 'skúšať', 'vyšetriť', 'predstaviť_si', 'stretnúť', 'vyvolávať_si_v_duchu_obraz', 'vykladať_si', 'uvidieť', 'uvedomiť_si', 'see', 'porozumieť', 'chápať', 'zažiť', 'zakúšať', 'pokladať', 'skúsiť', 'odprevadiť', 'rozumieť', 'vyložiť_si', 'pochopiť', 'dohliadnuť', 'vidieť', 'odprevádzať', 'zbadať', 'zviditeľňovať', 'zažívať', 'vyvolať_si_v_duchu_obraz'}
seed	{'sublime', 'semená', 'cum', 'prísť', 'semifinalista', 'semifinále', 'štvrťfinále', 'spermia', 'final_fantasy_viii', 'spermie', 'semien', 'semienko', 'ejakulovať', 'seed', 'ejakulát', 'semeno', 'zdroj_inšpirácie', 'zdrojom', 'single-turnaj_eliminácia', 'semi-finále', 'vyraďovacím', 'nasadený_hráč', 'semenné_tekutiny', 'santi', 'single_elimination_turnaj', 'osiva', 'sperma'}
sell	{'obchodovanie', 'povolanie', 'prodati', 'predávať_sa', 'nákupu', 'zradiť', 'sell', 'predať', 'námorný_obchod', 'predať_sa', 'obchodovať', 'zamestnanie', 'obchodná_činnosť', 'obchodník', 'obchod', 'predávať'}
sew	{'prišiť', 'šitie', 'prišívať', 'zašiť', 'stitchery', 'zašívať', 'šiť'}
sexy	{'elephunk'}
shape	{'ľudské_telo', 'shape', 'hmotné_telo', 'tvarovať', 'obrys', 'vzor', 'formovať', 'telo', 'lekárska_fyziológia', 'vrchné_veliteľstvo_spojeneckých_síl_v_európe', 'forma', 'bod', 'tvar', 'mäsa', '4-3-3', 'vyformovať', 'telo_človeka', 'tela', 'základný_geometrický_útvar', 'základné_geometrické_útvary', 'vytvarovať', 'fyzické_telo', 'postava', 'podoba', 'pigmentácie_kože', 'humánna_fyziológia', 'kontúra', 'pleti', 'fyziológia_človeka', 'určiť', 'primitívne', 'ľudskej_anatómii'}
sharp	{'prenikavý', 'prudký', 'skinheads_against_racial_prejudice', 'naliehavo', 'rafinovaný', 's.h.a.r.p.', 'adaven', 'sharp', 'akútne', 'sharp_corporation', 'šápu', 'prezieravý', 'ostrý', 'ostro', 'bystrý', 'šikovný', 'strmý'}
ship	{'zaslať', 'poslať', 'dopraviť', 'loď', 'zasielať', 'transportovať', 'dopravovať', 'lode', 'posielať'}
short	{'prázdny_predaj', 'shortstops', 'špekulácia_na_pokles_ceny', 'biedny', 'short_selling', 'à_découvert', 'kontremína', 'strohý', 'krátky_film', 'predaj_in_bianco', 'krátky', 'krátkych_predmetov', 'short-selling', 'krátky_predmet', 'úsečný', 'špekulácia_à_la_baisse', 'predaj_blanko', 'predaj_naprázdno', 'nekrytý_predaj', 'skrat', 'predaj_nakrátko', 'krátkych_animovaných_filmov', 'short', 'odrazu', 'short_sale', 'malý', 'krátku_pozíciu', 'náhle', 'shortovanie', 'krátke', 'krátky_predaj', 'skratu', 'krátkych_filmov', 'neočakávane', 'krátke_pozície', 'nedostatočný', 'predaj_bez_vlastníctva', 'shortstop', 'nízky'}
show	{'prezentovať', 'priniesť_dôkaz', 'aby', 'preukazovať', 'výstava', 'šou', 'prinášať_dôkaz', 'ukázať', 'finančná_špekulácia', 'preukázať', 'ukázať_sa', 'show', 'hazardná_hra', 'vyjadriť', 'stávkovanie', 'gaming', 'prejavovať', 'dokazovať', 'dosvedčiť', 'hráčom', 'vykresliť', 'demonštrovať', 'prehliadka', 'odprezentovať', 'karban', 'prejavovať_sa', 'hazardné_hranie', 'prejaviť_sa', 'znázorniť', 'predvádzať', 'ukazovať', 'svedčiť', 'doložiť', 'poľnohospodárskej_výstavy', 'zobraziť', 'vypovedať', 'veľtrhoch_kraja', 'ukazujú', 'zobrazovať', 'hra_o_peniaze', 'podávať_svedectvo', 'dokladať', 'prejaviť', 'vyobraziť', 'ukazovať_sa', 'dovoliť_vidieť', 'podať_svedectvo', 'vykresľovať', 'ukážka', 'dokázať', 'predstavenie', 'vyjadrovať', 'znázorňovať', 'predviesť'}
