ability	{'כֹּשֶׁר', 'היכולת', 'יכולת\u200e', 'כּוֹחַ', 'כשרון', 'יְכֹלֶת'}
magic	{'חפץ', 'thaumaturgic', 'magic:_the_gathering', 'animagus', 'כשף', 'pluto', 'driving_rain', 'להטוטים', 'אחיזת_עיניים', 'קסמי_טריק', 'כישוף', 'עושה_נפלא', 'הלטת_הכרה', 'secret_time', 'אקסל_רודי_פל', 'עולם_הדיסק', 'מאגיה_שחורה', 'מאגיה', 'אוקטרין', 'make_a_scene', 'parseltongue', 'הירושה', 'טה_kanawa', 'אוקטירון', 'השתנות', 'אלאגייזיה', 'thaumaturge', 'קמט_בזמן', 'justin_timberlake', 'קירי_טה_קאנאווה', "מג'יק", 'axel_rudi_pell', 'קסם_של_משפחה', 'planeswalker', 'ראי_דו_כיווני', "ג'סטין_טימברלייק", 'take_me_home', "דיים_קירי_טה_ז'נט_kanawa", 'קירי_טה_דאם_kanawa', 'thaumaturgy', 'black_magic', 'אוקטארין', 'קסם', 'magic!', 'mtg', 'magic', 'מגיה_שחורה', 'kiri_te_kanawa'}
man	{'בעולם', 'הומו_ספייאנס', 'בני_אדם', 'התבגרות_מינית', 'לבגרות_מינית', 'האי_מאן', "נמל_התעופה_מנצ'סטר", 'בני-אדם', 'גבר', 'חדרן', 'הומו_ספיינס', 'נמל_התעופה_מנצסטר', 'רשת_מטרופולין', 'בן_אנוש', 'manfred_gnadinger', 'העולם', 'מין_אנושי', 'האנושות', "מנצ'סטר", 'cornelis_de_man', 'האדם_הנבון', 'גברים', 'הָאָדָם', 'בנאדם', 'הבאטלר_של', 'אנושית', 'וואן', 'מָן', 'אדם', 'אי_מאן', 'הומו_סאפיינס', 'עוֹלָם\u200e', 'homo_sapiens', 'זכר_בוגר', 'דפי_אדם', 'המין_האנושי', 'בת_אנוש', 'בת-אדם', 'משרת', 'atanatári', 'אדם_נבון_מודרני', 'אָדָם', 'homo', 'אדם_מודרני', 'אדם_נבון', 'בן-אדם', 'הומו_סאפיאנס', 'אנושות', 'גֶּבֶר', 'הומו_ספיאנס', 'רשת_עירונית', 'איש', 'הומו_ספיאנס_ספיאנס', 'עולם', 'dunlending', 'גֶּבֶר', 'מאן', 'זָכָר', 'relient_k', 'homo_sapiens_sapiens', 'בן_אדם', 'בני_האדם', 'איש_צבא', 'רשת_תקשורת_מטרופולית', 'אִישׁ', 'man', 'גברי', 'חיל', 'האדם_המודרני', 'באי_עולם', 'אנושי', 'ההומו', 'אנושיות'}
many	{'many', 'רבים', 'רַב', 'הַרְבֵּה', 'מָלֵא'}
marriage	{'חופה', 'כלה', 'חתונה_\\_חֲתֻנָּה', 'nihility', 'קשר_זוגי', 'נישואין_\\_נִשּׂוּאִין\u200e', 'נישואין', 'בְּרִית\u200e', 'זוג_נשוי', 'טכס_התחייבות', 'hymeneals', 'כלולות', 'חתונות', 'חתן', 'חידלון', 'אישות', 'אשות', 'נישואים', 'שידוכין', 'חתונה', 'זוגות_נשואים', 'שידוכים', 'חֲתֻנָּה', 'נשוי', 'גבר_ואישה', 'טכס_חתונה'}
material	{'עיוורון_שחמטאי', 'חומרנות', 'אָרִיג', 'טקסטיל', 'טכסטיל', 'חומרי_גלם', 'מטריאליזם', 'חומר_גלם', 'מָטֶרְיָאלִיזְם', 'חומר\u200e', 'המטריאליסטים', 'בד', 'פיזיקליזם', 'בַּד\u200e', 'בַּד', 'material_design'}
mathematical	{'מתימטיקה', 'במתמטיקה', 'מתמטי', 'מתמטיקה', 'מָתֶמָטִיקָה'}
meat	{'גופו_של_העניין', 'בשר_אדום', 'אסנציה', 'בשר', 'we_will_rock_you', 'לב_ונשמה', 'בשר_מעובד', 'תוכן\u200e', 'תמציות', 'תַּמְצִית\u200e', 'בָּשָׂר\u200e', 'בשר_קפוא', 'תוכן', 'בָּשָׂר', 'מהות', 'shawn_stasiak'}
mechanism	{'מנגנון', 'מכניזם', 'מיכניזם', 'מכונה', 'מכשיר', 'מנגנון_התגובה', 'התנועה', 'מכונות', 'מנגנון_כימי'}
medication	{'מתן_וגינלי', 'rescue', 'מתן_פומי', 'חיסון_פומי', '!תְּרוּפָה', 'תְּרוּפָה', 'version_2.0', 'תרופה_מרפאה', 'סַם', 'תרופה', 'pharmaceutic', 'תרופות', 'טיפול_תרופתי', 'נטילה_פומית', 'תְּרוּפָה\u200e'}
money	{'כסף\u200e', 'עושר\u200e', 'אמצעי_תשלום', 'מוני', 'history:_past,_present_and_future,_book_i', 'כסף', 'money', 'כֶּסֶף\u200e', 'ממון\u200e', '!כֶּסֶף', 'history', 'כספים'}
moon	{'חודש_הדרקונית', 'אור_לבן', 'sun_myung_moon', 'ירחים', 'כריסטופר_רובין_מילן', 'השמש', 'אור_ירח', 'חודש_ירחי', 'הלבנה', 'יופיטר', 'יום_ראשון_מיונג_מון', 'לוויין_טבעי', 'ונוס', 'ירח', 'אור_הירח', 'moon', 'כוכבי_הלכת_באסטרולוגיה', 'יָרֵחַ', 'סהור', 'יָרֵחַ\u200e', 'חודש_synodic', 'לַוְיָן', 'מרקורי', '문', 'מאדים', 'kyôko_fukada', 'לְבָנָה\u200e', 'לוויין', 'הירח', 'לווין_טבעי', 'מון'}
mother	{'אהבת_אם', 'אם', 'אמא', 'אֵם', 'אמהות', 'טיחון_חרניקוב', 'sisters_of_avalon', 'הורה_ממין_נקבה', 'אָחוֹת', 'נזירה\u200e', 'how_big,_how_blue,_how_beautiful', 'שורת_מקהלה', 'נזירה', 'אימא', 'a_chorus_line', 'אימהות', 'אמא!', 'mother', 'נְזִירָה', 'שורת_המקהלה', 'אמא_האדמה', 'האלה_האם', 'נזירות', 'synchronicity'}
mountain	{'מאונטיין', 'סוג_הר', 'מנה', 'סכום_נאה', 'passel', 'עסקה_טובה', 'הרבה', 'הָמוֹן', 'עֲרֵמָה', 'די_קטן', '4-8-2', 'mountain', 'sahtu', 'mickle', 'ההר', 'רב', 'ברכה', 'הַר\u200e', 'הר', 'הַר', 'muckle'}
mouth	{'דִּבֵּר', 'חוזרים_לדבר', 'פֶּה\u200e', 'חלל_פה', 'פה', 'התחצפות', 'קודקוד', 'labium', 'לדבר', 'חוצפן', 'רימא_oris', 'הקודקוד', 'אוראלי', 'פיסורה_האוראלית', 'חלל_הפה', 'תענה', 'perioral', 'הפה', 'קדקוד'}
movement	{'תְנוּעָה\u200e', 'גלל', 'פעולה_קבוצתית', 'קקי', 'לשלשת_ציפור', 'יציאה', 'אסכולות_בפילוסופיה', 'תְּזוּזָה', 'עניין_צואה', 'תופעת_פי', '!תְּנוּעָה', 'תנועה_אמנותית', 'תְּנוּעָה', 'חירבון', 'זבל', 'מַעֲבָר', 'תנועת_אמנות', 'תנועת_בעלי_חיים', 'עשו_את_הצורך', 'תנועות_חברתיות', 'חרא', 'the_pillows', 'התנועה', 'מהלך', 'פרק', 'גללים', 'תנועה_פילוסופית', 'תנועה_נראית_לעין', 'מַטָּרָה\u200e', 'חרבון', '!צָבָא', 'תנועה_אומנותית', 'חָרָא\u200e', 'צוֹאָה', 'ותנועות_אמנות', 'לעשות_את_הצורך', 'תופעת_phi', 'חומר_צואתי', 'פעולת_מעיים', 'תנועה', 'צואה', 'פסולת_צואתית', 'רעי', 'לשלשת', 'תנועתיות', 'תנועה_חברתית', 'movement', 'הפרשה', 'she_wolf', 'תְּנוּעָה'}
movie	{'תכנית_תמונה', 'סרט_קולנוע', 'המסך_הגדול', 'סֶרֶט-קוֹלְנוֹעַ', 'תנועה_בתמונה', 'מופע_קולנוע_של', 'וידאו_תנועה_מלאה', 'סרטים', 'סֶרֶט', 'כתוביות_סיום', 'ראינוע', 'הזזת_תמונה', 'סרט', 'כתוביות_פתיחה', 'מופע_מרגש,_תמונה', 'הצגת_קולנוע', 'סרטי_קולנוע', 'הסרט', 'kites'}
music	{'מוזיקה', 'עולם_המוזיקה', 'music', 'נגינה', 'מוּזִיקָה\u200e', 'תנעומה', 'מוסיקה_פרהיסטורית', 'מוסיקה', 'the_music', 'country_rock'}
name	{'שם_מחשב', 'גנס', 'דמות_ציבורית', 'לצטט', 'אִבְחֵן', 'ביטוי_סמלי', 'שֵׁם\u200e', 'נקוב', 'מזהה', 'שם_נכון', 'id', 'שם_עצם', 'שם', 'להזכיר', 'שמות_פרטיים', 'צירוף_שמני', 'gens', 'שֵׁם'}
narrow	{'צר'}
nation	{'קנדריק_לאמאר', 'מְדִינָה\u200e', 'התאוריה_ההצהרתית_של_מדינה', 'מדינה_במקסיקו', 'מדינות_מקסיקו', 'אומה', 'לאום', 'חברה_פוליטית', 'המדינות_במקסיקו', 'גוף_פוליטי', 'מדינות_גרמניה', 'אֶרֶץ\u200e', 'קנדריק_לאמר', 'קנדריק_למאר', 'במדינה_המקסיקנית', 'ניישן', 'מדינות_ריבוניות', 'המיל_publica', 'עולם_הדיסק', 'מדינה_ריבונית', 'אֶרֶץ', 'לשאת_אומה', 'מְדִינָה', 'nation', 'המדינה', 'אנק-מורפורק', 'מדינה', 'האוניברסיטה_הנעלמת', 'kendrick_lamar', 'k-dot', 'לשאת_אומת_מור_אמיליה'}
near	{'כִּמְעַט', 'קָרוֹב', 'כמעט', 'קָרַב', 'ליד', 'כִּמְעַט', '!קָרוֹב', 'כִּמְעַט\u200e', 'קְרוֹבָה\u200e', 'קָרוֹב\u200e', 'קרוב', 'near_shoemaker', 'הִתְקָרֵב'}
neck	{'צואר', 'פתיחת_צוואר', 'צוואר', 'צַוָּאר_/_צוואר\u200e'}
new	{'חדש', 'חָדָשׁ\u200e', '!צָעִיר', 'new'}
news	{'אקטואליה', 'חדשות', 'חֲדָשׁוֹת\u200e', 'תכנית_חדשות', 'ענייני_דיומא', 'דיווח_חדשות', 'בשורה', 'החדשותיות', 'news', 'מילה'}
night	{'וויזל,_אליעזר', 'והעולם_שתק', 'הלילה', 'חצות', 'אליעזר_"אלי"_ויזֶל\u200e', 'nyx', 'אלי_ויזל', 'לילי', 'חצות_הלילה', 'ויזל', '!לַיִל', 'לַיְלָה\u200e', 'נוקס', 'elie_wiesel', 'ניקס', 'אליעזר_"אלי"_ויזֶל&lrm;', 'כחול_חצות', 'שעות_הלילה', 'לילה', 'אליעזר_ויזל', '!לַיְלָה', 'night', 'אליי_ויזל'}
noise	{'קרינת_רקע', 'משתמש:המקיסט/elementary_os', 'שמע', 'צלילים', 'גל_אקוסטי', 'רַעַשׁ', 'אטמוספרי', 'רעש_אלקטרוני', 'צליל', 'בן', 'זיהום_רעש', 'מוסיקת_רעש', 'cbr', 'stochasticity', 'קרינת_רקע_קוסמית', "פיטצ'", 'קרינת_הרקע_של_המפץ_הגדול', 'אודיו', 'נויז', 'עראיות', 'גל_קול\u200e', 'רעש', 'הרקע_הקוסמי', 'cmbr', 'רעש_תעשייתי', 'elementary_os', 'רעש_חשמלי', 'סאונד', 'רעש\u200e', 'גלי_קול', 'קרינת_הרקע_הקוסמית', 'רעש_בתמונה', 'גל_קול', 'הלווין_קובי', 'קול', 'רעש_רדיו', 'noise', 'קרינת_רקע_קוסמי', 'רעש_אקראי', 'קוֹל\u200e', 'אטמוספרה_סטטית'}
nose	{'גור', 'חרירים', 'פייה_מגנטית', 'חוֹטֶם\u200e', 'חוטם', 'ארומטיים', 'אורך', 'אַף\u200e', 'איבר_הרחה', 'האף_האנושי', 'fragrancy', 'ניחוחות', 'אף', 'ארומטי'}
not	{'פעולת_"גם"', 'not_לוגי', 'שער_לוגי', '!לֹא', 'שַׁעַר-לוֹגִי', 'לֹא', 'not', 'היגיון_שער', 'שערים_לוגיים', 'שלילה_לוגית', 'שלילה', 'לא'}
obligation	{'מְחֻיָּבוּת', 'חייב', 'הַבְטָחָה', 'נושה', 'חיוב', 'החובה', 'מכשיר_חוב', 'תעודת_ההתחייבות', 'חובה', 'ההבטחה', 'הבטחה', 'אחריות', 'דיני_חיובים', 'אגרות_חוב', 'התחייבות', '!הִתְחַיְּבוּת'}
old	{'בֵּן\u200e', 'ישן', 'בַּת\u200e', 'קוֹדֵם', 'יָשָׁן'}
one	{'one', 'אחד', 'n-יה', 'הישגים', 'vertical_man', 'אחת', 'succeeder', 'n-tuple', 'tuples', 'אֶחָד', 'the_one', 'אַחַת', 'planetshakers', 'armin_van_buuren', 'אניאגרם_של_אישיות', 'tuple', 'ארמין_ואן_ביורן', 'n-יה_סדורה', 'טבלת_התשע', 'אס', 'supposed_former_infatuation_junkie', '1', 'אחדות', 'שישה_להבות', 'vampire_weekend', 'וואן', 'האניאגרם_של_האישיות', 'שלשה_סדורה', 'אניאגרם_של_האישיות'}
other	{'אַחֵר'}
pain	{'תחושה_כואבת', 'קַרְצִיָּה\u200e', 'pain', 'קוֹץ-בַּתַּחַת', 'כְּאֵב-רֹאשׁ', 'קוץ_בתחת', 'כאב', 'forever', 'כאב_אקוטי', 'טַרְדָּן\u200e', 'מִטְרָד', 'king_of_da_ghetto', 'מיחוש', 'תחושת_כאב', "game's_pain", 'כואב', 'מִטְרָד\u200e', "נאג'ס\u200e"}
personality	{'אִישִׁיּוּת\u200e', 'פסיכולוגיה_של_האישיות', 'אופי', 'תורת_האישיות', 'אִישִׁיּוּת', 'personality', 'אישיות'}
philosophy	{'הדוקטרינה', 'פילוסופי', 'פילוסופיה', 'הגות', 'אסכולה', 'פילוסופיה_מערבית', 'philosphy', 'איזם', 'שיטה_פילוסופית', 'דוקטרינה'}
picture	{'דימויים', 'עיצוב\u200e', 'animagus', 'צִיּוּר', 'סֶרֶט-קוֹלְנוֹעַ', 'אילוסטרציה', 'מילת_ציור', 'מילת_תמונה', 'הלטת_הכרה', 'ראינוע', 'תַּצְלוּם\u200e', 'דמיין_\\_דִּמְיֵן', 'לראות', 'הזזת_תמונה', 'ציור_קלסי', 'תמונה\u200e', 'כתוביות_פתיחה', 'תְּמוּנָה', 'הצגת_קולנוע', 'ספר_מצוייר', 'סרטי_קולנוע', 'ספרים_מאוירים', 'parseltongue', 'תכנית_תמונה', 'השתנות', 'סרט_קולנוע', 'פוֹטוֹגְרָף', 'המסך_הגדול', 'רישום', 'איור', 'ציור_מילים', 'התמונה', 'ציור', 'תצלום\u200e', 'אווטאר', 'תצלום', 'תנועה_בתמונה', 'kiss', 'cobol', 'תַּצְלוּם', 'מופע_קולנוע_של', 'סרטים', 'תמונה_מנטלית', 'סֶרֶט', 'תְּמוּנָה\u200e', 'כתוביות_סיום', 'ציירים', 'סקיצה', 'תמונות', 'תמונת_חשבון', 'סרט', 'ansi_cobol', 'קובול', 'אבוצו', 'מופע_מרגש,_תמונה', 'רישום_פחם', 'עניין_תמונתי', 'בדימויים', 'צִלּוּם', 'תמונה', 'הסרט', 'ספר_מצויר'}
pig	{'ברווזים', 'חזרזיר', '(בְּשַׂר)_חֲזִיר\u200e', 'מד_בדיקת_צינור', 'sus_domestica', 'shote', 'חזירים', 'חזיר_הבית', 'חזיר\u200e', 'sus_scrofa', 'בשר_חזיר', 'חזיר_בר', 'שוטר', 'חזירי_בר', 'מיטת_חזיר', 'sus_scrofa_domestica', 'פיג', 'לזרוע', 'חֲזִירָה', 'conjoiners', 'איסור_אכילת_חזיר', 'חֲזַרְזִיר\u200e', 'חזירון', 'קיצן', 'רשלן', 'בשר_לבן', 'porc', 'חזיר', 'בָּשָׂר_לָבָן\u200e', 'scrofa_sus', 'אדם_מרושל', 'sus', 'shoat', 'conjoiner', 'מטומטם_וגס'}
plan	{'תכנית', 'plan', 'תכנית_אדריכלית', 'תוכניות', 'לתכנן', 'תוכנית_פעולה', 'התכנית', 'תכנית_פעולה', 'חיל_הים_של_צבא_השחרור_העממי', 'תוכנית'}
plant	{'factorij', 'plantae', 'יִסֵּד', 'מפעל', 'קו_ייצור', 'פס_יצור', 'עולם_הצומח', 'צמחיה', 'צומח', 'עובד_במפעל', 'פס_ייצור', 'floras', 'מערכת_הצמחים', 'מפעל_תעשייתי', 'ממלכת_הצומח', 'צמחים', 'viridiplantae', 'קווי_ייצור', 'ייצור_אונליין', '!מִפְעָל', 'בית-חרושת', 'מפעלי_ייצור', 'בית_חרושת', 'טריגאן', 'טַחֲנָה\u200e', 'ליסד', 'shill', 'צֶמַח', 'trigun', 'feitoria', 'פייטוריה', 'עבודות', 'מיני_צמחים', 'מפעל_חיים', 'הֵקִים', 'הצומח', 'פס_הייצור', 'פלורה', 'בֵּית_חֲרֹשֶׁת\u200e', 'מפעל_לייצור', 'מִפְעָל\u200e', 'manufactory', 'המפעל_הפיזי', 'צמחייה', 'להקים', 'צמח', 'embryophyta'}
play	{'google_play_store', 'שִׂחֵק_/_שיחק\u200e', 'לקפוץ', 'לשחק', 'stageplay', 'מהמרים', 'סיוף', 'שחק_תקופה', 'משחקי_מזל', 'שיחק\u200e', 'הימור', 'משחקים', 'להביא', 'השתעשע\u200e', 'לפזז', 'הימורים', 'השתעשע', 'משחק', 'מהמר', 'הדרמה', 'תקופה_של_משחק', 'התערב', 'google_music', 'ניגן\u200e', 'משחק_ישר', 'דרמות', 'תור', 'אנדרואיד_מרקט', 'לרוץ', 'גוגל_פליי', 'מִשְׂחָק', 'play', 'יד_חופשיה', 'מחזה', 'הימורים_באינטרנט', 'google_store', 'דרמטי', 'משחק_דרמטי', 'דרמה', 'שיחק', 'הבלחה', 'play_store', 'google_play', 'android_market'}
pleasure	{'pleasure_p', '!תַּעֲנוּג', 'כיף', 'sondre_lerche', 'עונג', 'תענוג', 'semisonic', 'הנאה'}
poor	{'עני', 'עוני', 'עֹנִי', 'דַּלּוּת', 'אנשים_עניים', 'עוני_עירוני', 'עָנִי\u200e', 'עניים', 'דלת_העם\u200e', 'דַּלּוּת', 'עניה'}
prison	{'בית_כלא', 'אטי', 'בית_הסוהר', 'לכלוא', '!כֶּלֶא', 'אבטחה_בינונית', 'בית_סוהר', 'פוקי', 'כלא', 'בית_הכלא', 'מערכת_בתי_הכלא', 'tom_robinson', 'בית_אסורים', 'טום_רובינסון'}
professional	{'מקצועיות', 'מקצועי', 'מקצועי_למראה', 'ספורט_מקצועי', 'ספורטאים_מקצועיים', 'אדם_מקצועי', 'מומחים', 'מומחה', 'ספורטאי_מקצועי', 'אנשי_מקצוע'}
protection	{'אבטחה', 'בְּטִיחוּת\u200e', 'הגנת_סחר', 'protection', 'בִּטָחוֹן\u200e', 'מניעת_תאונות', 'כיסוי_מגן', 'חסות', 'אבטחה_בטיפוס', 'סכנות', 'הגנה', 'הנדסת_בטיחות', 'בטיחות'}
pull	{'מושך', 'pull', 'חובטים', 'למשוך', 'מבט_הרגל', 'חבטות'}
push	{'מחסנית', 'כפתור_הרדיו', 'פוש', 'ללחוץ_על_כפתור', 'דחיפה', 'כַּפתוֹר\u200e', 'כפתור', 'מערום', 'לדחוף', 'דחף_לקום_וללכת', 'confessions_on_a_dance_floor', 'בלחיצת_כפתור', 'פרשס', 'לחצן', 'push', 'קִדֵּם', 'precious', 'דוחף', 'black_and_white_america'}
quality	{'סגולה\u200e', 'טיב', 'איכות\u200e', 'תכונה\u200e', 'timbral', 'timbres', 'quality', 'באיכות', 'איכות', 'מעמד_חברתי_גבוה\u200e', 'תְּכוּנָה', 'גוון', 'האופי'}
rain	{'מָטָר', 'סערת_גשם', 'גשם', 'ירידת_גשמים', 'גֶּשֶׁם', 'heavy_rain', 'in_blue', 'סופת_גשמים', 'מי_גשמים', 'גֶּשֶׁם\u200e', 'ליידות', 'גשמים', 'rain'}
reaction	{'תְּגוּבָה-כִּימִית', 'תגובות_כימיות', 'התגובה_הכימית', 'ריאקציה_כימית', 'תגובה_כימית', 'כימי', 'רֵאַקְצְיָה', 'reaction', 'תגובה', 'תְּגוּבָה'}
read	{'קָרָא\u200e', 'הֵבִין', 'קְרִיאָה', 'לקרוא', 'לקחת', 'קריאה', 'ללמוד'}
red	{'after_school', 'angry_birds', 'אֲדֻמָּה\u200e', 'אָדוֹם\u200e', 'אָדֹם', 'day_&_age', 'red_river', 'one_more_red_nightmare', 'כיפה_אדומה:_הסיפור_האמיתי', 'בולשביזם', 'אדום', 'הבולשביקים', 'כיפה_האדומה_הסיפור_האמיתי', 'אדמדם', 'ציפורים_זועמות', 'בולשים', 'אלים', 'דיו_אדום', 'אנגרי_בירדס', 'נהר_האדום', 'anil_kapoor', 'הנהר_האדום', 'הבולשביזם', 'ציפורים_כועסות', 'מרדני', 'אָדוֹם', 'רד', 'אניל_קאפור', 'red', 'כיפה_אדומה_הסיפור_האמיתי', 'אנגרי_בירדז'}
relationship	{'קשר', 'יחסים_אישיים', 'קרוב_משפחה', 'קשר_משפחתי', 'קֶשֶׁר', 'יחסים_בין-אישיים', 'יחסים_בין_אישיים', 'קשרים_בינאישיים', 'יחסים_אנושים', 'יחסים_לטווח_ארוך', 'מערכת_יחסים\u200e', 'מערכת_יחסים', 'אינטראקציה_אנושית', 'כרות', 'פטריליניאליות', 'יְחָסִים', 'שארות', 'קשרים_בין_אישיים', 'קשרים_בין-אישיים', 'קבוצת_שארות', 'קרבת_משפחה', 'קבוצת_המוצא', 'יחסים_בינאישיים'}
religious	{'דתי', '!יְשִׁיבָה'}
residence	{'תושב_ישראל', 'משתכן', 'בַּיִת\u200e', 'מָעוֹן\u200e', 'תושב', 'תושב\u200e', 'מרכז_החיים', 'דירות', 'אַרְמוֹן\u200e', 'תושבות', 'מתנחל\u200e', 'תושבות_קבע', 'מגורים', 'תושב_קבע', 'habitant', 'בית', 'התושב', 'טִירָה\u200e', 'דירה', 'אזרח\u200e', 'בית_מגורים', 'בֵּית-מְגוּרִים', 'אחוזת_הבית', 'אחוזה', 'שכן\u200e'}
right	{'זכות', 'ימין_ושמאל', 'נָכוֹן', 'תורת_המוסר', '⇆', 'rightism', 'אתיקה', 'כָּרָאוּי', 'צד_ימין', 'rightfulness', 'חוק', 'פילוסוף_מוסרי', 'ביד_שמאל', 'סוגיות_אתיות', 'זכות_חוקית', 'סמן_ימני', 'כראוי', 'זכויות', 'כַּהֲלָכָה', 'יד_ימין', 'ממש', 'נכון', 'יְמָנִי\u200e', 'זכות_טבעית', 'מַתְאִים', 'זכויות_טבעיות', 'נכונה', 'זכויות_ניתנות_להעברה', 'צד_שמאל', 'כַּיָּאוּת', 'handedness', 'זכויות_טבעיות_וחוקיות', 'ימני', 'פילוסופיה_של_המוסר', 'כַּהֹגֶן', 'יַד-יָמִין', '!נָכוֹן', 'חקיקה', 'זְכוּת\u200e', 'young_americans', 'פילוסופיה_של_מוסר', 'טוב_ורע', 'יָמִין\u200e', 'לתקן', 'נָכוֹן\u200e', 'שמאל_וימין', 'יָמִין', 'ביד_ימין', 'חקיקה_פרסונלית', 'תורת_המידות', 'חקיקה_ראשית', 'ראוי', 'ימין', 'נְכוֹנָה'}
river	{'sestao_river_club', 'ruisseau', 'רשימת_הנהרות_הארוכים_ביותר_בעולם', 'נחל', 'river', 'נחל_אכזב', 'נָהָר', 'נחל_איתן', 'revival', 'watermark', 'הנהרות_הארוכים_ביותר_בעולם', 'גדת_נהר', 'יובל', 'הנהרות_הארוכים_בעולם', 'הנהר', 'זרם_לסירוגין', 'נהר', 'נָהָר\u200e', 'נהרות'}
road	{'הכביש', 'the_road', 'כביש', 'new', 'דֶּרֶךְ', 'במשחק_חוץ', 'מסילות', 'שם_משחק', '!דֶּרֶךְ', 'משחק_כביש'}
root	{'אפס', 'מקור', 'גרף_עץ', 'שורש_של_פולינום', 'etymon', 'שורש_מעוקב', '√', 'הגזע', 'מרווחים_מוזיקליים', 'שורש_שלישי', 'מרווח_קונסוננטי', 'משתמש_root', 'אבות', '0', 'עץ_נטוע', 'שיער', 'שורש_מילה', 'גזע', 'נונה', 'מָקוֹר', 'האישה_הראשונה', 'סקונדה', 'מרווח_זך', 'מרווחים_זכים', 'סכונדה', 'אבי_השושלת', 'root', 'רוט', 'אקורד_טוניק', 'השורש', 'ספטימה', 'רֵאשִׁית', 'פתק_שורשם', 'גישת_שורש', 'שעיר', 'מרווח_דיסוננט', 'בסיס', 'מרווח', 'מוֹצָא', 'אָב_קַדְמוֹן', 'מקור\u200e', 'מרווח_מוסיקלי', 'אפס_של_פונקציה', 'עץ', 'konohagakure', 'מרווחים', 'שיערות', 'שערה', 'צבע_שיער', 'שורש\u200e', 'מרכז_טונאלי', 'טוניקה', 'שורש', 'אדם_הראשון', 'מרווח_קונסוננט', 'אֶפֶס\u200e', 'עץ_מכוון', 'שורש_המי_יודע_כמה', 'אֶפֶס', 'השתרשות', 'שורש_של_פונקציה', 'שיער\u200e', 'התחלה\u200e', 'שורשי_adventitious', 'פרימה', 'טוניק', 'יער', 'שורש_שן', 'שורש_של_מספר', 'מרווח_דיסוננטי', 'שערות', 'אב_קדמון'}
rope	{'חבלים', 'rope', 'חבל', 'החבל', '!חֶבֶל', 'roofy', 'שכח_אותי_בסמים', 'r-2', 'כחבלן', 'וליום_מקסיקני', 'rophy'}
rotten	{'מְחֻרְבָּן'}
round	{'מינרליות', 'עָגֹל', 'סיבוב_של_משקאות', 'גוף', 'התכתשות', 'לעגל', '!סָבִיב', 'ספרה_משמעותית', 'ספרות_משמעותיות', 'יחידה_של_תחמושת', 'יבש', 'סיבוב_של_גולף', 'מתאגרף', 'כדור', 'איגרוף', 'אגרופנות', 'פרות', 'אגרוף', 'סִיבוּב', 'התגוששות', 'מחסנית', 'stypsis', 'מעגליים', 'סיבוב_יומי', 'bareknuckle', 'דמות_משמעותית', 'אִגְרוּף', 'סֶבֶב', 'אש_חיה', 'דמויות_משמעותיות', 'ירייה_אחת'}
rub	{'רובל_רוסי', '₽', 'דבש_תמרים', 'לנגב', 'סילאן', 'קופקה'}
sad	{'דיכאון_עונתי', 'עגום', 'sadhe', 'sad', 'תוגה', 'מצער', 'נוגה', 'ص', 'צדי', 'עצב', 'עצבות', 'צער', 'עצוב', 'lost_dogs', 'דיכאון_חורף', 'צָדִי\u200e', 'צ', 'עָצוּב\u200e', 'האגף_לפעולות_מיוחדות', 'קודר', 'יגון', 'הפרעה_רגשית_עונתית', 'צאד'}
salt	{'מְלִיחוּת', 'מלוח', "סולט_אנ'_פפה", 'א-סאלט', 'א-סלט', 'הסכמי_סאלט', 'המליח\u200e', 'מלח_נתרן', 'מלח_בישול', 'salt', 'נתרן_כלורי', 'סלט', 'מלח', 'מלח_שולחן', 'מלחייה', 'salt_2', 'נתרן_כלוריד', 'סאל"ט', 'מלחים', 'סאל"ט_1', 'henry_salt', 'חומר_יוני', 'ממלחה', 'מלח_יוני', 'נשק_אסטרטגיים_הגבלת_שיחות', 'כלוריד_הנתרן', 'nacl', 'מלח_ים', 'מלח_כביש', 'סאל"ט_2', 'הסכם_סאל"ט', 'salt-n-pepa', 'סולט', 'נהר_סולט', 'cheryl_james', 'מלח_אשלגן', 'מֶלַח'}
sand	{'חוצפה', "ז'ורז'_סאנד", 'אומץ\u200e', 'חול', 'amandine_אורור_דופאן_וסי', 'sand', "ג'ורג'_סאנד", 'זאנד,_זשארזש', 'schönenberg-kübelberg', 'sand_am_main', 'סנד', 'מוקסי', "ז'ורז'_סנד", 'הברונית_dudevant'}
say	{'jean-baptiste_say', 'הִגִּיד', 'הוֹרָה', "ז'אן-בטיסט_סה", 'מניח', 'in_blue', 'אמר\u200e', 'לומר', 'התבטאות', 'תומאס_סיי', 'ביטא', 'thomas_say', 'osakis', 'say', 'אָמַר\u200e', 'הצהרה', 'להגיד', 'אָמַר'}
science	{'דיסציפלינה_מדעית', 'זרם_מרכזי_במדע', 'מַדָּע\u200e', '!מְיֻמָּנוּת', 'מדע', 'מדעים', '!מַדָּע', 'מַדָּע', 'science'}
