ability	{'moć', 'talent', 'sposobnost', 'prirođena_sklonost', 'mogućnost', 'nadarenost', 'sposobnosti'}
moon	{'mjesec', 'sinodički_mjesec', 'prirodnih_satelita', 'sunce_znak', 'mjesečini', 'lunarni_mjesec', 'mjesečina', 'jupiter', 'pluton', 'prirodni_satelit', 'mjeseca', 'venera', 'merkur', 'mars', 'mjesec_tipa', 'mjesečeva_svjetlost', 'sunca', 'maštati', 'sunce', 'mijena', 'satelit', 'moon', 'saturn', 'sun_myung_moon', 'mjesečeva_mijena', 'air', 'kyôko_fukada', '문', 'drakonski_mjesec', 'lunarnog_mjeseca'}
mother	{'synchronicity', 'chorus_line', 'redovnica', 'mother', 'majka', 'sisters_of_avalon', 'mater', 'a_chorus_line', 'mati', 'maziti', 'zemlja_je_majka', 'mama', 'majka_božica', 'tetošiti', 'majku_zemlju', 'ženski_roditelj', 'majke'}
mountain	{'uredan_zbroj', 'mountain', 'dobar_posao', 'velik_posao', '4-8-2', 'sahtu', 'hrpa', 'puno', 'gora', 'gomila', 'masa', 'passel', 'vrlo_malo', 'mnoštvo', 'planine', 'planina', 'mickle', 'muckle', 'mnogo', 'hrpetina'}
mouth	{'sassing', 'tjeme', 'izgovarati', 'perioralnim', 'razgovarati', 'kazati', 'vrh', 'pričati', 'backtalk', 'labium', 'ulaz', 'ušće', 'izreći', 'izgovoriti', 'rima_oris', 'izricati', 'reći', 'natrag_razgovarati', 'zboriti', 'grotlo', 'ždrijelo', 'usmeni_fisura', 'usni_otvor', 'sass', 'prozboriti', 'govoriti', 'kazivati', 'verbalizirati', 'usta', 'ispričati', 'usne_šupljine', 'usna_šupljina'}
movement	{'micanje', 'pomak', 'pokret', 'pohod', 'defecated', 'kretanje', 'fekalne_materije', 'stolice', 'artistički_pokret', 'fekalijama', 'čišćenje', 'izmet', 'she_wolf', 'hrpa', 'pokretljivost', 'fi_fenomen', 'pokreta', 'ispražnjavanje_stolice', 'srati', 'uzrok', 'mnoštvo', 'gibanje', 'pokretanje', 'crijeva', 'prividno_kretanje', 'filozofski_pokret', 'trend', 'kampanja', 'pomicanje', 'đubre', 'pražnjenje_stolice', 'očito_pokret', 'lokomotornog_aktivnost', 'struja', 'lokomotornog_aktivnosti', 'utroba_pokret', 'the_pillows', 'fekalne', 'umjetnički_pokret', 'horda', 'publika', 'gomila', 'masa', 'pražnjenje_crijeva', 'ptičjeg_izmeta', 'defecating', 'umjetničkih_pokreta', 'društvenih_pokreta', 'svjetina', 'defekacija', 'feces', 'sranja', 'društveni_pokret', 'movement'}
movie	{'igrani_film', 'video_pune_brzine', 'kites', 'filmova', 'kazališni_film', 'kinopredstava', 'motion-picture_serija', 'film', 'veliki_ekran', 'veliki_filmski', 'useljenje_kinopredstava', 'motion_picture', 'motion-picture', 'kreće_sliku', 'filmska_umjetnost', 'pokretne_slike', 'full-motion_video'}
music	{'the_music', 'zemlja-rock', 'blagoglasje', 'eufonija', 'music', 'glazbu', 'country_rock', 'glazba', 'prapovijesna_glazba', 'muzika', 'glazbena_umjetnost'}
name	{'određivati', 'naziv_računala', 'imenskih', 'prozivati', 'determinirati', 'nazivni', 'u_ime', 'id', 'opisati', 'dijagnosticirati', 'raspoznavati', 'lik', 'prozvati', 'imenovati', 'vlastita_imena', 'nazivati', 'naziv', 'navode', 'identificirati', 'popisati', 'nominalna_fraza', 'identifikator', 'gens', 'naimenovati', 'zvati', 'javna_ličnost', 'nazvati', 'odrediti', 'vlastita_imenica', 'otkriti', 'ime', 'nabrajati', 'otkrivati', 'vlastito_ime', 'spomenuti', 'identifikatori', 'spominjati', 'imenica_fraza'}
narrow	{'uskogrudan', 'sužavati_se', 'specificirati', 'uzak', 'specijalizirati', 'precizirati', 'zatucan', 'sužavati'}
nation	{'kendrick_lamar', 'suverena_država', 'res_publica', 'savezne_države_njemačke', 'nosi_amelia_moore_nation', 'njemačke_pokrajine', 'države', 'zemlja', 'njemačke_savezne_zemlje', 'njemačke_savezne_pokrajine', 'carry_nation', 'država', 'deklarativnoj_teoriji_državnosti', 'pučanstvo', 'nation', 'meksičkoj_državi', 'meksičke_države', 'političkog_društva', 'nacionalno', 'ozemlje', 'političko_tijelo', 'nacija', 'nacije', 'puk', 'zemlji', 'narod', 'stanovništvo', 'suverenih_država'}
near	{'primaknuti_se', 'blizu', 'pristupati', 'primaći_se', 'nedaleki', 'približavati_se', 'približiti_se', 'blizak', 'obližnji', 'pristupiti', 'prilaziti', 'bližiti_se', 'prići', 'gotovo', 'primicati_se', 'near_shoemaker', 'blizini'}
neck	{'nt', 'vrat', 'prolaz', 'ljubiti_se', 'tjesnac', 'maziti_se', 'okovratnik', 'drpati_se', 'šija', 'ljubakati_se', 'vrat_otvaranje', 'ovratnik'}
new	{'nedavno', 'nov', 'new', 'mlad'}
news	{'vijesti', 'vijest', 'obavijest', 'novost', 'vijȇsti', 'novinskom_izvješću', 'news', 'informativna_emisija', 'informacija', 'informativni_program', 'newsworthiness', 'tv_vijesti', 'riječ'}
night	{'nyx', 'mračno_doba', 'noću', 'not', 'nox', 'elie_wiesel', 'večer', 'night', 'eliezer_wiesel', 'mračni_vijek', 'tama', 'nikta', 'noć', 'wiesel'}
noise	{'kozmičkog_pozadinskog_zračenja', 'kozmička_mikrovalna_pozadina_zračenje', 'industrijske_buke', 'radio_buke', 'disonanca', 'šum', 'električnu_buku', 'bučati', 'zvučni_talas', 'atmosferske_smetnje', 'smetnje', 'buka', 'signala_buke', 'buke', 'zvuka_zagađenje', 'vikati', 'larmati', 'bučiti', 'disonancija', 'kozmičko_pozadinsko_zračenje', 'elementary_os', 'pozadinsko_zračenje', 'nepredvidivost', 'zvuk', 'cmbr', 'atmosferski_statički', 'kozmička_mikrovalna_pozadina', 'stochasticity', 'nesuglasje', 'cmb', 'cbr', 'buke_glazbe', 'kozmičkog_mikrovalnog_pozadinskog_zračenja', 'elektronske_buke', 'noise', 'galamiti', 'elementary', 'kakofonija', 'kozmičko_mikrovalno_pozadinsko_zračenje', 'zvučne_valove', 'slučajni_šum', 'slučajnost', 'haphazardness', 'zvučni_val', 'oštre_buke'}
nose	{'namirisati', 'pedalj', 'miris', 'pomirisati', 'nosna_šupljina', 'aromata', 'nos', 'aroma', 'organ_njuha', 'mirisati', 'magnetska_mlaznica', 'olfaktorni_organ', 'arome', 'mirisni_orgulje', 'čeprkati', 'omirisati', 'nanjušiti', 'mlaznice', 'mlaznica', 'ponjušiti', 'sapnica', 'miomiris', 'njušiti', 'nasus', 'aromatičnost', 'buket', 'onjušiti'}
not	{'ni', 'logički_komplement', 'logička_vrata', 'logički_sklopovi', 'xili', 'negacija', 'logičkih_vrata', 'and', 'nili', 'logika_vrata', 'logikom', 'ne'}
obligation	{'potvrda_o_zaduženosti', 'obvezno_pravo', 'obećanje', 'dug_instrumenta', 'dužnost', 'dužnosti', 'obveza', 'odgovornost', 'obvezu', 'obaveza', 'obveze', 'zadužnica'}
old	{'star', 'bivši', 'dug', 'old', 'oldince', 'olnica'}
one	{'n-torka', 'succeeder', 'jedinstvo', 'one', 'torke', 'torka', 'achiever', 'eneagram', '1', 'multiplikativne_identiteta', 'asa', 'prvi', 'planetshakers', 'vampire_weekend', 'vertical_man', 'jedan', 'šestostruk', 'the_one', 'supposed_former_infatuation_junkie', 'armin_van_buuren'}
other	{'ran', 'različit', 'drugi', 'drukčiji', 'drugačiji'}
pain	{'gnjavaža', 'bol', "game's_pain", 'rastužiti', 'pain', 'povrijediti', 'žalostiti', 'ražalostiti', 'forever', 'povređivati', 'rastuživati', 'bolan_osjećaj', 'dosadnjaković', 'dosadnjak', 'bol_senzacija', 'ranjavanje', 'akutna_bol', 'muka', 'bol_u_magarca', 'patnja', 'king_of_da_ghetto', 'smetnja'}
personality	{'karakter', 'priroda', 'personality', 'osobnost', 'ličnost', 'osobnosti'}
philosophy	{'teorija', 'primijenjene_filozofije', 'škola', 'filozofija', 'škola_misli', 'doktrine', 'škole', 'naučavanje', 'filozofski', 'filozofski_sustav', 'filozof', 'philosphy', 'nauk', 'doktrina', 'filozofije'}
picture	{'cobol', 'slikarstvo', 'predočiti', 'film', 'predstaviti', 'crtanje', 'fotos', 'ilustrirane_knjige', 'mentalne_slike', 'sliku', 'kazališni_film', 'riječ_slikarstvo', 'veliki_filmski', 'kiss', 'ilustratorica', 'magija', 'motion-picture_serija', 'fotografije', 'filmova', 'vidjeti', 'pokretne_slike', 'ilustracija', 'prikazivati', 'klasične_slike', 'animagus', 'fotka', 'foto', 'slikovno', 'ilustrator', 'crtež', 'scena', 'motion_picture', 'occlumency', 'avatar', 'parseltongue', 'igrani_film', 'oslikavanje', 'slikara', 'kinopredstava', 'slikovno_pitanje', 'vizualizirati', 'fotografiju', 'sceni', 'korisnička_slika', 'zamisliti', 'opis', 'fotografija', 'predstavljati', 'slika', 'veliki_ekran', 'zamišljati', 'preobraženje', 'filmska_umjetnost', 'ocrtavanje', 'useljenje_kinopredstava', 'slikarica', 'slikar', 'slike', 'ilustracije', 'riječ-slikarstvo', 'riječ_slika', 'slikanje', 'motion-picture', 'kreće_sliku', 'sanjariti', 'predočavati', 'fotografirati', 'mentalna_slika', 'maštati'}
pig	{'conjoiner', 'shote', 'krmče', 'sus_scrofa_domestica', 'sus_scrofa', 'vepar', 'svinjetina', 'sirovina', 'prasica', 'shoat', 'divljih_svinja', 'oprasiti', 'scrofa', 'aljkavo_osoba', 'feral_svinja', 'murjak', 'praščić', 'policajac', 'ljenivac', 'krmak', 'cajkan', 'divlja_svinja', 'krmača', 'aljkava_osoba', 'prasence', 'sijati', 'prostak', 'conjoiners', 'pandur', 'domaće_svinje', 'svinja_krevet', 'gica', 'svinja', 'pajcek', 'debeljuca', 'porc', 'prase', 'divlje_svinje', 'svinje', 'svinjče', 'domaća_svinja', 'pigging'}
plan	{'smisliti', 'namjeravati', 'shema', 'projektirati', 'smišljati', 'isplanirati', 'skicirati', 'smjerati', 'plana', 'dizajnirati', 'planove', 'arhitektonski', 'programa', 'plan', 'raspored', 'pripremati', 'planirati', 'pripremiti', 'kaniti', 'voditelj_programa', 'dizajn', 'uređenje', 'program'}
plant	{'factorij', 'montažna_traka', 'utemeljiti', 'uspostaviti', 'feitoria', 'osnivati', 'cvjetana', 'djela', 'utemeljivati', 'saditi', 'tvornica', 'konstituirati', 'proizvodnih_pogona', 'biljke', 'tvornice', 'zbor_linije', 'osnovati', 'flora', 'traka', 'proizvodna_linija', 'fabrika', 'trigun', 'zasnovati', 'tvornički_radnik', 'biljnih_vrsta', 'zamka', 'klopka', 'ustanovljavati', 'utisnuti', 'proizvodne_linije', 'biljaka', 'tvórnica', 'ustrojavati', 'uspostavljati', 'posaditi', 'pokretna_traka', 'shill', 'skriveni_glumac', 'plantae', 'tvornička_traka', 'ustanoviti', 'proizvodni_pogon', 'usaditi', 'flore', 'zasnivati', 'ustrojiti', 'život_biljaka', 'tekuća_traka', 'floras', 'proizvodnja-line', 'tvornicu', 'zasaditi', 'biljka', 'ugrađivati', 'glumac_u_publici', 'formirati', 'industrijska_postrojenja'}
play	{'google_play', 'susretati_se', 'ulagati', 'kockanje', 'susresti_se', 'predstaviti', 'odigravati', 'odsvirati', 'red', 'ponašati_se', 'prikazivati_se', 'uprizorivati', 'klađenje', 'postaviti', 'uložiti', 'sastati_se', 'odigrati', 'stavljati', 'predstava', 'svirati', 'kladiti_se', 'prijenos_razdoblje', 'igraju', 'okladiti_se', 'postavljati', 'potez', 'nastupiti', 'rukovanje', 'slobodne_ruke', 'kocka', 'vrijeme_igre', 'nastojanje', 'android_market', 'glumiti', 'runda', 'stageplay', 'play', 'igra', 'odglumiti', 'pokušaj', 'drama', 'igrati_se', 'mačevanje', 'svjetlucanje', 'staviti', 'google_play_store', 'praviti_se', 'izvoditi_se', 'predstavljati', 'skakutanje', 'izigravati', 'ride', 'akcija', 'donijeti', 'dramatična_igra', 'određivati', 'dramske_umjetnosti', 'odrediti', 'play_store', 'trajanje', 'pokrenuti', 'igrati', 'igrokaz', 'veselje', 'igranje', 'odriješene_ruke', 'pretvarati_se', 'potpuna_sloboda', 'reproducirati', 'klađenja', 'davati_se', 'nastupati', 'zazor', 'uprizoriti', 'razdoblje_igre'}
pleasure	{'ugodan', 'zadovoljstvo', 'pleasure_p', 'sondre_lerche', 'užitak', 'semisonic', 'uživanje'}
poor	{'pomanjkanje', 'bijeda', 'niskim_prihodima', 'oskudan', 'dobrovoljnog_siromaštva', 'urbanog_siromaštva', 'nestašica', 'siromah', 'stopa_siromaštva', 'siromašni_ljudi', 'siromašnih', 'globalnog_siromaštva', 'neimaština', 'potrebit', 'siromaštva', 'siromaštvo', 'oskudica', 'lišen', 'siromašan', 'siromaha', 'zavjet_siromaštva'}
prison	{'jailhouse', 'zatvore', 'srednje_sigurnost', 'kaznionica', 'zatvor', 'tom_robinson', 'pokus', 'zatočeništvo', 'odgojnu_ustanovu', 'spor', 'tamnica', 'zatvoren', 'kazniona', 'zatvori', 'zatvorima'}
professional	{'profesionalnog_izgleda', 'poznavatelj', 'profesionalni', 'strukovnjak', 'profesionalan', 'stručnoj_osobi', 'poznavalac', 'ekspert', 'učitelj', 'profesionalni_sportaš', 'stručnjaka', 'maher', 'profesionalac', 'znalac', 'stručnjak', 'profesionalnost', 'profesionalni_sportaši'}
protection	{'zaštitništvo', 'presvlaka', 'sigurnost', 'trgovina_zaštita', 'zaštitu', 'okrilje', 'sigurnosti', 'cerada', 'nadstrešnica', 'protection', 'sklonište', 'zaklon', 'zaštitna_navlaka', 'pod_pokroviteljstvom', 'patronat', 'pokrov', 'egida', 'zaštita', 'zaštićenost'}
pull	{'razderati', 'skloniti', 'sklanjati', 'izvaditi', 'naši_udarači', 'udaranje', 'izvući', 'pull', 'potezanje', 'istegnuti', 'izvoditi', 'tegliti', 'povlačenje', 'počupati', 'iskidati', 'čupati', 'vaditi', 'ukloniti', 'izvlačiti', 'počiniti', 'razderati_se', 'izvršiti', 'povlačenjem', 'perušati', 'učiniti', 'nogu_pogled', 'povlačiti', 'pocijepati', 'vući', 'micati', 'činiti', 'maknuti', 'privući', 'povući', 'izvršavati', 'potegnuti', 'parati', 'privlačiti', 'potezati', 'iščupati', 'uklanjati', 'rasporiti', 'izvesti'}
push	{'energija', 'stog', 'upirati', 'confessions_on_a_dance_floor', 'pritiskati', 'stiskati', 'taster', 'tiskati', 'gurnuti', 'push', 'hrpa', 'get-up-and-go', 'black_and_white_america', 'odgurivati', 'potisak', 'uprijeti', 'guranje', 'oglasiti', 'precious', 'gumb', 'odgurnuti', 'pritisnuti', 'navaljivati', 'tipka', 'reklamirati', 'confessions_on_a_dancefloor', 'gurati', 'oglašavati'}
quality	{'karakter', 'ton', 'kakvoća', 'kvaliteta', 'boju', 'boja_zvuka', 'karakteristika', 'quality', 'odlika', 'osobina', 'značajka', 'timbral', 'timbres', 'kvalitete'}
rain	{'rain', 'jadan', 'in_blue', 'kiše_oluje', 'kiše', 'oborina', 'pljusak', 'padavine', 'kišnica', 'kišnice', 'kišiti', 'kiša', 'dažd', 'john_colton', 'heavy_rain'}
reaction	{'actio_et_reactio', 'odgovor', 'kemijski', 'uzročno-poljedična_veza', 'kemijske_reakcije', 'uzročno-posljedična_veza', 'reakcija', 'reaction', 'reakcije', 'kemijska_reakcija', 'refleks'}
read	{'prevoditi', 'pročitati', 'shvaćati', 'shvatiti', 'prevesti', 'pokazivati', 'studirati', 'čitati', 'gatati', 'učiti', 'uzeti', 'read', 'govoriti', 'tumačiti', 'pokazati', 'rastumačiti', 'razumijevati', 'kazivati', 'iščitati', 'izučiti', 'pohađati', 'kazati', 'glasi', 'razumjeti', 'očitati', 'iščitavati', 'čuti', 'protumačiti', 'glasiti', 'čitanje', 'školovati_se'}
red	{'crven', 'bolshy', 'boljševičke_partije', 'after_school', 'anil_kapoor', 'boljševik', 'angry_birds', 'red', 'red_river', 'deficit', 'crvena_tinta', 'crvena_boja', 'crvena_rijeka', 'crveno', 'crvena', 'boljševici', 'boljševika', 'boljševizam', 'manjak', 'bolshie', 'day_&_age', 'boljševizma', 'gubitak'}
relationship	{'međuljudski_odnos', 'dugoročni_odnos', 'srodstva_i_silazak', 'poznansvo', 'povezanost', 'poznanstvo', 'druženja', 'ljudskih_odnosa', 'međuljudskih_odnosa', 'ljudske_interakcije', 'srodstvo', 'kontakt', 'rođak', 'veza', 'odnos', 'obiteljskim_odnosima', 'rod', 'poznanik', 'ljudski_odnos', 'međuljudski_odnosi', 'međuljudske_odnose'}
religious	{'vjerski', 'duhovan', 'pobožan'}
residence	{'stanovanje', 'boravište', 'stambena_zgrada', 'ljetnikovac', 'rezidencija', 'prebivanje', 'kuća', 'stan', 'palače', 'stanova', 'nastamba', 'vila', 'palača', 'stanovnik', 'žitelj', 'dom', 'stanovnika', 'prebivalište', 'residencia', 'privatnoj_rezidenciji', 'mjesto'}
right	{'right', 'desna_ruka', 'prirodnih_prava', 'prav', 'moralna_filozofija', 'neotuđivo', 'desničar', 'nadesno', 'ispravno', 'pravda', 'pravo_i_krivo', 'zakonsko_pravo', 'upravo', 'ispravnost', 'neotuđivo_pravo', 'nadoknaditi', 'ispraviti', 'zakonitost', 'moralne_filozofije', 'nespretnost', 'ispravljati', 'prirodnih_i_zakonskih_prava', 'iskupiti_se', 'moralni_filozof', 'pravičnost', 'rightism', 'desna', 'popravljati', 'desni', 'popraviti', 'etičke_standarde', 'etički_sustav', 'politička_desnica', 'iskupljivati_se', 'pravednost', 'etika', 'pravilno', 'prava', 'desno_krilo', 'statut', 'right_field', 'kompenzirati', 'pravom', 'pravica', 'neotuđivih_prava', 'etičkim_pitanjima', 'desno', 'nadoknađivati', 'pravednome', 'desnom_rukom', 'desnica', 'pravu', 'korigirati', 'desnoj_strani', 'političke_desnice', 'etičke_teorije', 'young_americans', 'pravo', 'točan'}
river	{'vodotok', 'river', 'watermark', 'tok', 'potočić', 'sestao_river_club', 'rijeke', 'ruisseau', 'potoci', 'potok', 'vodeni_tok', 'rijeka', 'potocima'}
road	{'daleko_igra', 'the_road', 'put', 'new', 'cesta', 'gostovanju', 'causeways', 'cesta_igra', 'prometnica', 'ceste'}
root	{'početak', 'root', 'potkopavati', 'dlakave', 'korijen_biljaka', 'rovati', 'smiriti_se', 'izvor', 'podrijetla', 'izrovati', 'navijali', 'etimon', 'korijen_riječi', 'glazbeni_interval', 'korijena', 'kosa', 'dlake', 'preci', 'tonik', 'korijen', 'korijen_zuba', 'ljudske_kose', 'riječi_stabljike', 'superuser', 'stablo', 'interval', 'nultočka', 'uklopiti_se', 'preteča', 'smjestiti_se', 'tonik_akord', 'usputni_korijene', 'korijen_bilješku', 'nula', 'pretka', 'predak', 'tonski_centar', 'ishodište', 'glazbenim_intervalima', 'praotac', 'n-ti_korijen', 'ascendent', 'snaći_se', 'predaka', 'selo_konohagakure', 'ukorijeniti_se', '0', 'dlaka', 'šuma', 'stabljike', 'vlasi', 'root_pristup'}
rope	{'konop', 'rope', 'meksički_valium', 'užad', 'uže', 'r-2', 'rophy', 'konopac', 'roofy', 'ropemaker', 'užeta', 'zaboravi_me_lijek'}
rotten	{'pokvaren', 'loš', 'truo'}
round	{'čaura', 'usavršavati', 'kružan', 'stypsis', 'dotjerati', 'metak', 'značajnih_znamenki', 'krug', 'bareknuckle', 'jedan_metak', 'napadati', 'okomiti_se', 'voća', 'tijelo', 'preciznost', 'kolo', 'prečka', 'round', 'kotač', 'napasti', 'runda_golfa', 'boks', 'runda', 'značajna_znamenka', 'izbrusiti', 'kućište', 'boksanje', 'profesionalni_boks', 'kritizirati', 'borba_pesnicama', 'bouquet', 'pesničenje', 'srednjaš', 'jedinica_streljiva', 'gole_kutni_boks', 'zaokružiti', 'runda_pića', 'mineralnost', 'oboriti_se', 'značajna_figura', 'brusiti', 'buke', 'usavršiti', 'okomljivati_se', 'boksač', 'zaokružiti_se', 'dotjerivati', 'obarati_se', 'nasrnuti', 'svakodnevno_kolo', 'napad', 'ljuska_kućište', 'nasrtati'}
rub	{'trljati', 'češati', 'ruska_rublja', 'strugati', 'grepsti', 'utrljavati', 'brisanje', 'utrljati', 'trti', 'grebati', 'ruski_rubalj', 'žuljati', 'protrljati', 'iskrzati'}
sad	{'tužan', 'tuga', 'lost_dogs', 'sezonskog_afektivnog_poremećaja', 'sadhe'}
salt	{'sol_podrum', 'usoliti', 'posoliti', 'strateški_ograničenje_naoružanja_razgovori', 'proizvodnji_soli', 'natrijeva_sol', 'slanik', 'cheryl_james', 'sol', 'henry_salt', 'kuhinjska_sol', 'kalijeve_soli', 'ionskih_soli', 'soliti', 'soli', 'nacl', 'salt-n-pepa', 'salt', 'natrijev_klorid'}
sand	{'sand', 'schönenberg-kübelberg', 'amandine_aurore_dupin_lucie', 'pijesak', 'moxie', 'crijeva', 'barunica_dudevant', 'sand_am_main', 'pijeska', 'george_sand'}
say	{'naređivati', 'navoditi', 'pretpostavljam', 'zapovjediti', 'osakis', 'in_blue', 'nalagati', 'izgovoriti', 'izjaviti', 'naložiti', 'izjašnjavati_se', 'reći', 'izricati', 'izjavljivati', 'iskazati', 'govoriti', 'artikulirati', 'thomas_say', 'iskazivati', 'propisati', 'kazivati', 'narediti', 'izreći', 'say', 'kazati', 'glasi', 'navesti', 'iznijeti', 'iznositi', 'izgovarati', 'izjasniti_se', 'glasiti', 'zapovijedati', 'jean_baptiste_say', 'jean-baptiste_say'}
science	{'znanost', 'science', 'znanstvena_disciplina', 'konvencionalnoj_znanosti', 'znanstvenici', 'empirijske_znanosti', 'vještina', 'nauka', 'znanstvenik', 'znanstvene_discipline', 'znanosti'}
scratch	{'češati', 'šoldi', 'osuda', 'kvrge', 'lichenification', 'cutaneous_stanje', 'penezi', 'otkazati', 'križati', 'abrazija_kože', 'precrtati', 'keš', 'gravirati', 'oštećenja_kože', 'pare', 'zelembać', 'blago', 'kožnih_bolesti', 'dermatoza', 'scratch', 'golf_hendikep', 'istrugati', 'lova', 'oguljotina', 'odjaviti', 'hendikep', 'žuljati', 'handicap', 'otkazivati', 'abrazije', 'dinar', 'vezikule', 'stanje_kože', 'kunjke', 'iskrzati', 'trljati', 'odustajati', 'škrabati', 'cacography', 'strugati', 'ogrebotine_linija', 'prekrižiti', 'stornirati', 'para', 'trti', 'ožiljak', 'ogrebotina', 'grebati', 'simoleons', 'školjke', 'gelt', 'odustati', 'peter_gabriel', 'izgrepsti', 'grebanje', 'klesati', 'start-linija', 'dinero', 'grepsti', 'macules', 'odjavljivati', 'induracija', 'kože_lezije', 'moolah', 'kože_čira'}
sea	{'ocean', 'air', 'lunarnog_maria', 'oceana', 'mjesečeva_mora', 'morskog_okoliša', 'mjesečevo_more', 'more', 'sea'}
seafood	{'morski_plodovi', 'morske_hrane', 'plodovi_mora'}
see	{'predočiti', 'shvatiti', 'paziti', 'utvrđivati', 'uvjeriti_se', 'promatrati', 'vidjeti', 'nabasati', 'sretati', 'motre', 'pojmiti', 'razumjeti', 'doživjeti', 'provjeravati', 'ispratiti', 'ustanovljavati', 'doživljavati', 'brinuti', 'proučavati', 'provjeriti', 'naletjeti', 'zapaziti', 'vizualna_percepcija', 'objasniti', 'posjećivati', 'zamisliti', 'posjetiti', 'susresti', 'predstavljati', 'saznavati', 'ustanoviti', 'uviđati', 'zabavljati_se', 'tumačiti', 'rastumačiti', 'utvrditi', 'interpretirati', 'razumijevati', 'pogledati', 'ugledati', 'čuti', 'voditi_brigu', 'objašnjavati', 'motriti', 'zamjećivati', 'tycho', 'sanjariti', 'predočavati', 'proći', 'svjedočiti', 'hodati', 'sastajati_se', 'shvaćati', 'uočiti', 'uvidjeti', 'predstaviti', 'osigurati', 'iskusiti', 'načuti', 'otkriti', 'hioscin', 'nadbiskupsko_vidjeti', 'poimati', 'saznati', 'sastati_se', 'pregledati', 'uvjeravati_se', 'opažati', 'vizualnu_percepciju', 'vidjeli', 'sresti', 'izlaziti', 'naučiti', 'vidi', 'pregledavati', 'pratiti', 'zapažati', 'proučiti', 'primijetiti', 'vizualizirati', 'promotriti', 'misliti', 'primjećivati', 'kontrolirati', 'zamijetiti', 'opaziti', 'okusiti', 'see', 'zamišljati', 'ustanovljivati', 'susretati', 'prekontrolirati', 'osiguravati', 'prolaziti', 'gledati', 'smatraju', 'smatrati', 'viđati_se', 'protumačiti', 'viđati', 'vid', 'pronaći', 'skrbiti', 'uočavati', 'maštati', 'skopolamin'}
seed	{'četvrt-finalu', 'jednom_eliminacija', 'jedan_eliminacija_turnir', 'seed', 'sjemene_tekućine', 'sjemenke', 'početna_vrijednost', 'posijati', 'polufinalu', 'polufinala', 'izvor', 'sijati', 'četvrtfinalu', 'jednom_eliminacija_turnir', 'ejakulirati', 'sjemena_tekućina', 'polufinale', 'polufinalist', 'najbolji_igrač', 'santi', 'sperma', 'sublime', 'single-eliminacija', 'doći', 'zasijati', 'sjeme', 'četvrt-finale', 'ejakulat', 'final_fantasy_viii', 'seeded_player', 'sjemenka'}
sell	{'pomorske_trgovine', 'trgovci', 'iznevjeriti', 'dućan', 'trgovina', 'prodaja', 'prodavati_se', 'poslovati', 'prodavati', 'izdati', 'unovčiti', 'prodavanje', 'tržiti', 'trgovati', 'sell', 'ići', 'prodati', 'prodati_se'}
sew	{'sašiti', 'tkanje', 'zašivati', 'krpati', 'prikrpati', 'prišiti', 'ušiti', 'šivati', 'šiti', 'vesti', 'zakrpati', 'zašiti', 'šivanje', 'krojiti', 'prošiti', 'ušivenim', 'prišivati', 'prošivati', 'stitchery', 'ušivati'}
sexy	{'elephunk'}
shape	{'tjelesna_građa', 'obličje', 'ljudske_fiziologije', 'modelirati', 'glazbeni_oblik', 'trup', 'mesa', 'savezničko_zapovjedništvo_za_operacije', 'oblikovati', 'bpk', 'fizičko_tijelo', 'anatomiji', 'vrhovno_zapovjedništvo_savezničkih_snaga_u_europi', 'figura', 'tijelo', 'materijalno_tijelo', 'stas', 'kože', 'pigmentacije_kože', 'obliku', 'shape', 'izgled', 'ljudsko_tijelo', 'oblik', 'nogometna_formacija', '4-3-3', 'fiziologija_čovjeka', 'nogometne_formacije', 'vrhovni_saveznički_zapovjednik_europa', 'wm_formaciju', 'ljudskom_tijelu', 'uobličavati', 'uzorak', 'vrhovnog_savezničkog_zapovjednika_za_europu', 'nogometne_taktike', 'propisati', 'odrediti', 'građa', 'forma', 'formacije', 'formirati', 'uobličiti', 'primitivni', 'lik'}
sharp	{'oštro', 'oštar', 'adaven', 'sharp', 'sharp_corporation', 'skinheads_against_racial_prejudice'}
ship	{'brodovi', 'otpremati', 'prevesti', 'lađa', 'brodova', 'pošiljati', 'brod', 'prenositi', 'ship', 'slati', 'transportirati', 'ukrcati_se', 'otpremiti', 'prenijeti', 'prevoziti', 'ukrcati', 'otposlati', 'prevažati', 'poslati'}
short	{'kratki_film', 'kratka_prodaja', 'kurcšlus', 'shortstop', 'kratkog_spoja', 'short', 'kratku_poziciju', 'shortstops', 'kratko_zaustavljanje', 'kratak_spoj', 'dva-reeler', 'iznenada', 'ukratko_predmet', 'kuršlus', 'kratki_spoj', 'naglo', 'kratkih_igranih', 'kratki_prodaju', 'film_short', 'kratkih_filmova', 'kratak', 'kratko'}
