ability	{'sobivus', 'oskus', 'võime', 'sobivustesti'}
sky	{'sky_airlines', 'maa_atmosfääri', 'taevasina', 'atmosfääri_maa', 'thatgamecompany', 'atmosfäär', 'lazuline', 'stacey_king', 'õhkkond', 'sky', 'maa_atmosfäär', 'winx_club', 'credo', 'heterosphere', 'taevas_sinine', 'team_sky', 'taevas', 'taevasinine', 'cerulean'}
sleep	{'magamine', 'igavene_uni', 'puhkeolekus', 'magama', 'talveunest', 'ooterežiimis', 'hibernate', 'hübriiduni', 'unerežiim', 'sopor', 'quietus', 'igavest_rahu', 'sleep', 'the_black_parade', 'letargia', 'magada', 'uni'}
small	{'väike', 'john_kunkel_small', 'small', 'nimme'}
smart	{'arukus', 'luure', 'self-monitoring,_analysis,_and_reporting_technology', 'tark', 'intelligentne', 'smart', 'kipitust', 'nutikas', 'intelligentsus', 's.m.a.r.t.', 'vaimne_võime'}
smell	{'lõhnatu', 'maitsmis_kinnisvara', 'maitsmis_modaalsus', 'maitsmis_taju', 'toon', 'lõhnaga', 'hais', 'lõhnataju', 'lõhnad', 'tunne', 'haistmismeel', 'maitsmis', 'ebameeldiv_lõhn', 'lõhn', 'maitsmis_tunne', 'haistmine'}
smiling	{'naeratus', 'naerune', 'irve', 'naeratab', 'irvitades'}
smoke	{'magneeto-optilised_kerr_mõju', 'magneto-optiline_kerri_efekt', 'marihuaana', 'nicotiana', 'roheline_jumalanna', 'tubakas', 'pabeross', 'suitsema', 'suitsetama', 'cigaret', 'smoke', 'fastball', 'suitsugaas', 'pläru', 'tubaka_taime', 'tobi', 'plotski', 'kerri_efekt', 'kirstu_naela', 'suitsu', 'suits', 'sess', 'ving', 'moke', 'suitsetamine', 'suitsutamine', 'sigaret', 'mary_jane', 'sigarett', 'toss', 'tubakarulli', 'suitsutatud', 'yin_yang_yo!', 'sens'}
smooth	{'stypsis', 'sile_arv', 'keha', 'kuiv', 'puu-ja', 'tasakaalu', 'smooth', 'puuviljad', 'siluda', 'mineraalsust', 'gerald_albright', 'sile'}
snake	{'snake_jailbird', 'snake_river', 'ofiidid', 'maoline', 'gray-kood', 'hüdra', 'grey_kood', 'maod', 'serpentes', 'madu_rohus', 'gray_kood', 'graykood', 'snake', 'solid_snake', 'madu', 'maolised'}
snow	{'c._lk_snow', 'ffmpeg', 'charles_percy_snow', 'lumi', 'lumikatte', 'lumesadu', 'valkjas', 'baron_snow_of_leicester', 'snow', 'nina_kristalliseerunud', 'elevandiluu'}
solution	{'võrrandit_lahendada', 'lahus', 'vastus', 'lahendus', 'tulemus', 'lahendusi', 'solution', 'lahustunud_ainet', 'tulemuse'}
some	{'või_nii', 'umbes', 'umbkaudu', 'mõned', 'rohkem_või_vähem'}
soul	{'hing', 'surematu_hing', 'indiviid', 'surelik', 'soul', 'persoon', 'isik', 'üksikisik', 'keegi', 'soulfulness', 'aiúa', 'hinged', 'hinge'}
sound	{'tecnocumbia', 'kuulmis_tunne', 'helilaine', 'helinähtus', 'kõne_heli', 'helilained', 'väinad', 'merekitsus', 'akustiline_nähtus', 'heli', 'telefon', 'helinähtused', 'audio', 'väin', 'akustilise_laine', 'helid', 'helilainete', 'füüsikaline_heli', 'foon', 'heli_levimine', 'füüsiline_heli', 'häälik'}
spit	{'spit', 'sülitama', 'röga', 'saliva', 'säär', 'liiva_sülitada', 'pulk', 'maasäär', 'sülg', 'sülitada', 'sülitamine'}
split	{'lahku', 'heterozygote', 'jagamine_lemma', 'sügootsust', 'homosügootsuse', 'homosügootne', 'birds_of_prey', 'homosügoodid', 'stock_split', 'seost_tühistama', 'lõhkeda', 'split', 'heterosügootse', 'homozygotes', 'heterozygotes', 'split_albumi', 'heterosügootsuse', 'hemisügootsed'}
spoke	{'suulise_suhtlemise', 'ratta_kodarate', 'kodarad', 'inimkõne', 'spoke', 'rattakodar', 'kõnekeele', 'keel', 'kõnekeel', 'kõnesidet', 'rääkis', 'kõne', 'rattakodarad', 'rundle', 'kodar', 'rääkinud_side', 'suuline_keel', 'suuline_kõne', 'suuline_kommunikatsioon'}
squeeze	{'laenuraha', 'kallistamine', 'sundida', 'squeeze', 'krediidi_kriisi', 'kokku_suruma', 'kaisutamine', 'sülelus', 'embus', 'sülelemine', 'pigistada', 'zugzwang', 'kallistus', 'kallistama', 'embamine', 'kallistada', 'kaisutus', 'välja_pigistama', 'likviidsuskriis'}
stab	{'scream_2', 'torkima', 'nuga_tõukejõu', 'sarv_pussitada'}
stand	{'kummist_istandus', 'viljapuuaednik', 'viljapuuaia', 'ettevõte', 'viljapuuaed', 'seisavad', 'susan_ashton', 'viljapuuaedade', 'stand', 'aed', 'seisukoht', 'võtta', 'kummist_istandik', 'seista', 'puuvilla_istanduse', 'lava', 'seisukohast', 'istandused', 'firma', 'müügibokside', 'salu', 'seisukohalt', 'kohvi_istandus', 'istandus', 'suhkru_istandus', 'putka', 'woodlet', 'partnerlus', 'puuderühm', 'kanda', 'kõlakoda', 'suhkru_istandused', 'seisma'}
star	{'kuulsused', 'mullet', 'star_võrgustik', 'viisar', 'tähtvõrk', 'kasvu-aktsia_maatriks', 'meedia_isiksus', 'star', 'mavin', 'tärnide', 'tärn', 'peaosa', 'tõrva', 'tar.gz', 'superstaar', 'täheke', 'äss', 'peaesineja', 'täht_graafik', 'täht', 'vilunud', 'popstar', 'peaosas', 'tar', 'viie_tärni_hotellis', 'kuulus_inimene', 'steroidide_äge_reguleeriv_valk', 'xerox_star', 'filmitähte', 'adept', 'estelle', 'prominent', 'täht_hulknurk', 'tv_isikupära', 'filmitäht', 'kuulsus', 'peaosatäitja', 'tähed', 'filmistaare', 'ilean_almaguer', 'maven', 'viuhti', 'tärni', 'the_rise_and_fall_of_ziggy_stardust_and_the_spiders_from_mars', 'star_topoloogiat', 'viietärnihotelli'}
stick	{'kontrolli_stick', 'jalutuskepp', 'manuaalkäigukastiga', 'spliff', 'jalutuskepid', 'standard_edastamine', 'kumminui', 'marihuaana_sigaret', 'nui', 'billystick', 'külmutuskonteinerite', 'juhtkang', 'kinni_nihe', 'clapstick', 'politsei_kumminui', 'ühine', 'joystick', 'stick_vahetustega', 'nightstick', 'juhtkangi', 'standard_edastamise', 'lühike_käigukang', 'american_standard_code_infovahetuse', 'sünkroniseeritud', 'ameerika_informatsioonivahetuse_standardkood', 'juhtkangid', 'sünkroniseerimissüsteem', 'kinni', 'kepp', 'ascii'}
stone	{'stone', 'lucy_stone', 'kivide', 'poolvääriskivi', 'vääriskivi', 'harlan_fisk_stone', 'kivid', 'harlan_f._stone', 'kalliskivi', 'harlan_fiske_stone', 'kivi', 'endokarbist', 'kivimid', 'i._f._stone', 'vääris-kivi', 'picul', 'edward_durell_stone', 'harlan_stone', 'oliver_stone', 'juveele', 'mineraaliagregaat', 'vääriskivide', 'vääris-ja_poolvääriskivid', 'isidor_feinstein_stone', 'kivim', 'poolvääriskivid', 'vääriskivid'}
straight	{'teisesooiharus', 'otse', 'kohe', 'heteroseksuaal', 'heteroseksuaalid', 'heteroseksuaalne_inimene', 'sirge_inimene', 'heteroseksuaalsus', 'heterosexualism', 'rida', 'vastassooihar', 'heteroaatomeid', 'hetero', 'heteroseksuaalsuse', 'kodus_sirge', 'rist', 'sirge', 'heteroseksuaalne'}
student	{'akadeemiline_isik', 'õppur', 'educatee', 'raamatupoed', 'raamatukauplus', 'raamatute_kauplus', 'raamatukaupluste', 'üliõpilased', 'tudeng', 'uustulnuk_aastal', 'william_sealy_gosset', 'õpetlane', 'teadlased', 'raamatumüüja', 'üliõpilane', 'õpilane', 'raamatupood', 'tudengid'}
stupid	{'idioot', 'rumal', 'nõme', 'vaene_kala', 'pudden_peaga', 'loll', 'raven-symone', 'stupe', 'pillock', 'loll_inimene', 'rumalus', 'puding_peaga'}
successful	{'edukas', 'successful'}
suck	{'imema', 'imemiseks'}
sugar	{'suhkru_taset', 'merekarbid', 'batman_forever', '§', 'süsivesik', 'sahhariidid', 'sahhariid', 'süsivesikud', 'rafinaadsuhkur', 'seeklit', 'karbohüdraat', 'süsivesikuid', 'gelt', 'suhkrud', 'moolah', 'karbid', 'glütsiidid', 'suhkrukaubanduses', 'süsivesikute', 'suhkur', 'leib', 'suhkruid', 'karbohüdraadid', 'mammon', 'glassheart', 'valge_suhkur', 'suhkru_kuubik', 'batman_igaveseks', 'suhkru', 'suhkur_veini', 'dinero', 'sugar'}
sun	{'pühapäev', 'päikesevalguse', 'päikest', 'jupiter', 'päikesekiirgus', 'the_sun', 'päikese_spektrit', 'veenus', 'kinnistäht', 'sun', 'päikesepaiste', 'mars', 'päikesevalgus', 'cun', 'utu', 'moon', 'dominicus', 'utug', 'loomulik_valgustus', 'sun_microsystems', 'päikese_märk', 'päikest_võtta', 'sun_television', 'päike', 'issanda_päev', 'kuu', 'fikseeritud_tähte', 'kiintotähti', 'seon'}
suspect	{'kostja', 'toimepanija', 'robert_crais', 'kahtlustab', 'kahtlus', 'kahtlusalune', 'kahtlustatav', 'usaldamatus'}
swell	{'dandies', 'swell', 'keigar', 'paisuda', 'ummiklainetus', 'clotheshorse', 'dändi', 'crestless_laine', 'kutt'}
swim	{'vee_liikuma', 'ujuda', 'ray_of_light', 'ujuja', 'ujuma', 'ujumise', 'ujumine'}
table	{'look-up_tabelit', 'edasi_lükkama', 'andmeleht', 'mesa', 'otsing', 'silt', 'heli_pardal', 'otsingutabel', 'tabelina', 'html-silt', 'mesas', 'tabel', 'andmebaasi_tabeli', 'platoo', 'html_element', 'laud', 'iframe', 'soundboard', 'lookup', 'tabelina_massiivi', 'tabelis', 'kõlalaud', 'href', 'hakutaulukkosi', 'lükata', 'seoses'}
tail	{'ahter', 'samapoolne', 'keister', 'pärast_osa', 'perse', 'taga_ajama', 'saba-ender', 'kannikad', 'tähtajad_anatoomiline_asukoht', 'saba', 'avamine_lööja', 'istmik', 'tagantjärele', 'tailender', 'pära', 'distaalne', 'kõhu', 'plantar', 'midclavicular_rida', 'kaudaalselt', 'derrière', 'dorsoventral', 'löömist_korra', 'ventrolateral', 'külgmised', 'tuhara_piirkonda', 'tagaosas', 'sabaosa', 'basaal', 'anatoomikumis_vastavalt_asukohale', 'dorsolateral', 'keskel_et', 'shadower', 'pepu', 'tail', 'saba_koost', 'sabaots', 'tagumik', 'aboral', 'proksimaalne', 'tuharad', 'tush', 'le_koordinaadid', 'kuklid', 'taga', 'ahtri', 'tipmine', 'kontralateraalse', 'hind_lõpuks', 'tooshie'}
taste	{'maitsmine', 'taste', 'kunstlike_maitse', 'kunstlik_maitse', 'lõhna', 'haistmisaistingut', 'pimedegustatsioon', 'maitse', 'eelistus', 'haistmis_modaalsus', 'eelistusi', 'maitsemeel', 'lõhna-ja_maitsetugevdaja', 'nowhere', 'maitse_taju', 'maitseelamuse', 'maitsetugevdaja', 'veinidegusteerimispaikade', 'maitsemeele', 'haistmis_taju', 'veini_degusteerimine', 'looduslikud_maitseained', 'lõhnama', 'maitseainet', 'gustation'}
team	{'muusika_ansambel', 'meeskond', 'muusikaline_ansambel', 'rockansambli', 'muusikaline_bänd', 'töörakk', 'team', 'pop_bänd', 'sooloprojekt', 'töörühm', 'meeskonnaspordialadel', 'võistkond', 'instrumentaalansamblile', 'sooloartistina', 'ansamblid', 'baar_bänd', 'muusika_bänd', 'ansambel', 'pop_rock_bänd', 'rokkbändi', 'bänd', 'spordi_meeskond'}
texture	{'muusikaline_tekstuur', 'makrotekstuuri', 'tekstuur', 'tekstuuri', 'kivimi_struktuur', 'tekstuur_kaardistamise', 'kivimite_struktuur', 'tekstuurikaardina', 'mouthfeel', 'faktuur', 'struktuur'}
that	{'that', 'thaat'}
there	{'seal'}
they	{'soospetsiifilisi_asesõna', 'ksenoon', 'sooliselt_neutraalne_asesõna', 'xe', 'they', 'aatomi_nr_54'}
thick	{'seas', 'paks'}
thin	{'peen', 'õhuke', 'peenike'}
think	{'mõtte_protsessi', 'ei', 'arvan', 'mäletama', 'think', 'mõttekäigust', 'arvan_et', 'ma', 'mõtlema', 'mõtlemine', 'mise', 'mõelda', 'mõtteid'}
this	{'sellele', 'this', 'thinis'}
three	{'tertsett', 'tercet', 'firehouse_3', 'kolmetine', 'seventeen_seconds', 'saavutaja', 'pagan-ace', 'succeeder', 'iii', 'three', 'trine', 'bob_sinclar', 'santana_iii', 'kolm', 'christophe_le_friant', 'prong', 'ternion', '3'}
throw	{'puhkpilliõpetajad', 'visata', 'insult', 'vaskpuhkpillid', 'viska', 'puhkpille', 'compression_insult', 'kujutama', 'heitgaasi_insult', 'toss_maadelda', 'vaskpillid', 'cam_insult', 'on', 'vaskpuhkpill', 'anda'}
tie	{'lips', 'seostama', 'kaelaside', 'linkup', 'lipsud', 'lips_tala', 'siduma', 'viik', 'raudtee_kupees', 'liitma', 'raudtee_lips', 'liiper', 'linkima', 'kaela_lipsu', 'pidekaar', 'tala', 'raudtee_sidemed', 'crosstie', 'tie-in'}
time	{'aeg_allkirju', 'taktimõõt', 'vanglakaristuse', 'kaabel_vabastamist', 'lause', 'muusikaline_lause', 'in_my_own_words', 'kellasignaali', 'tempus', 'xkcd_1190', 'pingeline', 'y_not', 'polymeter', 'ajahetkel_t', 'kella_aeg', 'kord', 'kella_pulssi', 'ajal', 'muusikaline_aeg_allkiri', 'meeter', 'ühend_meeter', '08/12', 'time_magazine', 'aeg_allkiri', 'duple', 'aega_võtma', 'grammatiline_aeg', 'the_international_magazine_of_events', 'taktliin', 'aeg', 'taktimõõtu', 'aja_jooksul', 'vangistus', 'time', 'valss_aeg', 'sündmuste_jada', 'neljas_mõõde', 'grammatilisi_pingeline', '4/4', 'ajapunkt', '08/06_aega', 'smartstop', 'lihtne_aega', 'meetrum', 'aegades', 'aega', 'ajavorm', 'hypnotica', '4/4_aega', 'pirn', "scatman's_world", 'aktsentmeetrum', 'ajakava', 'kella_tsükkel', 'ühend_aega', 'varases_universumis', 'kella_tsüklit', 'anastacia', 'taktsignaal', 'süsteemi_ajal', 'kellaaeg', 'süsteemi_kella', 'kosmoloogiline_aeg', 'pacific_ocean_blue', 'kella_signaal'}
tongue	{'loomulik_keel', 'keel', 'lengua', 'tongue', 'loomuliku_keele', 'veisekeel', 'keeltega_rääkimine', 'loomulikus_keeles', 'keele', 'glossolaalia', 'glossa', 'lingua'}
tool	{'munn', 'tool', 'riist', 'türa', 'arengu_vahend', 'vahend', 'programmeerimise_vahend', 'tööriist', 'tarkvara', 'tarkvara_arendamise_vahendid', 'tarkvara_tööriist'}
tooth	{'hambad', 'hammas', 'dentes', 'dens'}
toy	{'toy', 'toyline', 'mängukoer', 'yello', 'seksimänguasju', 'sugu_mänguasi', 'mänguasi', 'chatoyancy', 'chatoyant', 'mänguasjad'}
tree	{'puit', 'juurdunud_puu', 'puu_andmestruktuur', 'kruskal_on_puu_teoreem', 'juursõlme', 'herbert_beerbohm_tree', 'sir_herbert_beerbohm_tree', 'metsa', 'currer_bell', 'emasõlm', 'tree', 'charlotte_brontë', 'puud', 'lehed_sõlme', 'puudiagramm', 'interjööri_sõlme', 'püha_puu', 'sisetipp', 'vanem_sõlme', 'puu', 'sapling', 'charlotte_bronte', 'leht', 'alampuu'}
trial	{'põhjuslik', 'arv', 'kohtuprotsessi', 'arvu_kokkuleppe', 'grammatiline_arv', 'causa', 'vaidluspoolte', 'kohtuasjad', 'number', 'kriminaalasja', 'kohtulik_arutamine', 'ternion', '3', 'tsiviilkohtus', 'õiguslik_vaidlus', 'põhjuslikkus', 'kohtuasja', 'kausaalsus', 'kolm', 'põhjus_süsteemi', 'juhul', 'tertsett', 'kaevata', 'kaasus', 'paucal', 'tsiviilasjas', 'nuumerus', 'tsiviil_kohtuasi', 'tercet', 'kohtuasi', 'kolmetine', 'põhjus', 'ahistus', 'põhjustamine', 'katsetus', 'pagan-ace', 'iii', 'kohtuvaidluse', 'trine', 'põhjus_süsteem', 'põhjuslikkuse', 'kohtueelse'}
tried	{'kohtuprotsessi', 'kohtuasi', 'kriminaalasja', 'kohtulik_arutamine'}
turn	{'appoggiatura', 'armu_teadmiseks', 'heateo', 'kujunduse_markeerijad', 'mängu_mehhaanik', 'mängu_mehaanikat', 'pöörduma', 'ratsionaalne_trigonomeetria', 'ornament', 'võidu_punkti', 'mäng_režiimis', 'ornamendid', 'piruett', 'ümmargune_nurk', 'omakorda', 'eellöök', 'perigon', 'tagasi_pöörama', 'pöörlema', 'acciaccatura', 'sündmuste_kulg', 'volta'}
two	{'saavutaja', '2', 'traksidega', 'two', 'ii', 'kaks', 'succeeder'}
typical	{'tüüpiline'}
unaware	{'teadlikud'}
usable	{'kasutajasõbralik', 'kasutatav', 'kasutuslikkus', 'kasutatavus', 'kasutuskõlbulikkus', 'kasutusmugavus'}
useless	{'useless'}
vacation	{'tühistamine', 'puhkust', 'puhkus', 'annuleerimine'}
vomit	{'oksendama', 'puking', 'vomitive', 'vomitus', 'oksendab', 'regurgitatsioon', 'barf', 'oksendamine', 'nauseant', 'disgorgement', 'okse', 'oksendamise'}
walk	{'kõnnak', 'walk', 'jalgtee', 'allüürid', 'alus_pallid', 'kõndida', 'graafi_tipp', 'samm', 'mobiliseerimiseni', 'lihtgraaf', 'allüür', 'eluala', 'graaf', 'orienteerimata_graaf', 'minema', 'et', 'kõndimine', 'alused_pallid', 'kõnd', 'paseo', 'graafik', 'serva', 'promenaadile', 'kõnniteed', 'hobuse_kõnnak'}
war	{'waray-waray_keeles', 'sõjaseisukorra', 'the_war', 'war', 'ares', 'sõda', 'linnade_põletamine', '!women_art_revolution', 'sõjaline_konflikt', 'võitu_eespool_asendamine', 'varai_keel', 'all_or_nothing', 'sõjad'}
warm	{'soe'}
wash	{'the_wash', 'puhastumiseks', 'unearthed', 'pesema', 'lost_dogs', 'maetud', 'kuiva_pesu', 'pesta', 'balka', 'pesta_joonistus', 'hiina_pesu', 'washables', 'pesu', 'uurak', 'pesunaine', 'scan', 'õhukeeriste', 'slipstream', 'arroyo', 'lavation'}
water	{'veevarustus', 'vee_molekul', 'veekogude', 'veeressurssid', 'veeauru', 'quoins', 'jää', 'piss', 'ingel_tolmu', 'jootma', 'veevõrgu', 'ühisveevärgi', 'niisutama', 'h2o', 'blood_red_shoes', 'tilk_tara', 'vee_allikas', 'kusi', 'veetorustike', 'aur', 'veevarustussüsteem', 'veevärk', 'uriin', 'weewee', 'water', 'linna_vee_süsteem', 'lämmastikväetised_jäätmete', 'veekogud', 'vedel_vesi', 'nokitsema', 'vesi', 'veesüsteemi', 'veeaur', 'jää_koristamine', 'vee_molekuli', 'veeressursid', 'fentsüklidiin_hydrochloride', 'fentsüklidiin', 'h₂o', 'veekogu', 'veevarud', 'quoin'}
we	{'shinhwa', 'wé', 'polycephaly', 'we_tv'}
weak	{'nõrk', 'the_sea', 'nõrkus', 'lihaste_nõrkus', 'lihasnõrkus'}
wear	{'mõnitus', 'kulumine', 'rõivatööstusele', 'kantav', 'rõivastus', 'wear', 'weari_jõgi', 'naisterõivaste', 'rõivad', 'kulumise', 'habiliment', 'rõivale', 'panna', 'rõivas', 'riided', 'riietus'}
weather	{'ilm_ennustus', 'ilmateade', 'ilm', 'ilmaennustus', 'ilmastikutingimused', 'ilmaennustust', 'atmosfääri_seisund'}
wet	{'ingel_tolmu', 'märg', 'niiskus', 'fentsüklidiin_hydrochloride', 'fentsüklidiin', 'lääne-euroopa_aeg', 'wet', 'niiskuse'}
what	set()
when	{'diamonds_for_breakfast'}
where	{'kus'}
white	{'magic:_the_gathering', 'theodore_harold_valge', 'elevandiluu', 'pieris', 'valkoihoinen_rassi', 'e._b._white', 'e._b._valge', 'andrew_d._valge', 'white_river', 'valged', 'valge_rass', 'ovoalbumiini', 'edward_d._valge', 'nahavärv', 'kaukaasia_rassi', 'patrick_white', 'valkoihoinen', 'caucasoids', 'valged_inimesed', 'hispanic', 'nahavärvi', 'inimese_naha_värvi', 't._h._valge', 'valkjas', 'naha_pigmentatsioon', 'munavalged', 'edward_douglas_valge_jr', 'stanfordi_valge', 'white', 'europiidne_rass', 'patrick_victor_martindale_white', 'planeswalker', 'elwyn_brooks_white', 'mustakoonulisi', 'white_airways', 'valge', 'nahatooni', 'must', 'europiidid', 'valge_inimene', 'munavalge', 'aasia', 'edward_white', 'teistest_rassidest', 'valge_rassi', 'albumiin', 'latino', 'andrew_dickson_white'}
who	{'maailma_terviseorganisatsioon', 'world_health_organization', 'who', 'ülemaailmne_tervishoiu_organisatsioon', 'kes', 'maailma_terviseorganisatsiooni', 'ülemaailmne_tervishoiuorganisatsioon', 'jim_neidhart', 'zain_javadd_malik', 'mto', 'zain_jawaad_malik', 'zayn_malik', 'the_who', 'üto', 'zain_malik', 'maailma_tervishoiuorganisatsioon'}
wide	{'lai'}
wife	{'naine', 'naised', 'abielunaine'}
willingly	set()
wind	{'tühje_sõnu', 'flatus', 'mähkimiseks', 'elektromagnetiline_spiraal', 'õhuvoog', 'wiatr', 'puhkpillid', 'tuul_puhanguti', 'farting', 'õhk', 'potentsiaalne_klient', 'puhkpill', 'müügivihje', 'purustamine_tuul', 'puhkpillidele', 'pieru', 'akeboshi', 'peeretamine', 'õhuvoolu', 'konfidentsiaalne_informatsioon', 'pärispuhkpillid', 'tuuled', 'malarky', 'wind', 'malarkey', 'tuule_kaasabil', 'tuul', 'tuul_abi'}
wing	{'väljaspool_keskus', 'putukate_lennu', 'wing', 'flyhalf', 'tiivad', 'tiibhoone', 'tiib', 'sees_keskel', 'backstage', 'lennata', 'gone_again', 'lisahoone', 'purilennukid', 'näiva_poole', 'swingman', 'porikaitse', 'hindwing', 'tighthead_prop', 'rünnata_küljepealt', 'tiivale', 'lavalt_maha', 'rataste_hästi', 'lisa', 'kõrvalmeetmeid', 'ratta_hästi', 'spoiler', 'prop_edasi'}
wipe	{'pühkida', 'pühkima'}
with	set()
woman	{'õiglase_sugu', 'passija', 'klaatu', 'nancy_benoit', 'harry_styles', 'täiskasvanud_naine', 'naine', 'koristaja', 'naissugu', 'emane', 'naistel', 'woman', 'siivooja'}
word	{'pühakiri', 'väitlus', 'sõna', 'parool', 'poeg', 'andmed_sõna', 'pühakirja', 'religioosne_tekst', 'koodsõna', 'piiblit', 'poega', 'christian_piibel', 'uudis', 'religioossed_tekstid', 'sõnumid', 'püha_raamat', 'kristliku_piibli', 'lubadus', 'ausõna', 'christian_pühakirja', 'microsoft_word', 'arutlus', 'pühad_tekstid', 'arutelu', 'logos', 'piibli', 'word', 'hea_raamat', 'sõnad', 'sõna_suurus', 'püha_teksti', 'microsoft_office_word', 'virtuaalne', 'salasõna', 'piibel', 'ms_word', 'logod', 'paroole'}
worm	{'ühekordse_kirjutusega_ketas', 'ussviirus', 'arvuti_uss', 'mustuse_pall', 'ussid', 'euroopa_lohe', 'uss', 'worm'}
year	{'pikka_aega', 'päikese_aasta', 'gregoriuse_aastal', 'pikk_aeg', 'a', 'pööripäevane_aasta', 'päikeseenergia_aasta', 'ajastaig', 'aastad', 'vanus', 'kalendriaasta', 'ma', 'aastat', 'anomalistic_aasta', 'keskmine_troopiline_aasta', 'astronoomiline_aasta', 'aastane_ajavahemik', 'päikeseaasta', 'aastas', 'aasta', 'troopiline_aasta'}
yellow	{'kollane', 'zebrahead', 'huang_he', 'hwang_ho', 'kollane_jõgi', 'yellow_river', 'hong_jin-ho', 'blondid_juuksed', 'kollakas', 'blond', 'kollasus', 'blondiin', 'eiko_shimamiya', 'yellow', 'huang_ta', 'huanghe'}
you	{'amy_lynn_lee', 'janne_da_arc', 'pablo_honey', 'sina', 'fly', 'monster', 'no_control', 'amy_hartzler', 'the_real_testament', 'you', 'teietama', 'amy_lee'}
