ability	{'pouvoir', 'adresse', 'faculté', 'intelligence', 'habileté', 'capacité', 'aptitude', 'habilité'}
sharp	{'dièse', 'skinheads_against_racial_prejudice', 'strident', 'incisif', 'avisé', 'futé', 'aaron_goodstone', 'astucieux', 'skinhead_against_racial_prejudice', 'acerbe', 's.h.a.r.p', 'coupant', 'sec', 'abrupt', 'rusé', 'sharp', '♯', 'adaven', 'brutal', 'violent', 'michael_william_sharp', 'diese', 'sagace', 'mordant', 'net', 'aigu', 'tranchant', 'vivement', 'pénétrant', 'sharp_corporation', 'vif', 'perçant', 'spen', 'pointu', 'aaron_john_sharp', 'aaron_sharp_goodstone', '\\sharp', 'brusquement'}
ship	{'ship', 'navire', 'bateau', 'unité', 'vaisseau', 'inpp5d', 'beer_pong', 'embarquer', 'envoyer', 'beer_pong_with_paddles', 'bière-pong_avec_raquettes', 'slam_pong', 'expédier', 'navires', 'nef', 'transporter'}
short	{'court-circuit', 'short,_oklahoma', 'vente_à_découvert', 'sujets_courts', 'arret-court', 'léger', 'courtcircuit', 'format_court', 'abruptement', 'courtcircuiter', 'inadéquat', 'courts_métrages', 'subitement', 'insuffisant', 'courts-métrages', 'résumer', 'cout-métrage', 'sèchement', 'shortstop', "joueur_d'arrêt-court", 'abrupt', 'petit', 'short-stop', 'court-métrages', 'court_métrages', 'deux_enrouleur', 'short', 'court-circuiter', 'soudain', 'court_métrage', 'promptement', 'shortstops', 'lumière', 'petit_bref', "tout_d'un_coup", 'deçà', 'position_courte', 'tout_à_coup', "tout_d'un_coup_soudainnemant", 'brève', 'brutalement', 'vente_a_decouvert', 'court_circuit', 'arrêt-court', 'charles_wilkins_short', 'film_de_court-métrage', 'court_metrage', 'court-jus', 'courts-circuits', 'myope', 'brusque', 'court-métrage', 'manquer', 'court_bref', 'précipitamment', 'arrêt_court', "courts_métrages_d'animation", 'court', 'résumé', 'court_format', 'soudainement', 'court_arrêt', 'pauvre', 'brusquement'}
show	{'paris', 'concours', 'démonstration', 'montrer', 'représentation', 'prouver', "jeu_d'argent", 'the_giraffes_show_07.25.09', 'the_show', 'exprimer', 'salon', 'présenter', 'pari', 'désigner', 'attester', 'show_luo', 'montrer_monstrer_mostrer_monstrer', 'show', 'alan_luo', 'établir', 'représenter', 'spectacle', 'gambling', 'rendre', 'joueurs', 'morsure', 'montrent', 'offrir', 'jeu', 'témoigner', 'jeu_de_hasard_à_enjeu', 'foires_de_comté', 'illustrer', 'exposer', 'démontrer', 'valider', 'apparaître', 'indiquer', 'foire_du_comté', 'preuve', "jeux_d'argent", 'produire', 'la_morsure', 'confirmer'}
sign	{"signe_d'étoile", 'ratifier', 'foretoken', 'planétaire_maison', 'signes_du_zodiaque', 'souscrire', 'domification', 'polarité', 'signe_astrologique', 'infirmer', 'signifiant', 'embaucher', 'signes_linguistiques', 'caractère', 'signe_zodiacal', 'électropositivité', 'les_signes_astrologiques', 'lettre', 'panneau_de_signalisation', 'symbole', 'no_regret_life', 'symbole_graphique', 'signe_médical', 'signature', 'signe_linguistique', 'contracter', 'pancarte', 'maisons', 'signaler', 'graphèmes', 'fléchage', 'signifiant_et_signifié', 'nombre_positif', 'sémioticien', 'signifié', 'sémiologie', 'grapheme', 'contrat', 'affichage_commercial', 'mansion', 'abonner', 'signe_clinique', 'auspicia', 'manoir', 'preuve', 'électronégatives', 'électronégativité', 'signalisation', 'sign', 'signer', 'signes_cliniques', 'signifié_et_signifiant', 'signe', 'graphème', 'signe_astral', 'preindication', 'électronégatif', 'présage', 'signal', 'auspice', 'electronégativité', 'brown_eyed_girls', 'point', 'signe_de_zodiaque', 'signalétique', 'maison', 'engager', 'règle_des_signes', 'bénir', 'signé', 'signe_astro', 'symptôme', 'semiotique', 'gestuel', 'marquer', 'électropositif', 'sémiotique', 'positivité', 'panneau', 'auspices', 'signe_du_zodiaque', 'augure', 'sanctionner', 'témoignage', 'immeuble', 'enrôler', 'enseigne', 'electronegativite'}
silly	{'insensé', 'hokum', 'obtus', 'sot', 'opzullik', 'imbécile', 'idiot', 'non-sens', 'crétin', 'aberration', 'bétasse', 'drôle', 'pathétique', 'fada', 'stupide', 'bête', 'bêta', 'absurde', 'absurdité', 'fou', 'bêtise', 'délirant', 'aberrant', 'nonsens', 'bête_stupide', 'bébête', 'déraisonnable', 'ridicule', 'non_sens', 'silly', 'nonsense', 'absurdes', 'abruti'}
sin	{'péché_social', 'péché', 'kimari', 'nanna', 'le_péché', 'aéroport_de_singapour-changi', 'cinghalaise', 'personnages_de_final_fantasy_x_et_x-2', 'ceylanaise', 'aéroport_international_de_singapour', 'šīn', 'changi_airport', 'singalais', 'entrer_sans_permission', 'sister_sin', 'sinhalais', 'aéroport_international_changi', 'pécher', 'ש', 'si', 'transgresser', 'courbe_sinusoïdale', 'efs', 'aéroport_de_changi', 'péchés', 'rikku', 'cinghalais', 'shin', 'saison_8_de_new_york_:_unité_spéciale', 'pécheur', 'sri-lankais', '𐤔', 'saison_8_de_new_york,_unité_spéciale', 'sri-lankaise', 'ࠔ', 'royaume_du_sine', 'péché_dans_le_christianisme', 'ﺳ', 'sin', 'saison_8_de_new_york_unité_spéciale', 'ﺴ', 'sīn', 'singhalaise', '𒂗𒍪', 'ﺱ', 'rémission_des_péchés', 'peccamineux', 'singhalais', 'singalaise', 'cingalaise', 'singapore_changi_airport', 'pécheurs', 'cingalais', 'shuyin', 'srilankaise', 'ܫ', 'enfer', 'šîn', 'changi', 'sinus', 'langue_cinghalaise', 'aéroport_changi_de_singapour', 'aeroport_international_de_singapour', 'tidus', 'සිංහල', 'sinusoïdale', 'fonction_sinus', 'aéroport_changi', 'sîn', 'morale_chrétienne', 'péché_immortel', 'aéroport_de_singapour', 'sinhala', 'polr3e', 'ceylanais', 'aéroport_international_de_changi', 'aéroport_de_singapour_changi', 'srilankais', 'ﺲ', 'wcw_sin', 'س', 'peccavi', 'servicio_de_inteligencia_nacional'}
sing	{'chant', 'dialoguer', 'parokya_ni_edgar', 'sing', 'vocaliser', 'chant_clair', 'sing_party', 'cinq', 'voix_chantée', 'bavarder', 'chanter', 'pêche', 'sifflet', 'chants', 'chant_féminin', 'tous_en_scène', 'siffler', 'adresser', 'chanteur', 'chanteurs', 'leisure'}
sit	{'poser', 'faire_du_baby-sitting', 'être_assise', 'monter', 'station_assise', 'être_assis', 'chevaucher', 'aller', "s'asseoir", 's’asseoir', 'asseoir', 'modèle', 'sit1', 'assise', 'position_assise', 'rouler', 'représenter'}
skin	{'tibia', 'day_for_night', 'ray_of_light', 'skin', 'module_externe', 'apparence', 'pelure', 'cutis', 'plug-ins', 'the_world_of_skin', 'directoire', 'r.kelly', 'carte', 'plug-in', 'écorce', 'circuit', 'cartes_de_circuits_imprimés', 'écorcher', 'skinnable', 'aboyer', 'circuit_imprimé', 'carte_de_circuit', 'add-on', 'considération', 'peau', 'addon', 'carte_électronique', 'épluchure', 'grimper', 'décortiquer', 'deborah_dyer', "modules_d'extension", 'épiderme', 'cutanée', 'la_peau', 'saison_1_de_supernatural', 'tissu_cutané', 'clinique_psychiatrique', 'add-in', 'hôpital_psychiatrique', 'blender', 'zeste', 'compte', "module_d'extension", 'hôpitaux_psychiatriques', "asile_d'aliénés", 'éplucher', 'circuits_imprimés', 'cellules_de_la_peau', 'circuit_imprime', 'peler', 'carton', 'carte_de_circuit_imprimé', 'cuir', 'administration', 'fourrure', 'maison_de_santé', 'greffon', 'tégument', 'sous-cutané', 'r_kelly', "plan_d'alimentation", 'institution', 'plugins', 'parenté_aborigène_australienne', 'établissement_psychiatrique', 'plugiciel', 'asile', 'almost_human', 'robert_sylvester_kelly', 'cartes_électroniques', 'rockland_records', 'plugin', 'habillage', 'r._kelly'}
sky	{'sky_channel', 'bleu_azur', 'équipe_cycliste_sky', 'céruléum', 'that_game_company', 'bleu_ciel', 'winx_club', 'azuré', 'british_satellite_broadcasting', 'équipe_cycliste_team_sky', 'premiere', 'credo', 'cæruléum', 'bskyb', 'ciel', 'team_sky', 'sky_professional_cycling_team', 'stacey_king', 'hétérosphère', 'sky_deutschland_ag', 'thatgamecompagny', 'winx', 'justin_boller', 'bleu_céleste', 'sky_airlines', 'atmosphère_de_la_terre', 'cæruleum', 'jeter', 'li_xiaofeng', 'sky', 'céruléen', 'bleu_céruléen', 'azur', 'air', 'thatgamecompany', 'bleu_clair', 'sky_procycling', 'british_sky_broadcasting_group', 'sky_television', 'caeruleum', 'cerulean', 'sky_digital', 'premiere_ag', 'tyro3', 'c', 'sky_deutschland', 'premiere_star', 'caeruléum', 'british_sky_broadcasting', 'sky_méxico', 'sky_brasil', 'sky_(new_york', 'winx_club_saison1', 'atmosphère_terrestre', 'sky_tv', 'stannate_de_cobalt', 'saphir', 'sky_cable_corporation', 'lazuline', 'atmosphère', 'satellite_television', 'lancer', 'céleste', 'premiere_sat'}
sleep	{'welcome_to_the_black_parade', 'hibernation', 'repos', 'veille_mode_hybride', 'sommeil_éternel', 'somnolence', 'strata', 'mode_veille', 'endormi', 'sommeil', 'quiétus', 'hibernate', 'sopor', 'mise_en_veille_prolongée', 'le_sommeil', 'mise_en_veille', 'sleep', 'fulvius_quietus', 'coup_de_grâce', 'cycles_du_sommeil', 'le_repos_éternel', 'conjure_one', 'veille', 'mettre_en_veille', 'azure_ray', 'sommeil_latent', 'dormir', 'sommeil_nocturne', 'dodo', 'chassie', 'the_black_parade', 'sommeil_lent'}
small	{'petit', 'faible', 'small', 'humble', 'bas', 'à_petite_échelle', 'lombaire', 'jeune', 'john_kunkel_small', 'minuscule', 'modeste'}
smart	{'renseignements', 'faire_mal', 'intelligent_brillant', 'intelligence', 'intelligente', 'irrespectueux', 'liste_des_termes_de_catch', 'smart', 'frais', 'insolent', 'simple_modular_architecture_research_tool', 'swatchmobile', 'chic', 'intelligent', 'épinette', 'fissa', 'capacité_mentale', 'épicéa', 'impertinent', 'intellect', 'impudent', 'spin_up_time', 'objectifs_et_indicateurs_smart', 'self-monitoring,_analysis_and_reporting_technology', 'intellectuelle', 's.m.a.r.t.', 'intelligentes', 'swatchvolkswagen', 'picotement'}
smell	{'olfactif', 'olfaction', "sens_de_l'odorat", 'odeur_désagréable', 'propriété_olfactive', 'odorat_humain', 'flairer', 'sentiment', 'arôme', 'inodore', 'odorant', 'parfum', 'olfactive', 'système_olfactif_accessoire', 'système_olfactif', 'esprit', 'ton', 'odorat', 'saveur', 'sens', 'odeur', 'modalité_olfactive', 'perception_olfactive', 'regard', 'sensation_olfactive', 'flaveur', 'sentir'}
smiling	{'theresa_fu', 'the_beta_band', 'sourire', 'souriant', 'sourire_en_coin'}
smoke	{'marie-jeanne', 'fumée', 'zamal', 'field_mob', 'marihuana', 'clou_cercueil', 'mégot_de_cigarette', 'white_noise', 'chauffage', 'tabagisme', 'fumées', 'cannabis', 'gris_fumée', 'yin_yang_yo', 'schmirr', 'miracle', 'nicotine', 'fumee', 'pot', 'fumage', 'sess', 'sens', 'non-fumeur', 'cigare', 'plante_de_tabac', 'tabacs', 'smoke', 'nicotiana', 'clop', 'nuigrav', 'mégot', 'beuh', 'effet_magnéto-optique_kerr', 'goudron', 'marijuana', 'clope', 'cibiche', 'mary_jane', 'fastball', 'usage_du_tabac', 'balle_rapide', 'fumer', 'fumé', 'weed', 'yin_yang_yo!', 'balle', 'the_smoke', 'ridley_tsui', 'herbe', 'cigarettes', 'rouleau_de_tabac', 'herbe_angoumoisine', 'fumée_de_cigarette', 'autodesk_media_and_entertainment', 'tabac', 'boucane', 'bleu_fumée', 'cigarette', 'volutes_bleues', 'vert_déesse', 'tabagie', 'bureau_of_alcohol', 'tabac_à_rouler'}
smooth	{'nombre_lisse', 'tranquille', 'lustrer', 'liquide', 'fluide', 'astringence', 'corps', 'lisse', 'entier_friable', 'lisser', 'calme', 'nombre_friable', 'bon', 'sec', 'paisible', 'numéro_lisse', 'smooth', 'entiers_friables', 'polir', 'gerald_albright', 'minéralité', 'fruits', 'équilibre', 'stypsis', 'nombres_friables', 'lié', 'descripteurs_du_vin'}
snake	{"constellation_de_l'hydre", 'hélicoptère_:_*_ah-1z_viper', 'serpent', 'faune_ophidienne', 'snake_jailbird', 'henophidia', 'hydra', 'rivière_snake', 'bell_ah-1_cobra', 'serpentes', 'ophidia', "serpent_dans_l'herbe", 'code_de_gray', 'serpenter', 'booidea', 'hélicoptère_:_ah-1z_viper', 'modèle_de_contour_actif', 'hydre_mâle', 'typhlopoidea', 'serpents', 'iroquois_pliskin', 'modèle_déformable', 'hydre_femelle', 'snake', 'si', 'pareatoidea', 'ah-1z_super_cobra', 'hydre', 'ah-1_cobra', 'david', 'solid_snake', 'xenodermatoidea', 'ah-1', 'pythonoidea', 'tuscania', 'ophiofaune', 'bell_209', 'le_serpent', 'modele_de_contour_actif', 'modele_deformable', 'uropeltoidea', 'ophidien', 'code_gray', 'dave', 'ophidiens', 'snake_river'}
snow	{'warriors,_les_guerriers_de_la_nuit', 'neiger', '❆', 'ffmpg', 'premières_neiges', 'coke', 'seneau', 'neige', 'snow', 'yukie', 'fée_blanche', 'charles_percy_snow', 'go_fish', 'c._p._snow', 'ffmpeg', 'os', 'baron_de_neige_de_leicester', 'the_new_year', 'bonbons_nez', '❅', 'c.p._snow', 'senau', 'pomme', 'perle', 'neige_fondante', 'embrouiller', 'ivoire', 'the_redding_brothers', 'blanche', 'moquer', 'couverture_de_neige', 'chute_de_neige', '❄', 'chutes_de_neige', 'couche_de_neige', 'écru', 'les_guerriers_de_la_nuit'}
solution	{'résolution_de_problème', 'resolution', 'résolution_de_problèmes', 'resolution_de_probleme', 'résolution', "résolution_d'équations", 'solutés', 'réponse', 'racine', 'résolution_des_problèmes', 'résolution_problèmes', 'solutions', 'trouver_des_solutions_à_un_problème', 'solution', 'dépannage', 'origine', 'résultat'}
some	{'peu_ou_prou', 'approximativement', 'quasiment', 'vers', 'certain', 'plus_ou_moins', 'deux', 'some', 'presque', 'près_de', 'à_peu_près', 'environ', 'quelque', 'peu_près', 'sensiblement', 'à_la_louche', 'en_gros', 'quelques', 'proche'}
soul	{'personne', 'mr.mr.', 'individualité', 'mortelle', 'de_l’âme', 'soul_music', 'âme_immortelle', 'soul_calibur', "de_l'âme", 'mortel', 'quelqu’un', 'de_anima', "quelqu'un", 'être_humain', 'musique_soul', 'soul-rock', 'homme', 'soulful', 'soul_edge', 'psychisme', 'âmes', 'aiúa', 'immortalité_de_l’âme', 'pop-soul', 'msql-jdbc', 'soulcalibur', 'psyché', 'individu', 'humain', 'individus', 'individuel', 'âme', 'soulfulness', 'hebp2', 'soul_rock', "immortalité_de_l'âme", 'soul', 'âme_sensitive', "de_l'ame"}
sound	{'passe_maritime', 'sensation_auditive', 'comprendre', 'ondes_acoustiques', 'sonner', 'lourd', 'phone', 'téléphone', 'vocaliser', 'bras_de_mer', 'profond', 'fréquence', 'detroit', 'sons', 'son', 'sage', 'détroit', 'intelligent', 'onde_sonore', 'sound', 'bon', 'ondes_sonores', 'sons_de_la_parole', 'propagation_du_son', 'tecnocumbia', 'onde_acoustique', 'voix', 'solide', 'sonder', 'partie_son', 'signal_sonore', 'légal', 'phonème', 'son_discours', 'faire', 'complet', 'sain'}
spit	{'embrocher', 'langue', 'expectoration', 'insalivation', 'tournebroche', 'broche', 'salive', 'vomir', 'bave', 'postillon', 'crapette_vitesse_vitesse', 'lin_newborn', 'rotissoire', 'flèche_littorale', 'rôtissoire', 'spit', 'faux', 'cordon_littoral', 'crachat', 'crapette_rapide', 'cracher', 'rôtisserie'}
split	{"le_crime,_c'est_notre_business", 'hémizygotes', 'éclaté', 'homozygotie', 'spalatro', '(12512)_split', 'spalatto', 'dissocier', "fractionnement_d'actions", 'les_anges_de_la_nuit', 'déchirure', 'grand_ecart', 'diviser', 'hétérozygotes', 'lemme_division', 'écart', 'cipher_system_/_by_night', 'exploser', 'hétérozygotie', "le_crime_c'est_notre_business", 'split', 'album_split', 'trier', 'loyer', 'fractionner', 'cliver', 'accroc', 'spalato', 'split_album', 'split/ep', 'noyau_historique_de_split_avec_le_palais_de_dioclétien', "crime,_c'est_notre_business", "regroupement_d'actions", 'split_cd', 'homozygotes', 'hétérozygote', 'grand_écart', 'louer', 'schisme', 'fendre', 'séparer', 'birds_of_prey', 'scinder', 'the_universe_made_of_darkness', 'zygosité', 'partager', 'homozygote', 'scission', 'répartir', 'éclater', 'faire', 'thunder_metal'}
spoke	{'langage', 'parole_humaine', 'langue_parlée', 'rayon_de_roue', 'langue', 'communication_parlée', 'parler', 'communication_vocale', 'rundle', 'radius', 'la_langue_parlée', 'communication_orale', 'parole', 'langage_parlé', 'parlée', 'langue_orale', 'rayons', 'rayon', 'spoke'}
squeeze	{'étreindre', 'tordre', 'accolade', 'courge', 'crise_de_liquidité', 'the_squeeze', 'écraser', 'resserrement_du_credit', 'fourrer', 'câlin', 'contracter', 'écrabouiller', 'laminer', 'force', 'comprimer', 'resserrement_du_crédit', 'crise_crédit', 'calin', 'opprimer', 'froisser', 'étreinte', 'pincer', 'zugzwang', 'pressant', 'extorquer', 'embrasser', 'jeu_de_puissance', 'squeeze', 'serrer', 'presser', 'broyer', 'compressions', 'contraindre', 'forcer', 'resserrement_de_crédit', 'credit_crunch', 'englober', 'sterno'}
stab	{'percée', 'creuser', 'couteau', "frapper_d'un_coup_de_couteau", 'scream_ii', 'poignarder', 'scream_2', 'coup_de_couteau', 'scream2', 'stab'}
stand	{'halte', 'accomplir', 'sursauter', 'plantation', 'érablière', 'soumettre', 'prêter', 'verger', 'situer', 'stand', 'partenariat', 'support', 'plantation_fruitière', 'fend', 'firme', 'respecter', 'vergers', 'arrêt', 'surgir', 'bosquets', 'boîte', 'se_tenir_debout', 'dresser', 'souffrir', 'surplace', 'base', 'continuer', 'porte-revues', 'arboriculteur_fruitier', 'échoppe', 'kiosque_à_musique', 'scène_extérieure', 'susan_ashton', 'subir', 'boite', 'plantation_café', 'stand_de_vente', 'bosquet', 'le_fleau', 'woodlet', "jojo's_bizarre_adventure", 'étal', 'être_debout', 'entreprise', 'partnership', 'socle', 'supporter', 'tolérer', 'résister', 'prendre', 'le_fléau', 'de_force', 'alive', 'lever', 'plantation_de_sucre', 'porter', 'kiosque', 'se_résigner', 'table_de_nuit', 'fléau', 'endurer', 'plantations', 'atteindre', "jojo's_bizarre_adventures", 'point_de_vue', 'plantations_de_sucre', 'observer', 'mesurer', 'jardin_fruitier', 'société', 'faire', 'piédestal', 'oliveraie', 'opposer', 'plantation_coton', 'rester', 'demeurer', 'soutenir'}
star	{'mettant_en_vedette', 'people', 'milky', 'xing', 'student-teacher_achievement_ratio', 'personnages_publics', 'tar.gz', 'noyau', 'popularité', '★', 'sensation', 'hub_and_spoke', 'rhema_broadcasting_group', 'spécialiste', '✦', 'étoile', 'reseau_en_etoile', 'star', '*', 'fameux', 'the_rise_&_fall_of_ziggy_stardust_and_the_spiders_from_mars', 'peoples', 'the_rise_and_fall_of_ziggy_stardust_and_the_spiders_from_mars', 'champion', 'gnu_tar', "l'étoile_de_noël", 'air_tv', 'classification_des_hôtels_de_tourisme_en_france', 'gucy2c', 'la_star', 'réseau_en_étoile', 'sifflement', 'matrice_bcg', 'star_tv', 'projet_star', 'vedettariat', "liste_d'étoiles_hypothétiques", 'fougor', 'vedette', 'stars_de_cinéma', 'swift_wind', 'xerox_8010_information_system', '✩', 'discographie_de_daughtry', 'archive', 'expert', 'sommité', 'personnalité_de_la_télévision', "tête_d'affiche", 'star_india', 'star_de_cinéma', 'estelle', 'topologie_en_étoile', 'plomb', 'popstar', 'célébrités', 'etoile', 'génie', 'effet_superstar', 'mavin', '☆', 'polygone_étoile', 'étoiles', 'xerox_star', 'célèbre', 'adepte', 'u+2726', 'astre', 'astérisque', 'estelle_swaray', 'virtuose', 'crack', 'maven', 'personnage_public', 'star_magazine', 'superstar', 'personne_célèbre', 'air', 'actrice_principale', 'hôtel_cinq_étoiles', 'ilean_almaguer', 'the_star', 'star_37', 'qixing', 'célébrité', 'objet_stellaire', 'polygone_régulier_étoilé', 'polygone_étoilé', 'étoile_hypothétique', 'étoile_à_quatre_branche_noire', 'la_star_de_cinéma', 'connaisseur', 'personnalité_médiatique', 'étoiles_hypothétiques', '.tar', 'tar', 'soul_love', 'as', 'graphe_étoile', 'tarball', 'rôle_principal', 'mulet', 'principal', 'tarbomb', 'acteur_principal'}
stick	{'justicier_de_miami', 'levier_de_vitesses_court', 'symboles_et_ponctuation_ascii', 'bedaud', 'manette_de_jeu', 'goddess', 'mettre', 'beuze', 'bâton_de_randonnée', 'boîte_manuelle', 'ficher', 'stick,_le_justicier_de_miami', 'oinj', 'méduser', 'splif', 'coller', 'billystick', 'baton_de_marche', 'épingle', 'stick', 'us-ascii', 'canne', 'american_standard_code_for_information_interchange', 'transmission_manuelle', 'boîte_de_vitesses_manuelle', 'code_bemer-ross', 'bédo', 'levier', 'manche_de_commande', 'relier', 'synchronisée', "code_standard_américain_pour_l'échange_d'information", 'demeurer', 'stick_shift', 'rester_là', 'pointer', 'ahurir', 'stupéfier', 'bedot', 'planter', 'éberluer', 'manettes_de_jeu', 'levier_de_commande', 'effarer', 'transmission_standard', 'piquer', 'ébahir', 'joystick', 'joint', 'correspondre', 'matraque', 'bâton', 'codes_ascii', 'pétard', 'ascii', 'fixer', 'gourdin', 'étonner', 'waiting_game', 'le_justicier_de_miami', 'fidèle', 'séjourner', 'bâton_de_police', 'billy_club', 'saison_1_de_daredevil', 'être_debout', 'consterner', 'adhérer', 'bâton_de_marche', 'caban', 'spliff', 'bâtons_de_marche', 'code_ascii', 'manettes', 'tarpé', 'cigarette_de_marijuana', 'herbe', 'maintenir', 'attacher', 'clapstick', "code_américain_normalisé_pour_l'échange_d'information", 'rester', 'abasourdir'}
stone	{'pierres', 'pierres_semi-précieuses', 'pierre', 'picul', 'épépiner', 'joyau', 'péricarpe', 'i.f._stone', 'gemme', 'henry_stone', 'noyau', 'iskander', 'harlan_f._stone', 'roc', 'harlan_pierre', 'pierre_semi-précieuse', 'crash_vegas', 'oliver_stone', 'isidor_feinstein_pierre', 'roche', 'endocarpe', 'pierre_précieuse', 'roches', 'défoncer', 'i._f._stone', 'dénoyauter', 'harlan_fiske_stone', 'gemmologie', 'stone', 'annie_gautrat', 'harlan_fisk_pierre', 'pierres_précieuses', 'pépin', 'bijoux', 'stereo_*_type_a', 'isador_feinstein_stone', 'izzy_stone', 'lucy_stone', 'pierre_naturelle', 'robert_stone', 'rocher', 'pierre_gemme', 'tremplin', 'lapider', 'pie', 'edward_durell_stone', 'semi-précieuses', 'ss-26_stone'}
straight	{'directement', 'heterosexualism', 'suite', 'égal', 'carrément', 'personne_hétérosexuelle', 'consécutif', 'carré', 'lead', 'hétérosexualité', 'quinte', 'droit', 'personne_droite', 'coup_de_poing_direct_à_grande_course', 'croix', 'droite', 'direct', 'straight', 'debout', 'coup_de_poing_direct_a_grande_course', 'hétérosexuels', 'tout_droit', 'coup_de_poing_direct_du_bras_arrière', 'heterosexualite', 'hétérosexuel', 'tout_de_suite', 'hétérosexuelle', 'gyaku_zuki', 'hétéro', 'vrai'}
student	{'étudiant', 'savant', 'christchurch_college', 'william_sealy_gosset', 'christ_church', 'christ_church_college', 'etudiant', 'bookman', 'le_disciple', 'william_gosset', 'personne_savante', 'the_student', 'librairies', "l'étudiant", 'élève', 'libraire', 'étudiants', 'érudit', 'librairie', 'libraires', 'el_estudiante', 'année', 'student', 'etudiants', 'étudiante', 'éduqué', 'pupille'}
stupid	{'imbécile', 'pauvre_poisson', 'buse', 'crétin', 'âne', 'bétasse', 'cataplasme', 'fada', 'andouille', 'bête', 'stupide', 'inintelligence', 'couillon', 'lourdaud', 'con', 'bêtise', 'lourdaude', 'stupid', 'stupidité', 'bobet', 'bourrique', 'personne_stupide', 'abruti', 'stupéfait', 'flight_360:_the_takeoff', 'nullard', 'obtus', 'sot', 'cancre', 'benêt', 'sottise', 'idiot', 'nase', 'pudden-tête', 'bêta', 'balourde', 'abasourdi', 'bête_stupide', 'raven-symoné', 'bébête', 'tête_boudin', 'débile', 'balourd', 'tarte', 'nullarde'}
successful	{'successful', 'réussi', 'gagnant'}
suck	{'donner_la_tétée_alaitier', 'fellationner', 'aspiration', 'téter', 'tailler_une_pipe', 'absorber', 'suck', 'sucer', 'faire_une_pipe', 'tailler_une_plume', 'faire_un_pompier', 'souffler', 'succion', 'pomper', 'tirer', 'tétée', 'dessiner', 'allaiter', 'donner_la_tétée'}
sugar	{'oseille', 'palourdes', 'galette', 'diholoside', 'sucre_en_morceaux', 'lissé', 'blé', 'hydrocarbonate', 'morceau_de_sucre', 'simflouz', 'saccharifier', 'pognon', 'sucre', 'grisbi', 'thune', 'sucre_raffiné', 'carbohydrate', 'gros_boulé', 'sucre,_miel_et_piment', 'batman_forever', 'sucrés', 'chou_frisé', 'saccharide', 'sucrer', 'flouze', 'lucre', 'batman_à_jamais', 'chou', 'morvé', 'clucides', 'sucres', 'sucré', 'sucre_en_cubes', 'sucre_brut', 'pèze', 'petit_boulé', 'hydrate_de_carbone', 'gelt', 'sugar', 'hydrates_de_carbone', 'fric', 'glucide_old', 'boissons_sucrées', 'saccaride', 'glucides', 'glassheart', '$uga', 'sucres_dans_le_vin', 'boisson_sucrée', 'sucre_cristal', 'dinero', 'sucre_blanc', 'shekels', 'glucide', 'commerce_du_sucre', 'sugar!'}
sun	{'soul_of_the_ultimate_nation', 'université_de_la_campanie', 'sonne', 'éclairage_naturel', 'sol', 'mercure', 'solariser', 'un', 'sigrid_raabe', 'the_distance_to_here', 'le_soleil', 'dominical', 'lumière_solaire', 'cun', 'étoiles_fixes', 'jupiter', 'universite_de_naples_ii', '寸', 'sun_kwon', 'sun_paik', 'rayonnements_solaires', 'étoile_fixe', 'rayonnement_solaire', 'uv_solaires', 'radiation_solaire', 'sun_télévision', 'utug', 'hâler', 'sun_television', 'mars', 'the_sun_cycle_&_fittings_co._ltd.', 'ensoleillement', 'helios', 'sol_a_a', 'soleil_et_lune', 'cùn', 'the_scottish_sun', 'the_sun', 'u.v._solaires', 'prendre_un_bain_de_soleil', 'sigrid_solbakk_raabe', 'solaire', 'seebeyond_technology_corporation', 'ἥλιος', 'seon', 'sun_microsystem', 'rayonnement_du_soleil', 'sun_microsystems_incorporated', 'utu', 'sigrid', 'lumière_du_soleil', 'sun_microsystems', 'université_de_naples_ii', 'soleil', 'bronzer', 'dimanche', 'spectre_solaire', 'astre_solaire', 'ho_yeow_sun', 'sol_a', 'irradiation_solaire', '☀', 'jour_du_seigneur', 'dominicus', '☉', '孫', 'sole', 'vénus', 'lune', 'thesun.co.uk', 'sun', 'sun_tv'}
suspect	{'accusé', 'inculpé', 'saison_2_de_smallville', 'se_méfier', 'défendeurs', 'supposer', 'smallville_:_saison_2', 'destruction', 'suspecter', 'accusation', 'défendeur', 'suspects', 'drôle', 'suspect', 'défiance', 'le_suspect', 'suspicion', 'méfiance', 'robert_crais', 'auteur', 'prévoir', 'soupçon', 'suspect_dangereux', 'louche', 'avec_méfiance', 'méfiant', 'soupçonner', 'sentir', 'étrange'}
swell	{'dude', 'grand', 'étendoir', 'formidable', 'pote', 'houle', 'magnapop', 'séchoir_à_linge', 'fat', 'super', 'swell', 'bath', 'chic', 'type', 'pinpin', 'gars', 'muguet', 'dandy', 'gravure_de_mode', 'très_bien', 'vague_sans_crête', 'étendage', 'fin', 'gonfler', 'émaner', 'sigisbée', 'bellâtre', 'etendoir', 'dandysme', 'mec', 'sensass', 'houle_cyclonique', 'pas_mal', 'dandys', 'épatant', 'chouette', 'puits', 'tiny_moving_parts', 'génial', 'dandynisme', 'mon_pote'}
