ability	{'habilidade', 'poder', 'aptidão', 'talento', 'abilidade', 'faculdade', 'capacidade', 'competência', 'habilidade_capacidade'}
short	{'shortstop', 'paragens', 'curto-circuito', 'filme_curto', 'incompleto', 'breve', 'curto-circuitar', 'abruptamente', 'posição_curta', 'brevemente', 'curta-metragens', 'curtas_de_animação', 'precipitadamente', 'repente', 'short', 'short_sell', 'curto_circuito', 'curto', 'insuficiente', 'atalhar', 'interbases', 'desconsiderado', 'escasso', 'curta_metragem', 'brusca', 'sob', 'subitamente', 'impotente', 'baixo', 'venda_a_descoberto', 'curta-metragem', 'filme_de_curta_metragem', 'repentinamente', 'curtas-metragens', 'lacunar', 'de_repente', 'seco', 'curta_paragem', 'brusco', 'assunto_curto', 'de_curto-circuito'}
show	{'atestar', 'exposição', 'declarar', 'revelar-se', 'exibição', 'testemunhar', 'patentear', 'exprimir', 'jogadores', 'estampar', 'fazer_ver', 'registar', 'demonstração', 'signo', 'ensinar', 'assinalar', 'apresentação', 'afetar', 'transpirar', 'argumentar', 'franquear', 'apontar', 'apostas', 'aposta', 'expandir', 'indício', 'ler', 'apresentar', 'jogo_a_dinheiro', 'badalar', 'revestir', 'divulgar', 'demonstrar', 'desfraldar', 'ressaltar', 'ressumbrar', 'descobrir', 'representar', 'designar', 'espectáculo', 'transverberar', 'refletir', 'suar', 'mostra', 'desembuçar', 'exibir', 'marcar', 'jogo', 'guiar', 'testar', 'estabelecer', 'provar', 'feiras', 'afigurar', 'desenfardar', 'simular', 'soltar', 'revelar', 'validar', 'traduzir', 'amostra', 'expressar', 'reproduzir', 'manifestar', 'jogos_de_azar', 'the_show', 'especificar', 'registrar', 'jogo_de_azar', 'county_fair', 'exteriorizar', 'indicar', 'mostram', 'mostrar', 'jogos', 'evidenciar', 'vestir', 'assumir', 'show', 'desinternar', 'particularizar', 'conduzir', 'jogo_de_apostas', 'aparência', 'espetáculo'}
sign	{'sinalética', 'sintoma', 'emblema', 'sinalização_comercial', 'assinado', 'escala_de_eletronegatividade', 'terceiridade', 'grafema', 'signos_do_zodíaco', 'não-negativo', 'sinalização_ambiental', 'sinalização_telefônica', 'casa', 'presságio', 'sinais_clínicos', 'sinalização', 'secundidade', 'planetária_casa', 'signo_lingüístico', 'miryo', 'senha', 'anúncio', 'cargas_negativas', 'polaridade', 'subscrever', 'auspícios', 'símbolo', 'signo_linguístico', 'electronegatividade', 'brown_eyed_girls', 'marca', 'signo', 'letra', 'tabuleta', 'sinal_clínico', 'signo_do_zodíaco', 'auspício', '-a', 'assinalar', 'gesto', 'contratar', 'assinada', 'conversar_por_sinais', 'demarcar', 'assinar', 'signo_zodiacal', 'lista_de_signos_do_zodíaco', 'caráter', 'primeiridade', 'autenticar', 'sinal_controle', 'sinalizar', 'signo_astrológico', '+a', 'indicar', 'ratificar', 'signos_zodiacais', 'número_positivo', 'semiologia', 'evidência', 'sinal', 'firmar', 'electropositivo', '-f', 'semióticos', 'símbolo_gráfico', 'preindication', 'sinais_médicos', 'abençoar', 'electronegativo', 'sign', 'grafemas', 'empregar', 'agouro', '+f', 'sinal_médico', 'eletronegatividade', 'augúrio', 'semiótica'}
silly	{'silly', 'sonso', 'nonsense', 'informal', 'tonto', 'curto', 'bobo', 'bobagem', 'ingénuo', 'ridículo', 'besteira', 'imbecil', 'idiota', 'estúpido', 'tolo', 'fanfarronada', 'burrice', 'fátuo', 'lento', 'lerdo', 'absurdo', 'sem_sentido', 'non_sense', 'insensatez', 'nonsensicality', 'disparate', 'non-sense'}
sin	{'pecaminoso', 'efs', 'aeroporto_de_changi', 'sinnu', 'língua_sinhala', 'sinhala', 'pecado_venial', 'pecados', 'aeroporto_de_singapura', 'transgredir', 'seno', 'nana', 'pecar', 'nanna', 'nannar', 'sin', 'pecado', 'base_aérea_de_changi', 'shin', 'seio', 'aeroporto_internacional_changi', 'idioma_cingalês', 'função_seno', 'anexo:lista_de_personagens_de_final_fantasy_x_e_x-2', 'pecadores', 'wcw_sin', 'cingala', 'arco_seno', 'maldade', 'língua_cingalesa', 'cingalês', 'pecaminosidade', 'polr3e', 'aeroporto_changi_de_singapura', 'cingalá'}
sing	{"blue's_big_musical_movie", 'vocalização', 'canção', 'sibilar', 'a_um_passo_da_fama', 'vocalistas', 'cantora', 'apitar', 'vocal', 'vocal_rasgado', 'vocais_femininos', 'cantar!', 'vocalizando', 'leisure', 'harmonia_vocal', 'usuário(a)_discussão:amats/tradução', 'vocais_limpos', 'cantores', 'vocalista', 'cantar', 'cantor_solo', 'vocal_líder', 'cantor', 'cantoras', 'sing', 'primeira_voz', 'vocais', 'canto', 'sing:_quem_canta_seus_males_espanta'}
sit	{'posar', 'subir', 'sentir', 'montar', 'ir', 'pôr', 'sit1', 'estar_sentado', 'viajar', 'sentar', 'sente-se', 'cavalgar', 'assentar-se', 'sentar-se', 'de', 'andar'}
skin	{'circuito_impresso', 'casca', 'almost_human', 'sky_fits_heaven', 'sobrenatural', 'cútis', 'deborah_dyer', 'cutânea', 'a_pele', 'r._kelly', "devil's_trap", 'cutâneo', 'lutar', 'escalar', 'plug-ins', 'add-in', 's.k.i.n.', 'esfolar', 'day_for_night', 'trepar', 'skin', 'ray_of_light', 'hospitais_psiquiátricos', 'pelar', 'plugin', 'galgar', 'rays_of_light', 'crusta', 'tegumento', 'pele', 'placas_de_circuito', 'córtice', 'placa_de_circuito', 'hospital_psiquiátrico', 'plugins', 'plug-in', 'robert_sylvester_kelly', 'células_da_pele', 'descascar', 'cutâneas', 'couro', 'blender', 'invólucro', 'córtex', 'placas_de_circuito_impresso', 'supernatural', 'casa_mentais', 'cutis', 'parentesco_aborígene_australiano', 'r.kelly', 'plano_de_energia', 'capa', 'derme', 'côdea', 'carta', 'la_pelle', 'instituição_mental', 'deborah_anne_dyer', 'raspar', 'baganha', 'máscara', 'skinnable', 'avião_poder', 'placa', 'manicômio', 'crosta', 'pele_humana', 'temas', 'placa_de_circuito_impresso', 'piel', 'cartão'}
sky	{'clube_winx', 'sky_plc', 'bskyb', 'homosfera', 'cerulean', 'thatgamecompany', 'flora,_fada_da_natureza', 'clube_das_winx', 'sky_experience', 'sky_livre', 'lazuline', 'arremessar', 'team_sky', 'tyro3', 'céus', 'azul_celeste', 'winx_club', 'atmosfera_da_terra', 'atmosfera_terrestre', 'ar', 'azul-céu', 'azure', 'sky_brasil', 'o_club_das_winx', 'british_sky_broadcasting_group_plc', 'tecna,_fada_da_tecnologia', 'british_sky', 'aisha,_fada_dos_fluídos', 'gradiente_térmico_atmosférico', 'céu', 'céu_azul', 'netsat', 'sky_méxico', 'winx', 'roxy,_fada_dos_animais', 'céu_nublado', 'bloom,_fada_da_chama_do_dragão', 'o_clube_das_winx', 'heterosfera', 'british_sky_broadcasting', 'sky', 'cerúleo', 'celeste', 'stacey_king', 'sky_airlines', 'azul', 'camadas_da_atmosfera', 'credo', 'lançar', 'trix', 'sky_brasil_serviços'}
sleep	{'the_black_parade', 'dormir', 'sono_eterno', 'dormindo', 'tirar_uma_soneca', 'sono_em_animais', 'stand_by', 'sonolência', 'sopor', 'standby', 'suspensão', 'quitação', 'descanso_eterno', 'pernoitar', 'modo_de_espera', 'the_end.', 'suspensão_híbrida', 'cochilar', 'sono', 'sesta', 'sleep', 'ano', 'hibernação'}
small	{'débil', 'petiz', 'diminuto', 'ignoto', 'pequenino', 'singelo', 'minúsculo', 'região_lombar', 'pequena', 'baixa', 'modesta', 'discreto', 'mansa', 'baixo', 'humilde', 'small', 'pouco', 'lombar', 'miúdo', 'john_kunkel_small', 'simples', 'reduzido', 'manso', 'menor', 'modesto', 'módico', 'pobre', 'fraco', 'pequeno'}
smart	{'doer', 'perspicaz', 'anexo:lista_de_termos_de_wrestling_profissional', 'chique', 'tecnologia_smart', 'espevitado', 'pronto', 'brilhante', 'vivo', 'smart', 'impudente', 'descarado', 'impertinente', 'fresco', 'inteligente', 'elegante', 'intelecto', 'inteligência', 'smarting', 'espevitada', 'capacidade_mental', 's.m.a.r.t.', 'atrevido', 'insolente'}
smell	{'exalarcheiro', 'sentir', 'sentido_do_olfato', 'cheirando', 'sistema_olfatório_principal', 'sistema_olfactory_acessório', 'sentimento', 'feder', 'espírito', 'inodoro', 'olfação', 'odor', 'olfato', 'bafo', 'aroma', 'tempêros', 'sistema_olfatório', 'odores', 'olfacto', 'odor_desagradável', 'sentir_o_cheiro', 'cheirar', 'sistema_olfativo', 'modalidade_olfativa', 'odorífera', 'sensação_olfativa', 'percepção_olfativa', 'suspeita', 'hálito', 'recender', 'propriedade_olfativa', 'cheiro', 'tom', 'sistema_olfatório_acessório', 'sistema_olfactivo', 'tresandante'}
smiling	{'sorriso', 'sorriso_aberto', 'sorridente', 'rir', 'sorrir', 'risada', 'cócegas', 'riso', 'caquinação', 'arreganhar', 'sorrindo'}
smoke	{'cigarro_pé_duro', 'mato', 'mary_jane', 'sess', 'exalação_mefítica', 'yin_yang_yo', 'fumegar', 'deusa_verde', 'prego_do_caixão', 'guimba', 'mestre_das_trevas', 'tabaco', 'rolo_de_tabaco', 'planta_do_tabaco', 'gás_de_fornalha', 'fumante', 'cigarros', 'fastball', 'nicotiana', 'erva', 'ganza', 'beata', 'cigaret', 'yo', 'smoke', 'yang', 'fumar', 'cigarro', 'yin_yang_yo!', 'maconha', 'bituca', 'sens', 'bala', 'fumos', 'fumaça', 'acto_de_fumar', 'nicotiana_tabacum', 'componentes_do_tabaco', 'yin_yang_yo!_episódio_39', 'vapor', 'gás_deletério', 'vapores', 'efeito_kerr_magneto-óptico', 'ganja', 'nicociana', 'mestre_yo', 'dym', 'fumo', 'emanações', 'tabagismo', 'fumado'}
smooth	{'desanuviado', 'brando', 'legato', 'corpo', 'sereno', 'quedo', 'smooth', 'gerald_albright', 'fluente', 'tranquilo', 'liso', 'pacato', 'equilíbrio', 'imóvel', 'manso', 'plácido', 'remansado', 'stypsis', 'polir', 'plano', 'sossegado', 'parado', 'encalmado', 'suave', 'silencioso', 'remansoso', 'ligeiro', 'despreocupado', 'mineralidade', 'silenciosa', 'imperturbado', 'macio', 'calmo', 'lustrar', 'aliviado', 'fluido', 'frutas', 'seco', 'pacífico', 'descansado', 'quieto', 'alisar'}
snake	{'snake_jailbird', 'old_snake', 'cobra', 'barra', 'código_gray', 'ophidia', 'hydra', 'bell_ah-1_hueycobra', 'bell_ah-1_cobra', 'serpente_na_grama', 'ah-1_hueycobra', 'ofídico', 'seresma', 'ofídio', 'cobra_peçonhenta', 'serpentes', 'serpentear', 'solid_snake', 'jogo_da_cobrinha', 'serpentiforme', 'cobrão', 'serpentar', 'constelação_de_hydra', 'cobra_sagrada', 'hidra', 'serpe', 'rio_snake', 'snake', 'cobra_venenosa', 'constelação_de_hidra', 'código_de_gray', 'cobras', 'snake_river', 'ah-1_cobra', 'serpente', 'víbora', 'ah-1', 'ofídios'}
snow	{'ffmpeg', 'snow', 'the_warriors', 'coca', 'quase_branco', 'c._p._snow', 'baseball_furies', 'doces_nariz', 'floco_de_neve', 'confundir', 'neve', 'charles_percy_snow', 'os_selvagens_da_noite', 'selvagens_da_noite', 'queda_de_neve', 'nevar', 'marfim', 'osso', 'flocos_de_neve', 'nevada', 'a_cobertura_de_neve', 'charles_snow', 'pérola', 'charles_percy_neve', 'barão_de_neve_de_leicester'}
solution	{'desfecho', 'soluto', 'problema', 'extractante', 'solução_saturada', 'solutos', 'resolução_de_problemas', 'solution', 'resolução', 'solvente', 'resolução_de_equações', 'placar', 'dissolução', 'solução', 'soluções', 'resultado', 'resposta'}
some	{'por_volta', 'sensivelmente', 'cerca', 'perto_de', 'mais_ou_menos', 'algum', 'relativamente', 'aproximadamente', 'precariamente', 'cerca_de', 'rudemente'}
soul	{'de_anima', 'soul_calibur', 'aiúa', 'alguém', 'da_alma', 'corpo', 'indíviduo', 'ser_humano', 'individualidade', 'alma_eterna', 'mr.mr.', 'pessoa', 'almas', 'indivíduos', 'anímico', 'shī_hún', 'soul_music', 'alma_humana', 'humano', 'sujeito', 'hebp2', 'alma_imortal', 'soul_music_americana', 'soul', 'alma', 'música_soul', 'armas_mágicas_de_soul_calibur', 'cidadão', 'mortal', 'psiquê', 'soulfulness', 'indivíduo'}
sound	{'propagação_do_som', 'soar', 'sensação_auditiva', 'bem', 'são', 'onda_acústica', 'reprodução_de_música', 'ressoar', 'sensato', 'tocar', 'legal', 'jurídico', 'fone', 'ruído', 'sons', 'audio', 'fundamentado', 'áudio', 'estreito', 'ultra_som_e_infra_som', 'fones', 'fonema', 'tecnologia_de_áudio_e_som', 'parecer', 'bom', 'ondas_sonoras', 'bater', 'inteligente', 'enseada', 'sólido', 'voz', 'sã', 'som_da_fala', 'tecnocumbia', 'digno_de_confiança', 'telefone', 'sinais_sonoros', 'profundo', 'onda_sonora', 'razoável', 'som'}
spit	{'saliva', 'cuspe', 'expectoração', 'cordão_litoral', 'spit', 'empalar', 'borrifar', 'cuspir', 'espeto', 'lido', 'cuspo', 'expetoração', 'cuspindo'}
split	{'homozigotia', 'desarticulado', 'divisão', 'homozigotos', 'espacate', 'partilhar', 'partir', 'dividir-se', 'desdobramento_de_ações', 'segmentar', 'split', 'separar', 'rasgo', 'homozigoto', 'dividir', 'cisma', 'heterozigosidade', 'repartir', 'articular-se', 'spalatum', 'dividido', 'rachar', 'esmigalhar', 'cindir', 'separado', 'espalato', 'álbum_dividido', 'explodir', 'álbuns_splits', 'homozigótico', 'espargata', 'fragmentar', 'terminar', 'hemizigotos', 'rasgão', 'separar-se', 'zigosidade', 'heterozigotos', 'birds_of_prey', 'estourar', 'homozigose', 'desassociar', 'talhar', 'split_album', 'buraco', 'spaccata', 'registro_divisão', 'arrebentar', 'cisão', 'spalato', 'álbum_split', 'fendido', 'fenda', 'heterozigoto', 'fracionar', 'dissidência', 'espagata'}
spoke	{'raios', 'fala', 'raio', 'língua_falada', 'idioma', 'spoke', 'roda_falou', 'comunicação_de_voz', 'falou', 'discurso', 'fala_humana', 'linguagem_oral', 'comunicação_falada', 'falas', 'comunicação_oral', 'idioma_falado', 'rundle', 'língua_oral', 'linguagem', 'rádio', 'língua'}
squeeze	{'premir', 'beliscar', 'abraço_por_trás', 'acariciar', 'empurrar', 'compelir', 'abraço', 'constringir', 'esmagar', 'abraçar', 'crise_crédito', 'abraçando', 'meter', 'preencher', 'zugzwang', 'encher', 'amassar', 'arrochar', 'espremer', 'apertar', 'torcer', 'crise_de_liquidez', 'obrigar', 'espremendo', 'extorquir', 'imprensar', 'estreitar', 'forçar', 'squeeze', 'prensar', 'comprimir', 'crise_de_crédito', 'cingir', 'contrair'}
stab	{'bater', 'derek_feldman', 'punhalada', 'picar', 'surto', 'scream_2', 'tacada', 'chute', 'apunhalar', 'stab', 'gritos_2', 'cici_cooper', 'facada', 'aferroar', 'pânico_2', 'golpear', 'esfaquear'}
stand	{'estar_de_pé', 'orchardist', 'quiosque_de_música', 'resistência', 'confranger', 'plantação_café', 'the_stand', 'penar', 'receber', 'susan_ashton', 'sofrer', 'sobrelevar', 'plantations', 'estande_de_vendas', 'prateleira', 'posição', 'vista', 'plantation', 'do', 'experimentar', 'aturar', 'economia_de_plantação', 'apoiar', 'perspectiva', 'curtir', 'comportar', 'parceria', 'vergel', 'amargar', 'jojo_no_kimyo_na_boken', 'tragar', 'palco_ao_ar_livre', 'barraquinha', 'suportar', 'passar', 'lidar', 'tolerar', 'padecer', 'compadecer', 'coreto', 'banca', 'condescender', 'olival', 'amochar', 'acomodar-se', 'erguer', 'plantação_de_açúcar', 'plantação_de_café', 'plantações', 'ter', 'pomares', 'pé', 'gramar', 'transigir', 'permanecer', 'barraca', 'ponto_de_vista', 'lugar', 'coadunar-se', 'ficar', 'consentir', 'estande', 'encostar', 'pomar', 'aceitar', 'engolir', 'pomar_de_frutas', 'horta', 'agonizar', 'conter-se', 'esmoer', 'base', 'stand', 'fundamento', 'reprimir-se', 'aguentar', 'alicerce', 'resistir', 'sistema_de_plantações', 'levantar', 'paralisação', "jojo's_bizarre_adventure", 'sociedade', 'woodlet', 'plantação_de_algodão', 'parar', 'estar', 'plantação_de_borracha', 'posto', 'agüentar', 'admitir', 'sistema_de_plantations', 'digerir', 'plantações_de_açúcar', 'suporte', 'aparar', 'visão', 'bosque', 'plantação', 'empresas'}
star	{'*', 'matriz_de_crescimento-share', 'personalidade_da_mídia', 'entendido', 'wiz', 'estrelas', 'pessoa_famosa', 'ator_principal', 'ilean_almaguer', 'polígono_estrela', 'starman', 'personalidade_da_tv', 'proteína_reguladora_aguda_esteroidogénica', 'sóis', 'famoso', 'gossipress', 'estelle_fanta_swaray', 'estrela_do_cinema', 'air_tv', 'gráfico_estrela', 'estelle', 'tainha', 'celebridade', 'classe_star', 'mavin', 'estelle_swaray', 'ziggy_stardust_and_the_spiders_from_mars', 'estrela', 'a_origem_das_estrelas', 'superstar', 'zumbido', 'adepto', 'ás', 'bituin', 'gucy2c', 'xerox_810_star', 'subcelebridade', 'uma_estrela', 'estrela_de_cinema', 'atriz_principal', 'celebridades', 'experiente', 'hotel_cinco_estrelas', 'air', 'matriz_bcg', 'garra', 'topologia_em_estrela', 'asterisco', 'hotel_de_cinco_estrelas', 'protagonista', 'rede_em_estrela', 'the_star', 'hotshot', 'astro_de_cinema', 'célebre', 'estrella', 'astro', 'estrelas_de_cinema', 'renome', 'discografia_de_daughtry', 'perito', 'star', 'gênio', 'superastro', 'xerox_star', 'génio', 'o_artista_mais_importante', 'tar.gz', 'popstar', 'marcelo_nascimento_da_rocha', 'tar', 'the_rise_and_fall_of_ziggy_stardust_and_the_spiders_from_mars', 'anexo:discografia_de_daughtry', 'headliner', 'gzaiden', 'maven'}
stick	{'câmbio_manual', 'porrete', 'shifter_curto', 'clapstick', 'bastão', 'ficar', 'grudar', 'vara_de_controle', 'câmbio_mt', 'transmissão_mecânica', 'atar', 'câmbio_m', 'ligar', 'demolidor', 'synchromesh', 'banza', 'baseado', 'pau', 'tabela_asci', 'stick', 'encapar', 'bengalas', 'amarrar', 'asc', 'billystick', 'cravar', 'galho', 'cambio_mecanico', 'cigarro_de_maconha', 'prender', 'vincular', 'encadernar', 'american_standard_code_information_interchange', 'daredevil', 'charro', 'vara', 'colar', 'stick_shift', 'transmissão_manual', 'sincronizada', 'bastão_expansível_tático', 'deslocamento_da_vara', 'picar', 'graveto', 'estar', 'tabela_ascii', 'manete', 'unir', 'ascci', 'aderir', 'câmbio_mecânico', 'atordoar', 'beck', 'béque', 'cassetete_do_policial', 'bengala', 'código_padrão_americano_para_o_intercâmbio_de_informação', 'padrão_de_transmissão', 'american_standard_code_for_information_interchange', 'joystick', 'spliff', 'cassetete_de_quarda-noturno', 'ascii', 'joysticks', 'transmissão_padrão', 'cassetete', 'bastão_policial', 'permanecer'}
stone	{'filmes_de_oliver_stone', 'gemólogo', 'usuário(a):danuza_espindola/testes', 'caroço', 'gemas', 'i._f._pedra', 'henry_stone', 'harlan_fisk_pedra', 'chapar', 'penhasco', 'endocarpo', 'izzy_stone', 'rochosa', 'stereo_*_type_a', 'lapidar', 'rocha', 'pedras_preciosas', 'isidor_feinstein_pedra', 'pedra_semipreciosa', 'harlan_f._pedra', 'descaroçar', 'apedrejar', 'pedra_preciosa', 'pedras_semi-preciosas', 'oliver_stone', 'edward_durell_stone', 'osso', 'pétreo', 'graínha', 'rochas', 'gema_sintética', 'semi-preciosas', 'pedra', 'jóias', 'harlan_fiske_stone', 'gema', 'pedras', 'stereo_★_type_a', 'calhau_seixo', 'harlan_pedra', 'picul', 'stone', 'pericarpo', 'lucy_stone', 'tipos_de_rochas'}
straight	{'hetero', 'reta', 'heterossexuais', 'consecutivo', 'heterossexualismos', 'hétero', 'reto', 'diretamente', 'heterossexualidades', 'heterossexualidade', 'rígido', 'pessoa_heterossexual', 'heterossexualismo', 'heterosexual', 'cabelo', 'directamente', 'directo', 'imediatamente', 'direito', 'honesto', 'sequência', 'direto', 'claro', 'straight', 'pessoa_reta', 'quadrado', 'cruz', 'recto', 'seguido', 'heterossexual', 'na_final'}
student	{'afilhado', 'pupila', 'valido', 'letrado', 'aplicado', 'acadêmico', 'alunos', 'christ_church,_oxford', 'escolástico', 'discípulo', 'conhecedor', 'livreiros', 'christ_church', 'pessoa_erudita', 'douto', 'pupilo', 'william_gosset', 'estudiosos', 'erudito', 'estudioso', 'william_sealy_gosset', 'discente', 'académico', 'culto', 'livrarias', 'livraria', 'venda_de_livros', 'student', 'educando', 'estudante', 'livreiro', 'noviça', 'estudantil', 'cultor', 'loja_livro', 'especialista', 'el_estudiante', 'aluno', 'literato', 'acadêmico_aluno', 'ano'}
stupid	{'pateta', 'estupidamente', 'raven-symoné', 'compressa_quente', 'pudden_cabeça', 'sonso', 'agrião-mouro', 'curto', 'pobre_peixe', 'estupido', 'imbecil', 'cabeça_pudim', 'idiota', 'pillock', 'estúpido', 'fátuo', 'lento', 'lerdo', 'estupidez', 'burrice', 'pessoa_estúpida'}
successful	{'bem_sucedido', 'successful', 'bem-sucedido', 'próspero'}
suck	{'mamar', 'suck', 'sugar', 'dar_de_mamar', 'lactar', 'aspirar', 'alimentar_um_bebê_com_o_leite_produzido_pelas_próprias_glândulas_mamárias', 'absorver', 'sucção', 'criar_a_leite', 'criar_ao_peito', 'amamentar', 'sugue', 'chupar', 'aleitar'}
sugar	{'sugar', 'batman_eternamente', 'guito', 'carbo-hidratos', 'sacarídeo', 'açúcares_no_vinho', 'glass_heart', 'glicídeo', 'pasta', 'glicidios', 'sugar_e.p.', 'glúcido', 'zucchero,_miele_e_peperoncino', 'hidratos_de_carbono', 'hidrato', 'açúcar_branco', 'shekels', 'glúcide', 'the_glassheart_tour', 'glassheart', 'pão', 'dinheiro', 'moolah', 'grana', 'glícido', 'pelf', 'carbono', 'dinero', 'glícidios', 'açúcar_cristal', 'gelt', 'moedas', 'amêijoas', 'açúcar_refinado', 'glicídio', 'comércio_de_açúcar', 'glicídios', 'glucídio', 'sacarose', 'hidrato_de_carbono', 'açucar', 'açúcar', 'batman_forever', 'massa', 'carboidrato', 'batman_para_sempre', 'simoleons', 'glícidos', 'açucar_mascavo', 'açucarar', 'glucídeo', 'cubo/torrão_de_açúcar', 'açúcares', 'cubo_de_açúcar', 'carboidratos', 'carbo-hidrato'}
sun	{'utug', 'luz_sol', 'raios_do_sol', 'sun_kwon', 'luz_solar', 'dominicus', 'utu', 'sun-hwa_kwon', '☼', 'marte', 'lua', 'expor_ao_sol', 'luz_do_sol', 'soul_of_the_ultimate_nation', 'dia_do_senhor', 'mercúrio', 'dominical', 'sun', 'irradiação_solar', 'estrelas_fixas', 'seon', 'sun_workstation', 'fases_da_lua', 'tomar_banho_de_sol', 'sun_television', 'sun_microsystems,_inc.', 'júpiter', 'raios_solares', 'sun_microsystems', 'iluminação_natural', 'domingo', 'cun', 'estrela_fixa', 'domingos', 'o_primeiro_dia_da_semana', 'espectro_solar', 'dia_de_descanso', 'sol', 'radiação_solar', 'radiações_solares', 'the_sun', 'vênus'}
suspect	{'duvidar', 'duvidoso', 'réus', 'pressentir', 'ré', 'anexo:smallville', 'suspeitar', 'réu', 'supor', 'imaginar', 'suspeitos', 'desconfiado', 'suspect', 'robert_crais', 'argüido', 'desconfiar', 'presumir', 'the_suspect', 'acreditar', 'acusada', 'suspeito', 'sob_suspeita', 'smallville', 'desconfiança', 'suspeita', 'autor', 'réu_criminal', 'receio', 'acusado', 'raro', 'arguido', 'estranho'}
swell	{'inflar', 'figurino', 'almofadinha', 'espaventar', 'entumecer', 'magnapop', 'homemade_sister', 'entufar', 'ensoberbecer', 'avultar', 'muito_bom', 'swell_dopa', 'empandeirar', 'onda_crestless', 'linda_and_ruthie', 'impar', 'entumescer', 'swell', 'inflar-se', 'brotar', 'enfartar', 'enfolar', 'linda_&_ruthie', 'subir', 'enfunar', 'avolumar', 'galã', 'dandy', 'envaidecer', 'empolar', 'dilatar', 'brutal', 'inchar', 'inchar-se', 'ondulação_do_mar', 'intumescer', 'cara', 'empapar', 'crescer', 'janota', 'dândi', 'fop', 'clotheshorse', 'aumentar', 'tufar', 'ingurgitar', 'jorrar_de_uma_fonte', 'excrescer', 'dândis'}
swim	{'locomoção_aquática', 'nado', 'flutuar', 'sky_fits_heaven', 'boiar', 'natação_competitiva', 'ray_of_light', 'nadada', 'rays_of_light', 'natação', 'natação_desportiva', 'natação_pura', 'nadar'}
table	{'planalto', 'placa_som', 'elemento_html', 'html_element', 'busca', 'postergar', 'matriz_tabular', 'pospor', 'diferir', 'iframe', 'retardar', 'tag_html', 'procrastinar', 'meseta', 'tabela', 'tabular', 'tag', 'protelar', 'tabelas', 'pesquisa', 'relação', 'atrasar', 'mesa', 'tag_container', 'soundboard', 'placa_de_som', 'lut', 'adiar', 'iframes', 'mesas', 'caixa', 'tag_de_html'}
tail	{'cu', 'parte_final', 'rabiote', 'basal', 'derrabar', 'ventral', 'atrás', 'cauda_cometária', 'depois', 'distal', 'empenagem', 'perseguir', 'ordem_de_rebatedores', 'bicha', 'termos_anatômicos_de_localização', 'tooshie', 'rastrear', 'controlar', 'shadower', 'trás', 'miles_"tails"_prower', 'ponderação', 'nádegas', 'miles_tails_prower', 'prat', 'formação', 'fofo', 'caudalmente_fusão', 'nalgas', 'antes', 'depois_que_parte', 'retaguarda', 'apical', 'caudal', 'tail', 'termos_para_localização_anatômica', 'assento', 'tailender', 'popa', 'tails', 'lateral', 'posterior', 'caneco', 'planalto', 'extremidade_traseira', 'traseiro', 'popô', 'posteriormente', 'dorsoventral', 'keister', 'contralateral', 'rabo', 'atrás_de', 'nates', 'ora', 'nalga', 'ânus', 'cauda-ender', 'proximal', 'ipsilateral', 'músculos_glúteos', 'base', 'dorsolateral', 'fundo', 'termos_anatômica_para_localização', 'caçar', 'linha_hemiclavicular', 'anca', 'bumbum', 'aboral', 'ventrolateral', 'seguir', 'após', 'bunda', 'batedor_de_abertura', 'acima', 'nádega', 'região_glútea', 'cauda', 'cauda_de_montagem', 'calda', 'ir_à_caça', 'pães', 'plantar', 'derriere', 'fundilhos', 'caudas_cometárias'}
taste	{'sentir', 'bocado', 'saborear', 'prova', 'ter_gosto_de', 'gustação', 'predileção', 'intensificador_sabor', 'sabor', 'degustação_de_vinhos', 'apreciação', 'aromas_artificiais', 'preferências', 'agente_aromatizante', 'intensificador_de_sabor', 'flavor', 'preferência', 'sensação_gustativa', 'sabores_naturais', 'o', 'modalidade_gustativa', 'tendência', 'experimentar', 'paladar', 'nowhere', 'provar', 'gosto', 'sentir_o_gosto', 'taste', 'inclinação', 'ter_o_gosto_de', 'de', 'degustação_às_cegas', 'sensação_de_gosto', 'sentido_do_paladar', 'percepção_gustativa', 'predisposição', 'sabor_artificial', 'apreço'}
team	{'grupo', 'banda_de_música', 'desportos_colectivos', 'time', 'quinteto', 'grupo_musical', 'bandas_de_rock', 'banda_musical', 'grupo_de_rock', 'grupos_musicais', 'projeto_solo', 'equipe_de_esporte', 'quarteto', 'banda_pop', 'trio', 'artista_solo', 'equipe_desportiva', 'banda_de_pop_rock', 'equipe', 'rock_band', 'banda_de_rock_pop', 'conjunto_musical', 'grupo_de_música', 'a_banda_de_rock', 'banda_de_música_municipal', 'conjunto_instrumental', 'esporte_coletivo', 'companhia', 'team', 'integrante', 'equipamento', 'equipa', 'sexteto', 'banda', 'o_grupo_de_rock'}
texture	{'mapeamento_de_textura', 'texturização', 'macrotextura', 'texture_mapping', 'textura_mapeada', 'textura_musical', 'textura', 'textura_afírica', 'afírica', 'mapa_de_textura'}
that	{'assim', 'tanto', 'that', 'thaat', 'tão', 'isso', 'esse'}
there	{'aí', 'eis', 'naquele_lugar', 'eis_ali', 'eis_aqui', 'para_lá', 'lá', 'acolá', 'eis_aí', 'a_esse_respeito', 'ali', 'para_ali', 'para_aí'}
